"Time","44878.mode"
2023-03-02 03:00:00,1439516
2023-03-09 03:00:00,1501462
2023-03-16 03:00:00,477083
2023-03-23 03:00:00,901963
2023-03-30 03:00:00,27072
2023-04-06 03:00:00,109792
2023-04-13 03:00:00,438604
2023-04-20 03:00:00,105186
2023-04-27 03:00:00,746513
2023-05-04 03:00:00,6858050
2023-05-11 03:00:00,869569
2023-05-18 03:00:00,2673251
2023-05-25 03:00:00,6723530
2023-06-01 03:00:00,893196
2023-06-08 03:00:00,430619
2023-06-15 03:00:00,108871
2023-06-22 03:00:00,3244392
2023-06-29 03:00:00,1071015
2023-07-06 03:00:00,167043
2023-07-13 03:00:00,2730202
2023-07-20 03:00:00,35953
2023-07-27 03:00:00,277161
2023-08-03 03:00:00,1266021
2023-08-10 03:00:00,193333
2023-08-17 03:00:00,557173
2023-08-24 03:00:00,35741237
2023-08-31 03:00:00,36300
2023-09-07 03:00:00,567070
2023-09-14 03:00:00,13348
2023-09-21 03:00:00,5076
2023-09-28 03:00:00,29234
2023-10-05 03:00:00,68275
2023-10-12 03:00:00,52907
2023-10-19 03:00:00,555144
2023-10-26 03:00:00,429813
2023-11-02 03:00:00,118389
2023-11-09 03:00:00,59111
2023-11-16 03:00:00,28431
2023-11-23 03:00:00,909801
2023-11-30 03:00:00,851121
2023-12-07 03:00:00,12505
2023-12-14 03:00:00,251199
2023-12-21 03:00:00,2312855
2023-12-28 03:00:00,3130809
2024-01-04 03:00:00,652347
2024-01-11 03:00:00,963457
2024-01-18 03:00:00,272410
2024-01-25 03:00:00,1295453
2024-02-01 03:00:00,1515104

