"Time","Panel X Current"
2019-10-05 03:00:00,202
2019-10-05 03:00:00,21
2019-10-05 03:00:00,31
2019-10-05 03:00:00,36
2019-10-05 03:00:00,88
2019-10-05 03:00:00,179
2019-10-05 03:00:00,365
2019-10-06 03:00:00,17
2019-10-06 03:00:00,18
2019-10-06 03:00:00,19
2019-10-06 03:00:00,17
2019-10-06 03:00:00,304
2019-10-06 03:00:00,487
2019-10-06 03:00:00,17
2019-10-06 03:00:00,189
2019-10-06 03:00:00,21
2019-10-07 03:00:00,74
2019-10-07 03:00:00,17
2019-10-07 03:00:00,18
2019-10-07 03:00:00,315
2019-10-07 03:00:00,28
2019-10-07 03:00:00,17
2019-10-07 03:00:00,17
2019-10-07 03:00:00,76
2019-10-07 03:00:00,136
2019-10-07 03:00:00,255
2019-10-07 03:00:00,16
2019-10-07 03:00:00,22
2019-10-07 03:00:00,194
2019-10-07 03:00:00,27
2019-10-08 03:00:00,18
2019-10-08 03:00:00,17
2019-10-08 03:00:00,210
2019-10-08 03:00:00,17
2019-10-08 03:00:00,149
2019-10-08 03:00:00,17
2019-10-08 03:00:00,19
2019-10-08 03:00:00,388
2019-10-08 03:00:00,17
2019-10-08 03:00:00,460
2019-10-08 03:00:00,268
2019-10-08 03:00:00,28
2019-10-08 03:00:00,66
2019-10-09 03:00:00,17
2019-10-09 03:00:00,18
2019-10-09 03:00:00,17
2019-10-09 03:00:00,17
2019-10-09 03:00:00,116
2019-10-09 03:00:00,149
2019-10-09 03:00:00,26
2019-10-09 03:00:00,29
2019-10-09 03:00:00,27
2019-10-09 03:00:00,92
2019-10-09 03:00:00,354
2019-10-09 03:00:00,385
2019-10-09 03:00:00,19
2019-10-09 03:00:00,393
2019-10-09 03:00:00,19
2019-10-09 03:00:00,19
2019-10-09 03:00:00,16
2019-10-09 03:00:00,18
2019-10-09 03:00:00,18
2019-10-09 03:00:00,17
2019-10-09 03:00:00,230
2019-10-09 03:00:00,25
2019-10-09 03:00:00,19
2019-10-09 03:00:00,393
2019-10-09 03:00:00,24
2019-10-09 03:00:00,231
2019-10-09 03:00:00,188
2019-10-09 03:00:00,437
2019-10-09 03:00:00,29
2019-10-09 03:00:00,21
2019-10-09 03:00:00,16
2019-10-09 03:00:00,47
2019-10-09 03:00:00,303
2019-10-09 03:00:00,393
2019-10-09 03:00:00,375
2019-10-09 03:00:00,349
2019-10-09 03:00:00,27
2019-10-09 03:00:00,341
2019-10-09 03:00:00,320
2019-10-09 03:00:00,309
2019-10-09 03:00:00,264
2019-10-09 03:00:00,246
2019-10-09 03:00:00,233
2019-10-09 03:00:00,221
2019-10-09 03:00:00,209
2019-10-09 03:00:00,181
2019-10-09 03:00:00,236
2019-10-09 03:00:00,16
2019-10-09 03:00:00,230
2019-10-09 03:00:00,288
2019-10-09 03:00:00,313
2019-10-09 03:00:00,403
2019-10-09 03:00:00,488
2019-10-09 03:00:00,182
2019-10-09 03:00:00,168
2019-10-10 03:00:00,17
2019-10-10 03:00:00,17
2019-10-10 03:00:00,367
2019-10-10 03:00:00,396
2019-10-10 03:00:00,18
2019-10-10 03:00:00,17
2019-10-10 03:00:00,69
2019-10-10 03:00:00,17
2019-10-10 03:00:00,132
2019-10-10 03:00:00,380
2019-10-10 03:00:00,388
2019-10-10 03:00:00,146
2019-10-10 03:00:00,369
2019-10-10 03:00:00,193
2019-10-10 03:00:00,216
2019-10-10 03:00:00,229
2019-10-10 03:00:00,26
2019-10-10 03:00:00,18
2019-10-10 03:00:00,289
2019-10-10 03:00:00,382
2019-10-10 03:00:00,399
2019-10-10 03:00:00,178
2019-10-10 03:00:00,381
2019-10-10 03:00:00,525
2019-10-10 03:00:00,292
2019-10-10 03:00:00,20
2019-10-10 03:00:00,372
2019-10-10 03:00:00,203
2019-10-10 03:00:00,27
2019-10-10 03:00:00,15
2019-10-10 03:00:00,295
2019-10-10 03:00:00,367
2019-10-10 03:00:00,398
2019-10-10 03:00:00,336
2019-10-10 03:00:00,384
2019-10-10 03:00:00,290
2019-10-10 03:00:00,87
2019-10-10 03:00:00,180
2019-10-10 03:00:00,53
2019-10-10 03:00:00,275
2019-10-10 03:00:00,395
2019-10-10 03:00:00,18
2019-10-10 03:00:00,212
2019-10-10 03:00:00,30
2019-10-10 03:00:00,21
2019-10-10 03:00:00,286
2019-10-10 03:00:00,400
2019-10-11 03:00:00,138
2019-10-11 03:00:00,17
2019-10-11 03:00:00,17
2019-10-11 03:00:00,17
2019-10-11 03:00:00,19
2019-10-11 03:00:00,20
2019-10-11 03:00:00,17
2019-10-11 03:00:00,58
2019-10-11 03:00:00,20
2019-10-11 03:00:00,31
2019-10-11 03:00:00,105
2019-10-11 03:00:00,29
2019-10-11 03:00:00,165
2019-10-11 03:00:00,225
2019-10-11 03:00:00,19
2019-10-11 03:00:00,19
2019-10-11 03:00:00,16
2019-10-11 03:00:00,20
2019-10-11 03:00:00,403
2019-10-11 03:00:00,26
2019-10-11 03:00:00,16
2019-10-11 03:00:00,33
2019-10-11 03:00:00,295
2019-10-11 03:00:00,372
2019-10-11 03:00:00,22
2019-10-11 03:00:00,369
2019-10-11 03:00:00,22
2019-10-11 03:00:00,293
2019-10-11 03:00:00,36
2019-10-11 03:00:00,230
2019-10-11 03:00:00,310
2019-10-11 03:00:00,39
2019-10-11 03:00:00,104
2019-10-11 03:00:00,161
2019-10-11 03:00:00,354
2019-10-11 03:00:00,416
2019-10-11 03:00:00,257
2019-10-11 03:00:00,294
2019-10-11 03:00:00,355
2019-10-11 03:00:00,291
2019-10-11 03:00:00,198
2019-10-11 03:00:00,392
2019-10-11 03:00:00,26
2019-10-11 03:00:00,76
2019-10-11 03:00:00,265
2019-10-11 03:00:00,271
2019-10-11 03:00:00,96
2019-10-11 03:00:00,187
2019-10-11 03:00:00,87
2019-10-11 03:00:00,105
2019-10-11 03:00:00,219
2019-10-11 03:00:00,27
2019-10-11 03:00:00,353
2019-10-11 03:00:00,111
2019-10-11 03:00:00,208
2019-10-11 03:00:00,18
2019-10-12 03:00:00,17
2019-10-12 03:00:00,141
2019-10-12 03:00:00,17
2019-10-12 03:00:00,327
2019-10-12 03:00:00,107
2019-10-12 03:00:00,327
2019-10-12 03:00:00,17
2019-10-12 03:00:00,18
2019-10-12 03:00:00,488
2019-10-12 03:00:00,42
2019-10-12 03:00:00,379
2019-10-13 03:00:00,17
2019-10-13 03:00:00,16
2019-10-13 03:00:00,17
2019-10-13 03:00:00,16
2019-10-13 03:00:00,177
2019-10-13 03:00:00,28
2019-10-13 03:00:00,146
2019-10-13 03:00:00,75
2019-10-13 03:00:00,31
2019-10-13 03:00:00,17
2019-10-13 03:00:00,274
2019-10-13 03:00:00,418
2019-10-14 03:00:00,251
2019-10-14 03:00:00,17
2019-10-14 03:00:00,24
2019-10-14 03:00:00,20
2019-10-14 03:00:00,214
2019-10-14 03:00:00,192
2019-10-14 03:00:00,17
2019-10-14 03:00:00,18
2019-10-14 03:00:00,126
2019-10-14 03:00:00,17
2019-10-14 03:00:00,24
2019-10-14 03:00:00,37
2019-10-14 03:00:00,126
2019-10-15 03:00:00,17
2019-10-15 03:00:00,17
2019-10-15 03:00:00,17
2019-10-15 03:00:00,20
2019-10-15 03:00:00,28
2019-10-15 03:00:00,21
2019-10-15 03:00:00,28
2019-10-15 03:00:00,184
2019-10-15 03:00:00,24
2019-10-15 03:00:00,24
2019-10-15 03:00:00,423
2019-10-15 03:00:00,189
2019-10-15 03:00:00,32
2019-10-15 03:00:00,40
2019-10-15 03:00:00,27
2019-10-15 03:00:00,18
2019-10-15 03:00:00,192
2019-10-15 03:00:00,145
2019-10-15 03:00:00,402
2019-10-15 03:00:00,307
2019-10-15 03:00:00,143
2019-10-15 03:00:00,17
2019-10-15 03:00:00,21
2019-10-15 03:00:00,333
2019-10-15 03:00:00,266
2019-10-15 03:00:00,29
2019-10-15 03:00:00,386
2019-10-15 03:00:00,269
2019-10-15 03:00:00,278
2019-10-15 03:00:00,316
2019-10-15 03:00:00,413
2019-10-15 03:00:00,135
2019-10-15 03:00:00,348
2019-10-15 03:00:00,23
2019-10-15 03:00:00,108
2019-10-15 03:00:00,434
2019-10-15 03:00:00,49
2019-10-15 03:00:00,364
2019-10-15 03:00:00,185
2019-10-16 03:00:00,17
2019-10-16 03:00:00,17
2019-10-16 03:00:00,17
2019-10-16 03:00:00,265
2019-10-16 03:00:00,16
2019-10-16 03:00:00,28
2019-10-16 03:00:00,16
2019-10-16 03:00:00,23
2019-10-16 03:00:00,302
2019-10-16 03:00:00,137
2019-10-16 03:00:00,50
2019-10-16 03:00:00,271
2019-10-16 03:00:00,318
2019-10-16 03:00:00,447
2019-10-16 03:00:00,257
2019-10-16 03:00:00,19
2019-10-16 03:00:00,338
2019-10-16 03:00:00,386
2019-10-16 03:00:00,361
2019-10-16 03:00:00,500
2019-10-16 03:00:00,202
2019-10-16 03:00:00,320
2019-10-16 03:00:00,28
2019-10-16 03:00:00,356
2019-10-16 03:00:00,288
2019-10-16 03:00:00,242
2019-10-16 03:00:00,313
2019-10-16 03:00:00,208
2019-10-16 03:00:00,19
2019-10-16 03:00:00,28
2019-10-16 03:00:00,26
2019-10-16 03:00:00,427
2019-10-16 03:00:00,18
2019-10-16 03:00:00,500
2019-10-16 03:00:00,357
2019-10-16 03:00:00,73
2019-10-16 03:00:00,158
2019-10-16 03:00:00,17
2019-10-16 03:00:00,344
2019-10-16 03:00:00,18
2019-10-16 03:00:00,137
2019-10-16 03:00:00,459
2019-10-17 03:00:00,224
2019-10-17 03:00:00,16
2019-10-17 03:00:00,17
2019-10-17 03:00:00,22
2019-10-17 03:00:00,17
2019-10-17 03:00:00,459
2019-10-17 03:00:00,17
2019-10-17 03:00:00,390
2019-10-17 03:00:00,44
2019-10-17 03:00:00,17
2019-10-17 03:00:00,278
2019-10-17 03:00:00,41
2019-10-17 03:00:00,26
2019-10-17 03:00:00,271
2019-10-17 03:00:00,21
2019-10-17 03:00:00,21
2019-10-17 03:00:00,347
2019-10-17 03:00:00,247
2019-10-17 03:00:00,21
2019-10-18 03:00:00,18
2019-10-18 03:00:00,26
2019-10-18 03:00:00,28
2019-10-18 03:00:00,174
2019-10-18 03:00:00,17
2019-10-18 03:00:00,389
2019-10-18 03:00:00,34
2019-10-18 03:00:00,406
2019-10-18 03:00:00,17
2019-10-18 03:00:00,17
2019-10-19 03:00:00,18
2019-10-19 03:00:00,59
2019-10-19 03:00:00,17
2019-10-19 03:00:00,17
2019-10-19 03:00:00,320
2019-10-19 03:00:00,187
2019-10-19 03:00:00,17
2019-10-19 03:00:00,393
2019-10-19 03:00:00,28
2019-10-19 03:00:00,60
2019-10-19 03:00:00,357
2019-10-19 03:00:00,465
2019-10-19 03:00:00,422
2019-10-20 03:00:00,512
2019-10-20 03:00:00,187
2019-10-20 03:00:00,17
2019-10-20 03:00:00,16
2019-10-20 03:00:00,458
2019-10-20 03:00:00,18
2019-10-20 03:00:00,18
2019-10-20 03:00:00,17
2019-10-20 03:00:00,17
2019-10-20 03:00:00,17
2019-10-20 03:00:00,220
2019-10-20 03:00:00,164
2019-10-21 03:00:00,21
2019-10-21 03:00:00,17
2019-10-21 03:00:00,235
2019-10-21 03:00:00,127
2019-10-21 03:00:00,73
2019-10-21 03:00:00,17
2019-10-21 03:00:00,513
2019-10-21 03:00:00,18
2019-10-21 03:00:00,25
2019-10-22 03:00:00,45
2019-10-22 03:00:00,17
2019-10-22 03:00:00,17
2019-10-22 03:00:00,17
2019-10-22 03:00:00,17
2019-10-22 03:00:00,38
2019-10-22 03:00:00,16
2019-10-22 03:00:00,297
2019-10-23 03:00:00,17
2019-10-23 03:00:00,507
2019-10-23 03:00:00,17
2019-10-23 03:00:00,21
2019-10-23 03:00:00,182
2019-10-23 03:00:00,17
2019-10-23 03:00:00,76
2019-10-23 03:00:00,19
2019-10-23 03:00:00,22
2019-10-24 03:00:00,17
2019-10-24 03:00:00,17
2019-10-24 03:00:00,114
2019-10-24 03:00:00,18
2019-10-24 03:00:00,36
2019-10-24 03:00:00,17
2019-10-24 03:00:00,390
2019-10-24 03:00:00,450
2019-10-24 03:00:00,18
2019-10-24 03:00:00,21
2019-10-24 03:00:00,384
2019-10-24 03:00:00,16
2019-10-24 03:00:00,416
2019-10-24 03:00:00,17
2019-10-24 03:00:00,25
2019-10-25 03:00:00,17
2019-10-25 03:00:00,17
2019-10-25 03:00:00,25
2019-10-25 03:00:00,22
2019-10-25 03:00:00,269
2019-10-25 03:00:00,449
2019-10-25 03:00:00,513
2019-10-25 03:00:00,18
2019-10-25 03:00:00,17
2019-10-25 03:00:00,61
2019-10-25 03:00:00,18
2019-10-25 03:00:00,18
2019-10-26 03:00:00,164
2019-10-26 03:00:00,208
2019-10-26 03:00:00,241
2019-10-26 03:00:00,17
2019-10-26 03:00:00,122
2019-10-26 03:00:00,17
2019-10-26 03:00:00,26
2019-10-26 03:00:00,46
2019-10-26 03:00:00,17
2019-10-26 03:00:00,330
2019-10-26 03:00:00,18
2019-10-26 03:00:00,40
2019-10-27 03:00:00,17
2019-10-27 03:00:00,225
2019-10-27 03:00:00,18
2019-10-27 03:00:00,17
2019-10-27 03:00:00,19
2019-10-27 03:00:00,492
2019-10-27 03:00:00,17
2019-10-27 03:00:00,150
2019-10-27 03:00:00,411
2019-10-28 03:00:00,17
2019-10-28 03:00:00,314
2019-10-28 03:00:00,16
2019-10-28 03:00:00,499
2019-10-28 03:00:00,169
2019-10-28 03:00:00,17
2019-10-28 03:00:00,513
2019-10-28 03:00:00,18
2019-10-28 03:00:00,17
2019-10-29 03:00:00,33
2019-10-29 03:00:00,17
2019-10-29 03:00:00,17
2019-10-29 03:00:00,116
2019-10-29 03:00:00,534
2019-10-29 03:00:00,27
2019-10-29 03:00:00,416
2019-10-29 03:00:00,120
2019-10-29 03:00:00,374
2019-10-29 03:00:00,18
2019-10-29 03:00:00,17
2019-10-29 03:00:00,79
2019-10-29 03:00:00,181
2019-10-29 03:00:00,58
2019-10-29 03:00:00,385
2019-10-29 03:00:00,18
2019-10-30 03:00:00,17
2019-10-30 03:00:00,17
2019-10-30 03:00:00,296
2019-10-30 03:00:00,207
2019-10-30 03:00:00,127
2019-10-30 03:00:00,92
2019-10-30 03:00:00,405
2019-10-30 03:00:00,261
2019-10-30 03:00:00,106
2019-10-30 03:00:00,18
2019-10-30 03:00:00,103
2019-10-30 03:00:00,156
2019-10-30 03:00:00,279
2019-10-30 03:00:00,288
2019-10-30 03:00:00,389
2019-10-30 03:00:00,17
2019-10-30 03:00:00,19
2019-10-30 03:00:00,256
2019-10-30 03:00:00,19
2019-10-30 03:00:00,438
2019-10-30 03:00:00,44
2019-10-30 03:00:00,22
2019-10-30 03:00:00,266
2019-10-30 03:00:00,16
2019-10-30 03:00:00,260
2019-10-30 03:00:00,43
2019-10-31 03:00:00,17
2019-10-31 03:00:00,17
2019-10-31 03:00:00,17
2019-10-31 03:00:00,18
2019-10-31 03:00:00,19
2019-10-31 03:00:00,22
2019-10-31 03:00:00,127
2019-10-31 03:00:00,27
2019-10-31 03:00:00,18
2019-10-31 03:00:00,23
2019-10-31 03:00:00,21
2019-10-31 03:00:00,20
2019-10-31 03:00:00,373
2019-10-31 03:00:00,74
2019-10-31 03:00:00,122
2019-10-31 03:00:00,230
2019-10-31 03:00:00,307
2019-10-31 03:00:00,303
2019-10-31 03:00:00,395
2019-10-31 03:00:00,20
2019-10-31 03:00:00,28
2019-10-31 03:00:00,364
2019-10-31 03:00:00,363
2019-10-31 03:00:00,16
2019-10-31 03:00:00,18
2019-10-31 03:00:00,57
2019-10-31 03:00:00,67
2019-10-31 03:00:00,74
2019-10-31 03:00:00,80
2019-10-31 03:00:00,66
2019-10-31 03:00:00,78
2019-10-31 03:00:00,17
2019-10-31 03:00:00,70
2019-10-31 03:00:00,95
2019-10-31 03:00:00,89
2019-10-31 03:00:00,100
2019-10-31 03:00:00,90
2019-10-31 03:00:00,97
2019-10-31 03:00:00,110
2019-10-31 03:00:00,107
2019-10-31 03:00:00,102
2019-10-31 03:00:00,119
2019-10-31 03:00:00,106
2019-10-31 03:00:00,112
2019-10-31 03:00:00,119
2019-10-31 03:00:00,127
2019-10-31 03:00:00,118
2019-10-31 03:00:00,132
2019-10-31 03:00:00,119
2019-10-31 03:00:00,130
2019-10-31 03:00:00,279
2019-10-31 03:00:00,245
2019-11-01 03:00:00,16
2019-11-01 03:00:00,84
2019-11-01 03:00:00,17
2019-11-01 03:00:00,109
2019-11-01 03:00:00,48
2019-11-01 03:00:00,18
2019-11-01 03:00:00,127
2019-11-01 03:00:00,79
2019-11-01 03:00:00,474
2019-11-01 03:00:00,50
2019-11-01 03:00:00,185
2019-11-01 03:00:00,311
2019-11-02 03:00:00,16
2019-11-02 03:00:00,25
2019-11-02 03:00:00,17
2019-11-02 03:00:00,33
2019-11-02 03:00:00,326
2019-11-02 03:00:00,16
2019-11-02 03:00:00,285
2019-11-02 03:00:00,17
2019-11-02 03:00:00,25
2019-11-02 03:00:00,206
2019-11-02 03:00:00,161
2019-11-02 03:00:00,97
2019-11-02 03:00:00,325
2019-11-02 03:00:00,21
2019-11-02 03:00:00,17
2019-11-03 03:00:00,16
2019-11-03 03:00:00,107
2019-11-03 03:00:00,16
2019-11-03 03:00:00,17
2019-11-03 03:00:00,357
2019-11-03 03:00:00,17
2019-11-03 03:00:00,20
2019-11-03 03:00:00,439
2019-11-03 03:00:00,18
2019-11-03 03:00:00,17
2019-11-04 03:00:00,17
2019-11-04 03:00:00,42
2019-11-04 03:00:00,16
2019-11-04 03:00:00,527
2019-11-04 03:00:00,17
2019-11-04 03:00:00,16
2019-11-04 03:00:00,234
2019-11-04 03:00:00,17
2019-11-04 03:00:00,17
2019-11-04 03:00:00,273
2019-11-05 03:00:00,16
2019-11-05 03:00:00,16
2019-11-05 03:00:00,17
2019-11-05 03:00:00,18
2019-11-05 03:00:00,17
2019-11-05 03:00:00,17
2019-11-05 03:00:00,21
2019-11-05 03:00:00,17
2019-11-05 03:00:00,441
2019-11-05 03:00:00,336
2019-11-05 03:00:00,20
2019-11-05 03:00:00,16
2019-11-05 03:00:00,20
2019-11-05 03:00:00,18
2019-11-05 03:00:00,19
2019-11-05 03:00:00,88
2019-11-05 03:00:00,307
2019-11-05 03:00:00,167
2019-11-05 03:00:00,248
2019-11-05 03:00:00,343
2019-11-05 03:00:00,71
2019-11-05 03:00:00,164
2019-11-05 03:00:00,224
2019-11-05 03:00:00,16
2019-11-05 03:00:00,157
2019-11-05 03:00:00,258
2019-11-05 03:00:00,206
2019-11-05 03:00:00,446
2019-11-05 03:00:00,22
2019-11-05 03:00:00,506
2019-11-05 03:00:00,291
2019-11-05 03:00:00,256
2019-11-05 03:00:00,15
2019-11-05 03:00:00,193
2019-11-05 03:00:00,305
2019-11-05 03:00:00,425
2019-11-05 03:00:00,64
2019-11-05 03:00:00,68
2019-11-05 03:00:00,307
2019-11-05 03:00:00,28
2019-11-05 03:00:00,494
2019-11-06 03:00:00,216
2019-11-06 03:00:00,17
2019-11-06 03:00:00,203
2019-11-06 03:00:00,318
2019-11-06 03:00:00,17
2019-11-06 03:00:00,300
2019-11-06 03:00:00,270
2019-11-06 03:00:00,17
2019-11-06 03:00:00,36
2019-11-06 03:00:00,16
2019-11-06 03:00:00,26
2019-11-06 03:00:00,63
2019-11-06 03:00:00,455
2019-11-06 03:00:00,25
2019-11-06 03:00:00,17
2019-11-06 03:00:00,353
2019-11-06 03:00:00,16
2019-11-06 03:00:00,19
2019-11-06 03:00:00,18
2019-11-06 03:00:00,334
2019-11-06 03:00:00,330
2019-11-06 03:00:00,99
2019-11-06 03:00:00,320
2019-11-06 03:00:00,187
2019-11-06 03:00:00,68
2019-11-06 03:00:00,41
2019-11-06 03:00:00,24
2019-11-06 03:00:00,18
2019-11-06 03:00:00,145
2019-11-07 03:00:00,16
2019-11-07 03:00:00,18
2019-11-07 03:00:00,17
2019-11-07 03:00:00,17
2019-11-07 03:00:00,19
2019-11-07 03:00:00,17
2019-11-07 03:00:00,273
2019-11-07 03:00:00,393
2019-11-07 03:00:00,37
2019-11-07 03:00:00,23
2019-11-07 03:00:00,408
2019-11-07 03:00:00,331
2019-11-07 03:00:00,292
2019-11-07 03:00:00,429
2019-11-07 03:00:00,330
2019-11-07 03:00:00,429
2019-11-07 03:00:00,382
2019-11-07 03:00:00,316
2019-11-07 03:00:00,382
2019-11-07 03:00:00,138
2019-11-07 03:00:00,72
2019-11-07 03:00:00,19
2019-11-07 03:00:00,354
2019-11-07 03:00:00,32
2019-11-07 03:00:00,24
2019-11-07 03:00:00,18
2019-11-07 03:00:00,326
2019-11-07 03:00:00,264
2019-11-07 03:00:00,329
2019-11-07 03:00:00,17
2019-11-07 03:00:00,21
2019-11-07 03:00:00,18
2019-11-07 03:00:00,439
2019-11-07 03:00:00,365
2019-11-08 03:00:00,16
2019-11-08 03:00:00,16
2019-11-08 03:00:00,17
2019-11-08 03:00:00,17
2019-11-08 03:00:00,17
2019-11-08 03:00:00,18
2019-11-08 03:00:00,440
2019-11-08 03:00:00,453
2019-11-08 03:00:00,510
2019-11-08 03:00:00,18
2019-11-08 03:00:00,392
2019-11-08 03:00:00,459
2019-11-08 03:00:00,425
2019-11-08 03:00:00,23
2019-11-08 03:00:00,16
2019-11-08 03:00:00,21
2019-11-08 03:00:00,24
2019-11-08 03:00:00,280
2019-11-08 03:00:00,397
2019-11-08 03:00:00,189
2019-11-08 03:00:00,326
2019-11-08 03:00:00,432
2019-11-08 03:00:00,336
2019-11-08 03:00:00,259
2019-11-08 03:00:00,204
2019-11-08 03:00:00,334
2019-11-08 03:00:00,39
2019-11-08 03:00:00,120
2019-11-08 03:00:00,231
2019-11-09 03:00:00,18
2019-11-09 03:00:00,17
2019-11-09 03:00:00,16
2019-11-09 03:00:00,363
2019-11-09 03:00:00,18
2019-11-09 03:00:00,57
2019-11-09 03:00:00,69
2019-11-09 03:00:00,17
2019-11-09 03:00:00,16
2019-11-09 03:00:00,84
2019-11-09 03:00:00,17
2019-11-10 03:00:00,17
2019-11-10 03:00:00,17
2019-11-10 03:00:00,16
2019-11-10 03:00:00,16
2019-11-10 03:00:00,313
2019-11-10 03:00:00,16
2019-11-10 03:00:00,33
2019-11-10 03:00:00,17
2019-11-10 03:00:00,238
2019-11-10 03:00:00,29
2019-11-10 03:00:00,208
2019-11-10 03:00:00,16
2019-11-11 03:00:00,18
2019-11-11 03:00:00,462
2019-11-11 03:00:00,441
2019-11-11 03:00:00,17
2019-11-11 03:00:00,16
2019-11-11 03:00:00,400
2019-11-12 03:00:00,16
2019-11-12 03:00:00,281
2019-11-12 03:00:00,18
2019-11-12 03:00:00,284
2019-11-12 03:00:00,17
2019-11-12 03:00:00,17
2019-11-12 03:00:00,18
2019-11-12 03:00:00,17
2019-11-12 03:00:00,19
2019-11-12 03:00:00,16
2019-11-12 03:00:00,289
2019-11-12 03:00:00,18
2019-11-12 03:00:00,157
2019-11-12 03:00:00,397
2019-11-12 03:00:00,527
2019-11-12 03:00:00,25
2019-11-12 03:00:00,128
2019-11-12 03:00:00,43
2019-11-12 03:00:00,29
2019-11-12 03:00:00,442
2019-11-12 03:00:00,15
2019-11-12 03:00:00,16
2019-11-12 03:00:00,16
2019-11-12 03:00:00,17
2019-11-12 03:00:00,19
2019-11-12 03:00:00,25
2019-11-12 03:00:00,30
2019-11-12 03:00:00,48
2019-11-12 03:00:00,23
2019-11-12 03:00:00,51
2019-11-12 03:00:00,19
2019-11-12 03:00:00,73
2019-11-12 03:00:00,91
2019-11-12 03:00:00,379
2019-11-13 03:00:00,17
2019-11-13 03:00:00,17
2019-11-13 03:00:00,18
2019-11-13 03:00:00,18
2019-11-13 03:00:00,17
2019-11-13 03:00:00,134
2019-11-13 03:00:00,16
2019-11-13 03:00:00,381
2019-11-13 03:00:00,223
2019-11-13 03:00:00,43
2019-11-13 03:00:00,179
2019-11-13 03:00:00,22
2019-11-13 03:00:00,417
2019-11-13 03:00:00,19
2019-11-13 03:00:00,375
2019-11-13 03:00:00,368
2019-11-13 03:00:00,21
2019-11-13 03:00:00,19
2019-11-13 03:00:00,158
2019-11-13 03:00:00,16
2019-11-13 03:00:00,50
2019-11-13 03:00:00,16
2019-11-13 03:00:00,16
2019-11-13 03:00:00,17
2019-11-13 03:00:00,26
2019-11-13 03:00:00,489
2019-11-13 03:00:00,188
2019-11-13 03:00:00,485
2019-11-13 03:00:00,227
2019-11-14 03:00:00,16
2019-11-14 03:00:00,17
2019-11-14 03:00:00,17
2019-11-14 03:00:00,17
2019-11-14 03:00:00,22
2019-11-14 03:00:00,17
2019-11-14 03:00:00,28
2019-11-14 03:00:00,393
2019-11-14 03:00:00,358
2019-11-14 03:00:00,317
2019-11-14 03:00:00,307
2019-11-14 03:00:00,401
2019-11-14 03:00:00,16
2019-11-14 03:00:00,343
2019-11-14 03:00:00,211
2019-11-14 03:00:00,16
2019-11-14 03:00:00,195
2019-11-14 03:00:00,26
2019-11-14 03:00:00,245
2019-11-14 03:00:00,18
2019-11-14 03:00:00,21
2019-11-15 03:00:00,18
2019-11-15 03:00:00,17
2019-11-15 03:00:00,16
2019-11-15 03:00:00,16
2019-11-15 03:00:00,25
2019-11-15 03:00:00,23
2019-11-15 03:00:00,16
2019-11-15 03:00:00,468
2019-11-16 03:00:00,16
2019-11-16 03:00:00,154
2019-11-16 03:00:00,16
2019-11-16 03:00:00,17
2019-11-16 03:00:00,23
2019-11-16 03:00:00,136
2019-11-16 03:00:00,273
2019-11-16 03:00:00,18
2019-11-17 03:00:00,167
2019-11-17 03:00:00,17
2019-11-17 03:00:00,460
2019-11-17 03:00:00,16
2019-11-17 03:00:00,16
2019-11-17 03:00:00,17
2019-11-17 03:00:00,16
2019-11-18 03:00:00,16
2019-11-18 03:00:00,16
2019-11-18 03:00:00,17
2019-11-18 03:00:00,16
2019-11-18 03:00:00,18
2019-11-19 03:00:00,16
2019-11-19 03:00:00,17
2019-11-19 03:00:00,17
2019-11-19 03:00:00,231
2019-11-19 03:00:00,17
2019-11-19 03:00:00,16
2019-11-19 03:00:00,16
2019-11-19 03:00:00,20
2019-11-19 03:00:00,118
2019-11-19 03:00:00,135
2019-11-20 03:00:00,16
2019-11-20 03:00:00,16
2019-11-20 03:00:00,16
2019-11-20 03:00:00,17
2019-11-20 03:00:00,17
2019-11-20 03:00:00,289
2019-11-20 03:00:00,15
2019-11-20 03:00:00,16
2019-11-20 03:00:00,17
2019-11-20 03:00:00,19
2019-11-20 03:00:00,18
2019-11-20 03:00:00,292
2019-11-20 03:00:00,90
2019-11-21 03:00:00,17
2019-11-21 03:00:00,17
2019-11-21 03:00:00,247
2019-11-21 03:00:00,491
2019-11-21 03:00:00,17
2019-11-21 03:00:00,24
2019-11-21 03:00:00,18
2019-11-21 03:00:00,95
2019-11-21 03:00:00,431
2019-11-21 03:00:00,260
2019-11-21 03:00:00,145
2019-11-21 03:00:00,28
2019-11-21 03:00:00,319
2019-11-21 03:00:00,20
2019-11-21 03:00:00,16
2019-11-21 03:00:00,179
2019-11-21 03:00:00,263
2019-11-21 03:00:00,25
2019-11-21 03:00:00,242
2019-11-21 03:00:00,16
2019-11-21 03:00:00,18
2019-11-21 03:00:00,19
2019-11-21 03:00:00,30
2019-11-21 03:00:00,37
2019-11-21 03:00:00,26
2019-11-21 03:00:00,22
2019-11-21 03:00:00,16
2019-11-21 03:00:00,17
2019-11-21 03:00:00,182
2019-11-21 03:00:00,18
2019-11-21 03:00:00,231
2019-11-21 03:00:00,22
2019-11-21 03:00:00,407
2019-11-22 03:00:00,16
2019-11-22 03:00:00,520
2019-11-22 03:00:00,16
2019-11-22 03:00:00,17
2019-11-22 03:00:00,260
2019-11-22 03:00:00,16
