Time,58261.mode
2023-11-09 03:00:00,178201
2023-11-16 03:00:00,612292
2023-11-23 03:00:00,1173559
2023-11-30 03:00:00,1731947
2023-12-07 03:00:00,2561288
2023-12-14 03:00:00,2989506
2023-12-21 03:00:00,3942869
2023-12-28 03:00:00,4028549
2024-01-04 03:00:00,4975883
2024-01-11 03:00:00,5277382
2024-01-18 03:00:00,6362684
2024-01-25 03:00:00,6442514
2024-02-01 03:00:00,7091679
