Time,58261.mode
2023-11-09 03:00:00,178224
2023-11-16 03:00:00,612315
2023-11-23 03:00:00,1173582
2023-11-30 03:00:00,1731970
2023-12-07 03:00:00,2561311
2023-12-14 03:00:00,2989529
2023-12-21 03:00:00,3942892
2023-12-28 03:00:00,4028572
2024-01-04 03:00:00,4975906
2024-01-11 03:00:00,5277405
2024-01-18 03:00:00,6362707
2024-01-25 03:00:00,6442537
2024-02-01 03:00:00,7091702
