Time,58261.mode
2023-11-09 03:00:00,263740
2023-11-16 03:00:00,611595
2023-11-23 03:00:00,1520168
2023-11-30 03:00:00,1644337
2023-12-07 03:00:00,2295708
2023-12-14 03:00:00,3248057
2023-12-21 03:00:00,3852409
2023-12-28 03:00:00,4542097
2024-01-04 03:00:00,4621985
2024-01-11 03:00:00,5750288
2024-01-18 03:00:00,6354208
2024-01-25 03:00:00,6781490
2024-02-01 03:00:00,7082049
