"Time","51085.cumulative_sum"
2021-08-23 03:00:00,0
2021-08-24 03:00:00,0
2021-08-25 03:00:00,0
2021-08-26 03:00:00,0
2021-08-27 03:00:00,0
2021-08-28 03:00:00,0
2021-08-29 03:00:00,0
2021-08-30 03:00:00,0
2021-08-31 03:00:00,0
2021-09-01 03:00:00,0
2021-09-02 03:00:00,0
2021-09-03 03:00:00,0
2021-09-04 03:00:00,0
2021-09-05 03:00:00,0
2021-09-06 03:00:00,0
2021-09-07 03:00:00,0
2021-09-08 03:00:00,0
2021-09-09 03:00:00,0
2021-09-10 03:00:00,0
2021-09-11 03:00:00,0
2021-09-12 03:00:00,0
2021-09-13 03:00:00,0
2021-09-14 03:00:00,0
2021-09-15 03:00:00,0
2021-09-16 03:00:00,0
2021-09-17 03:00:00,0
2021-09-18 03:00:00,0
2021-09-19 03:00:00,0
2021-09-20 03:00:00,0
2021-09-21 03:00:00,0
2021-09-22 03:00:00,0
2021-09-23 03:00:00,0
2021-09-24 03:00:00,0
2021-09-25 03:00:00,0
2021-09-26 03:00:00,0
2021-09-27 03:00:00,0
2021-09-28 03:00:00,0
2021-09-29 03:00:00,0
2021-09-30 03:00:00,0
2021-10-01 03:00:00,0
2021-10-02 03:00:00,0
2021-10-03 03:00:00,0
2021-10-04 03:00:00,0
2021-10-05 03:00:00,0
2021-10-06 03:00:00,0
2021-10-07 03:00:00,0
2021-10-08 03:00:00,0
2021-10-09 03:00:00,0
2021-10-10 03:00:00,0
2021-10-11 03:00:00,0
2021-10-12 03:00:00,0
2021-10-13 03:00:00,0
2021-10-14 03:00:00,0
2021-10-15 03:00:00,0
2021-10-16 03:00:00,0
2021-10-17 03:00:00,0
2021-10-18 03:00:00,0
2021-10-19 03:00:00,0
2021-10-20 03:00:00,0
2021-10-21 03:00:00,0
2021-10-22 03:00:00,0
2021-10-23 03:00:00,0
2021-10-24 03:00:00,0
2021-10-25 03:00:00,0
2021-10-26 03:00:00,0
2021-10-27 03:00:00,0
2021-10-28 03:00:00,0
2021-10-29 03:00:00,0
2021-10-30 03:00:00,0
2021-10-31 03:00:00,0
2021-11-01 03:00:00,0
2021-11-02 03:00:00,0
2021-11-03 03:00:00,0
2021-11-04 03:00:00,0
2021-11-05 03:00:00,0
2021-11-06 03:00:00,0
2021-11-07 03:00:00,0
2021-11-08 03:00:00,0
2021-11-09 03:00:00,0
2021-11-10 03:00:00,0
2021-11-11 03:00:00,0
2021-11-12 03:00:00,0
2021-11-13 03:00:00,0
2021-11-14 03:00:00,0
2021-11-15 03:00:00,0
2021-11-16 03:00:00,0
2021-11-17 03:00:00,0
2021-11-18 03:00:00,0
2021-11-19 03:00:00,0
2021-11-20 03:00:00,0
2021-11-21 03:00:00,0
2021-11-22 03:00:00,0
2021-11-23 03:00:00,0
2021-11-24 03:00:00,0
2021-11-25 03:00:00,0
2021-11-26 03:00:00,0
2021-11-27 03:00:00,0
2021-11-28 03:00:00,0
2021-11-29 03:00:00,0
2021-11-30 03:00:00,0
2021-12-01 03:00:00,0
2021-12-02 03:00:00,0
2021-12-03 03:00:00,0
2021-12-04 03:00:00,0
2021-12-05 03:00:00,0
2021-12-06 03:00:00,0
2021-12-07 03:00:00,0
2021-12-08 03:00:00,0
2021-12-09 03:00:00,0
2021-12-10 03:00:00,0
2021-12-11 03:00:00,0
2021-12-12 03:00:00,0
2021-12-13 03:00:00,0
2021-12-14 03:00:00,0
2021-12-15 03:00:00,0
2021-12-16 03:00:00,0
2021-12-17 03:00:00,0
2021-12-18 03:00:00,0
2021-12-19 03:00:00,0
2021-12-20 03:00:00,0
2021-12-21 03:00:00,0
2021-12-22 03:00:00,0
2021-12-23 03:00:00,0
2021-12-24 03:00:00,0
2021-12-25 03:00:00,0
2021-12-26 03:00:00,0
2021-12-27 03:00:00,0
2021-12-28 03:00:00,0
2021-12-29 03:00:00,0
2021-12-30 03:00:00,0
2021-12-31 03:00:00,0
2022-01-01 03:00:00,0
2022-01-02 03:00:00,0
2022-01-03 03:00:00,0
2022-01-04 03:00:00,0
2022-01-05 03:00:00,0
2022-01-06 03:00:00,0
2022-01-07 03:00:00,0
2022-01-08 03:00:00,0
2022-01-09 03:00:00,0
2022-01-10 03:00:00,0
2022-01-11 03:00:00,0
2022-01-12 03:00:00,0
2022-01-13 03:00:00,0
2022-01-14 03:00:00,0
2022-01-15 03:00:00,0
2022-01-16 03:00:00,0
2022-01-17 03:00:00,0
2022-01-18 03:00:00,0
2022-01-19 03:00:00,0
2022-01-20 03:00:00,0
2022-01-21 03:00:00,0
2022-01-22 03:00:00,0
2022-01-23 03:00:00,0
2022-01-24 03:00:00,0
2022-01-25 03:00:00,0
2022-01-26 03:00:00,270
2022-01-27 03:00:00,857
2022-01-28 03:00:00,1273
2022-01-29 03:00:00,1631
2022-01-30 03:00:00,1953
2022-01-31 03:00:00,2213
2022-02-01 03:00:00,2374
2022-02-02 03:00:00,2501
2022-02-03 03:00:00,2612
2022-02-04 03:00:00,2747
2022-02-05 03:00:00,2912
2022-02-06 03:00:00,3089
2022-02-07 03:00:00,3166
2022-02-08 03:00:00,3201
2022-02-09 03:00:00,3232
2022-02-10 03:00:00,3280
2022-02-11 03:00:00,3347
2022-02-12 03:00:00,3374
2022-02-13 03:00:00,3416
2022-02-14 03:00:00,3511
2022-02-15 03:00:00,3593
2022-02-16 03:00:00,3732
2022-02-17 03:00:00,3830
2022-02-18 03:00:00,3917
2022-02-19 03:00:00,4004
2022-02-20 03:00:00,4097
2022-02-21 03:00:00,4216
2022-02-22 03:00:00,4380
2022-02-23 03:00:00,4480
2022-02-24 03:00:00,4600
2022-02-25 03:00:00,4677
2022-02-26 03:00:00,4791
2022-02-27 03:00:00,4879
2022-02-28 03:00:00,4943
2022-03-01 03:00:00,5033
2022-03-02 03:00:00,5227
2022-03-03 03:00:00,5275
2022-03-04 03:00:00,5385
2022-03-05 03:00:00,5536
2022-03-06 03:00:00,5688
2022-03-07 03:00:00,5824
2022-03-08 03:00:00,5982
2022-03-09 03:00:00,6148
2022-03-10 03:00:00,6270
2022-03-11 03:00:00,6546
2022-03-12 03:00:00,6710
2022-03-13 03:00:00,6819
2022-03-14 03:00:00,7039
2022-03-15 03:00:00,7155
2022-03-16 03:00:00,7247
2022-03-17 03:00:00,7451
2022-03-18 03:00:00,7601
2022-03-19 03:00:00,7886
2022-03-20 03:00:00,8112
2022-03-21 03:00:00,8478
2022-03-22 03:00:00,8705
2022-03-23 03:00:00,9115
2022-03-24 03:00:00,9350
2022-03-25 03:00:00,9525
2022-03-26 03:00:00,9720
2022-03-27 03:00:00,9936
2022-03-28 03:00:00,10086
2022-03-29 03:00:00,10257
2022-03-30 03:00:00,10419
2022-03-31 03:00:00,10631
2022-04-01 03:00:00,10956
2022-04-02 03:00:00,11218
2022-04-03 03:00:00,11385
2022-04-04 03:00:00,11574
2022-04-05 03:00:00,11667
2022-04-06 03:00:00,11667
2022-04-07 03:00:00,11704
2022-04-08 03:00:00,11858
2022-04-09 03:00:00,12097
2022-04-10 03:00:00,12332
2022-04-11 03:00:00,12411
2022-04-12 03:00:00,12598
2022-04-13 03:00:00,12789
2022-04-14 03:00:00,12898
2022-04-15 03:00:00,12987
2022-04-16 03:00:00,13151
2022-04-17 03:00:00,13312
2022-04-18 03:00:00,13484
2022-04-19 03:00:00,13623
2022-04-20 03:00:00,13741
2022-04-21 03:00:00,13836
2022-04-22 03:00:00,13919
2022-04-23 03:00:00,14067
2022-04-24 03:00:00,14112
2022-04-25 03:00:00,14284
2022-04-26 03:00:00,14395
2022-04-27 03:00:00,14536
2022-04-28 03:00:00,14747
2022-04-29 03:00:00,14926
2022-04-30 03:00:00,15019
2022-05-01 03:00:00,15019
2022-05-02 03:00:00,15037
2022-05-03 03:00:00,15130
2022-05-04 03:00:00,15229
2022-05-05 03:00:00,15311
2022-05-06 03:00:00,15311
2022-05-07 03:00:00,15311
2022-05-08 03:00:00,15475
2022-05-09 03:00:00,15649
2022-05-10 03:00:00,15838
2022-05-11 03:00:00,15983
2022-05-12 03:00:00,16130
2022-05-13 03:00:00,16243
2022-05-14 03:00:00,16472
2022-05-15 03:00:00,16582
2022-05-16 03:00:00,16687
2022-05-17 03:00:00,16787
2022-05-18 03:00:00,16925
2022-05-19 03:00:00,17009
2022-05-20 03:00:00,17142
2022-05-21 03:00:00,17251
2022-05-22 03:00:00,17369
2022-05-23 03:00:00,17529
2022-05-24 03:00:00,17611
2022-05-25 03:00:00,17653
2022-05-26 03:00:00,17718
2022-05-27 03:00:00,17874
2022-05-28 03:00:00,18013
2022-05-29 03:00:00,18139
2022-05-30 03:00:00,18207
2022-05-31 03:00:00,18319
2022-06-01 03:00:00,18458
2022-06-02 03:00:00,18533
2022-06-03 03:00:00,18544
2022-06-04 03:00:00,18555
2022-06-05 03:00:00,18691
2022-06-06 03:00:00,18774
2022-06-07 03:00:00,18842
2022-06-08 03:00:00,18987
2022-06-09 03:00:00,19060
2022-06-10 03:00:00,19105
2022-06-11 03:00:00,19167
2022-06-12 03:00:00,19234
2022-06-13 03:00:00,19340
2022-06-14 03:00:00,19439
2022-06-15 03:00:00,19552
2022-06-16 03:00:00,19681
2022-06-17 03:00:00,19799
2022-06-18 03:00:00,19983
2022-06-19 03:00:00,20231
2022-06-20 03:00:00,20314
2022-06-21 03:00:00,20362
2022-06-22 03:00:00,20440
2022-06-23 03:00:00,20516
2022-06-24 03:00:00,20545
2022-06-25 03:00:00,20650
2022-06-26 03:00:00,20773
2022-06-27 03:00:00,20977
2022-06-28 03:00:00,21107
2022-06-29 03:00:00,21245
2022-06-30 03:00:00,21310
2022-07-01 03:00:00,21323
2022-07-02 03:00:00,21398
2022-07-03 03:00:00,21492
2022-07-04 03:00:00,21530
2022-07-05 03:00:00,21720
2022-07-06 03:00:00,21842
2022-07-07 03:00:00,21993
2022-07-08 03:00:00,22138
2022-07-09 03:00:00,22219
2022-07-10 03:00:00,22365
2022-07-11 03:00:00,22620
2022-07-12 03:00:00,22741
2022-07-13 03:00:00,22851
2022-07-14 03:00:00,22883
2022-07-15 03:00:00,23018
2022-07-16 03:00:00,23176
2022-07-17 03:00:00,23294
2022-07-18 03:00:00,23382
2022-07-19 03:00:00,23451
2022-07-20 03:00:00,23614
2022-07-21 03:00:00,23732
2022-07-22 03:00:00,23832
2022-07-23 03:00:00,24071
2022-07-24 03:00:00,24247
2022-07-25 03:00:00,24339
2022-07-26 03:00:00,24393
2022-07-27 03:00:00,24436
2022-07-28 03:00:00,24524
2022-07-29 03:00:00,24625
2022-07-30 03:00:00,24808
2022-07-31 03:00:00,25175
2022-08-01 03:00:00,25682
2022-08-02 03:00:00,25831
2022-08-03 03:00:00,25982
2022-08-04 03:00:00,26097
2022-08-05 03:00:00,26206
2022-08-06 03:00:00,26222
2022-08-07 03:00:00,26491
2022-08-08 03:00:00,26682
2022-08-09 03:00:00,26739
2022-08-10 03:00:00,26917
2022-08-11 03:00:00,26997
2022-08-12 03:00:00,27132
2022-08-13 03:00:00,27241
2022-08-14 03:00:00,27328
2022-08-15 03:00:00,27495
2022-08-16 03:00:00,27593
2022-08-17 03:00:00,27709
2022-08-18 03:00:00,27814
2022-08-19 03:00:00,27884
2022-08-20 03:00:00,27991
2022-08-21 03:00:00,28105
2022-08-22 03:00:00,28230
2022-08-23 03:00:00,28396
2022-08-24 03:00:00,28448
2022-08-25 03:00:00,28562
2022-08-26 03:00:00,28689
2022-08-27 03:00:00,28843
2022-08-28 03:00:00,28953
2022-08-29 03:00:00,29094
2022-08-30 03:00:00,29190
2022-08-31 03:00:00,29277
2022-09-01 03:00:00,29428
2022-09-02 03:00:00,29666
2022-09-03 03:00:00,29781
2022-09-04 03:00:00,29936
2022-09-05 03:00:00,30104
2022-09-06 03:00:00,30226
2022-09-07 03:00:00,30238
2022-09-08 03:00:00,30284
2022-09-09 03:00:00,30483
2022-09-10 03:00:00,30609
2022-09-11 03:00:00,30853
2022-09-12 03:00:00,30972
2022-09-13 03:00:00,31088
2022-09-14 03:00:00,31215
2022-09-15 03:00:00,31334
2022-09-16 03:00:00,31475
2022-09-17 03:00:00,31631
2022-09-18 03:00:00,31713
2022-09-19 03:00:00,31777
2022-09-20 03:00:00,31891
2022-09-21 03:00:00,31959
2022-09-22 03:00:00,32075
2022-09-23 03:00:00,32164
2022-09-24 03:00:00,32259
2022-09-25 03:00:00,32342
2022-09-26 03:00:00,32472
2022-09-27 03:00:00,32565
2022-09-28 03:00:00,32638
2022-09-29 03:00:00,32701
2022-09-30 03:00:00,32738
2022-10-01 03:00:00,32846
2022-10-02 03:00:00,33042
2022-10-03 03:00:00,33140
2022-10-04 03:00:00,33326
2022-10-05 03:00:00,33397
2022-10-06 03:00:00,33468
2022-10-07 03:00:00,33587
2022-10-08 03:00:00,33667
2022-10-09 03:00:00,33753
2022-10-10 03:00:00,33840
2022-10-11 03:00:00,33925
2022-10-12 03:00:00,34004
2022-10-13 03:00:00,34102
2022-10-14 03:00:00,34278
2022-10-15 03:00:00,34514
2022-10-16 03:00:00,34580
2022-10-17 03:00:00,34736
2022-10-18 03:00:00,34835
2022-10-19 03:00:00,34904
2022-10-20 03:00:00,35051
2022-10-21 03:00:00,35192
2022-10-22 03:00:00,35320
2022-10-23 03:00:00,35455
2022-10-24 03:00:00,35596
2022-10-25 03:00:00,35936
2022-10-26 03:00:00,36145
2022-10-27 03:00:00,36373
2022-10-28 03:00:00,36499
2022-10-29 03:00:00,36696
2022-10-30 03:00:00,36736
2022-10-31 03:00:00,36924
2022-11-01 03:00:00,37122
2022-11-02 03:00:00,37241
2022-11-03 03:00:00,37354
2022-11-04 03:00:00,37526
2022-11-05 03:00:00,37606
2022-11-06 03:00:00,37844
2022-11-07 03:00:00,37903
2022-11-08 03:00:00,37973
2022-11-09 03:00:00,38160
2022-11-10 03:00:00,38299
2022-11-11 03:00:00,38441
2022-11-12 03:00:00,38626
2022-11-13 03:00:00,38761
2022-11-14 03:00:00,39032
2022-11-15 03:00:00,39281
2022-11-16 03:00:00,39443
2022-11-17 03:00:00,39536
2022-11-18 03:00:00,39716
2022-11-19 03:00:00,39883
2022-11-20 03:00:00,40034
2022-11-21 03:00:00,40156
2022-11-22 03:00:00,40391
2022-11-23 03:00:00,40623
2022-11-24 03:00:00,40728
2022-11-25 03:00:00,41031
2022-11-26 03:00:00,41152
2022-11-27 03:00:00,41252
2022-11-28 03:00:00,41293
2022-11-29 03:00:00,41443
2022-11-30 03:00:00,41552
2022-12-01 03:00:00,41604
2022-12-02 03:00:00,41766
2022-12-03 03:00:00,42043
2022-12-04 03:00:00,42343
2022-12-05 03:00:00,42527
2022-12-06 03:00:00,42751
2022-12-07 03:00:00,42925
2022-12-08 03:00:00,43087
2022-12-09 03:00:00,43104
2022-12-10 03:00:00,43178
2022-12-11 03:00:00,43642
2022-12-12 03:00:00,43907
2022-12-13 03:00:00,44226
2022-12-14 03:00:00,44332
2022-12-15 03:00:00,44385
2022-12-16 03:00:00,44437
2022-12-17 03:00:00,44666
2022-12-18 03:00:00,44924
2022-12-19 03:00:00,45019
2022-12-20 03:00:00,45083
2022-12-21 03:00:00,45386
2022-12-22 03:00:00,45642
2022-12-23 03:00:00,45949
2022-12-24 03:00:00,46261
2022-12-25 03:00:00,46591
2022-12-26 03:00:00,46907
2022-12-27 03:00:00,47228
2022-12-28 03:00:00,47604
2022-12-29 03:00:00,47859
2022-12-30 03:00:00,48091
2022-12-31 03:00:00,48133
2023-01-01 03:00:00,48459
2023-01-02 03:00:00,48705
2023-01-03 03:00:00,49065
2023-01-04 03:00:00,49372
2023-01-05 03:00:00,49539
2023-01-06 03:00:00,49680
2023-01-07 03:00:00,49905
2023-01-08 03:00:00,50234
2023-01-09 03:00:00,50388
2023-01-10 03:00:00,50557
2023-01-11 03:00:00,50805
2023-01-12 03:00:00,51063
2023-01-13 03:00:00,51412
2023-01-14 03:00:00,51635
2023-01-15 03:00:00,51877
2023-01-16 03:00:00,52044
2023-01-17 03:00:00,52306
2023-01-18 03:00:00,52492
2023-01-19 03:00:00,52611
2023-01-20 03:00:00,52798
2023-01-21 03:00:00,52913
2023-01-22 03:00:00,53150
2023-01-23 03:00:00,53321
2023-01-24 03:00:00,53514
2023-01-25 03:00:00,53746
2023-01-26 03:00:00,54052
2023-01-27 03:00:00,54293
2023-01-28 03:00:00,54567
2023-01-29 03:00:00,54773
2023-01-30 03:00:00,54918
2023-01-31 03:00:00,55091
2023-02-01 03:00:00,55215
2023-02-02 03:00:00,55397
2023-02-03 03:00:00,55625
2023-02-04 03:00:00,55880
2023-02-05 03:00:00,55971
2023-02-06 03:00:00,56158
2023-02-07 03:00:00,56358
2023-02-08 03:00:00,56603
2023-02-09 03:00:00,56860
2023-02-10 03:00:00,57070
2023-02-11 03:00:00,57231
2023-02-12 03:00:00,57340
2023-02-13 03:00:00,57498
2023-02-14 03:00:00,57596
2023-02-15 03:00:00,57681
2023-02-16 03:00:00,57828
2023-02-17 03:00:00,57893
2023-02-18 03:00:00,58007
2023-02-19 03:00:00,58116
2023-02-20 03:00:00,58391
2023-02-21 03:00:00,58565
2023-02-22 03:00:00,58697
2023-02-23 03:00:00,58833
2023-02-24 03:00:00,58926
2023-02-25 03:00:00,58992
2023-02-26 03:00:00,59066
2023-02-27 03:00:00,59103
2023-02-28 03:00:00,59198
2023-03-01 03:00:00,59290
2023-03-02 03:00:00,59353
2023-03-03 03:00:00,59480
2023-03-04 03:00:00,59583
2023-03-05 03:00:00,59651
2023-03-06 03:00:00,59722
2023-03-07 03:00:00,60049
2023-03-08 03:00:00,60107
2023-03-09 03:00:00,60155
2023-03-10 03:00:00,60215
2023-03-11 03:00:00,60330
2023-03-12 03:00:00,60416
2023-03-13 03:00:00,60453
2023-03-14 03:00:00,60595
2023-03-15 03:00:00,60725
2023-03-16 03:00:00,60870
2023-03-17 03:00:00,60923
2023-03-18 03:00:00,60984
2023-03-19 03:00:00,61052
2023-03-20 03:00:00,61120
2023-03-21 03:00:00,61259
2023-03-22 03:00:00,61366
2023-03-23 03:00:00,61479
2023-03-24 03:00:00,61539
2023-03-25 03:00:00,61689
2023-03-26 03:00:00,61742
2023-03-27 03:00:00,61869
2023-03-28 03:00:00,62004
2023-03-29 03:00:00,62071
2023-03-30 03:00:00,62182
2023-03-31 03:00:00,62259
2023-04-01 03:00:00,62358
2023-04-02 03:00:00,62449
2023-04-03 03:00:00,62582
2023-04-04 03:00:00,62737
2023-04-05 03:00:00,62993
2023-04-06 03:00:00,63199
2023-04-07 03:00:00,63336
2023-04-08 03:00:00,63528
2023-04-09 03:00:00,63667
2023-04-10 03:00:00,63877
2023-04-11 03:00:00,64265
2023-04-12 03:00:00,64567
2023-04-13 03:00:00,64749
2023-04-14 03:00:00,65008
2023-04-15 03:00:00,65237
2023-04-16 03:00:00,65432
2023-04-17 03:00:00,65624
2023-04-18 03:00:00,65899
2023-04-19 03:00:00,66036
2023-04-20 03:00:00,66184
2023-04-21 03:00:00,66314
2023-04-22 03:00:00,66535
2023-04-23 03:00:00,66765
2023-04-24 03:00:00,66889
2023-04-25 03:00:00,66984
2023-04-26 03:00:00,67104
2023-04-27 03:00:00,67240
2023-04-28 03:00:00,67321
2023-04-29 03:00:00,67414
2023-04-30 03:00:00,67540
2023-05-01 03:00:00,67653
2023-05-02 03:00:00,67843
2023-05-03 03:00:00,67957
2023-05-04 03:00:00,68104
2023-05-05 03:00:00,68335
2023-05-06 03:00:00,68568
2023-05-07 03:00:00,68769
2023-05-08 03:00:00,68852
2023-05-09 03:00:00,69015
2023-05-10 03:00:00,69116
2023-05-11 03:00:00,69453
2023-05-12 03:00:00,69663
2023-05-13 03:00:00,69870
2023-05-14 03:00:00,70081
2023-05-15 03:00:00,70329
2023-05-16 03:00:00,70589
2023-05-17 03:00:00,70951
2023-05-18 03:00:00,71101
2023-05-19 03:00:00,71220
2023-05-20 03:00:00,71347
2023-05-21 03:00:00,71440
2023-05-22 03:00:00,71503
2023-05-23 03:00:00,71691
2023-05-24 03:00:00,71867
2023-05-25 03:00:00,71903
2023-05-26 03:00:00,72000
2023-05-27 03:00:00,72088
2023-05-28 03:00:00,72266
2023-05-29 03:00:00,72431
2023-05-30 03:00:00,72594
2023-05-31 03:00:00,72846
2023-06-01 03:00:00,72974
2023-06-02 03:00:00,73120
2023-06-03 03:00:00,73329
2023-06-04 03:00:00,73580
2023-06-05 03:00:00,73703
2023-06-06 03:00:00,73823
2023-06-07 03:00:00,73979
2023-06-08 03:00:00,74219
2023-06-09 03:00:00,74470
2023-06-10 03:00:00,74621
2023-06-11 03:00:00,74746
2023-06-12 03:00:00,74859
2023-06-13 03:00:00,74948
2023-06-14 03:00:00,75131
2023-06-15 03:00:00,75271
2023-06-16 03:00:00,75403
2023-06-17 03:00:00,75539
2023-06-18 03:00:00,75610
2023-06-19 03:00:00,75686
2023-06-20 03:00:00,75821
2023-06-21 03:00:00,75893
2023-06-22 03:00:00,75952
2023-06-23 03:00:00,76009
2023-06-24 03:00:00,76068
2023-06-25 03:00:00,76149
2023-06-26 03:00:00,76326
2023-06-27 03:00:00,76403
2023-06-28 03:00:00,76542
2023-06-29 03:00:00,76675
2023-06-30 03:00:00,76850
2023-07-01 03:00:00,77044
2023-07-02 03:00:00,77138
2023-07-03 03:00:00,77237
2023-07-04 03:00:00,77319
2023-07-05 03:00:00,77469
2023-07-06 03:00:00,77624
2023-07-07 03:00:00,77804
2023-07-08 03:00:00,77918
2023-07-09 03:00:00,78044
2023-07-10 03:00:00,78143
2023-07-11 03:00:00,78170
2023-07-12 03:00:00,78170
2023-07-13 03:00:00,78241
2023-07-14 03:00:00,78357
2023-07-15 03:00:00,78432
2023-07-16 03:00:00,78546
2023-07-17 03:00:00,78630
2023-07-18 03:00:00,78762
2023-07-19 03:00:00,78881
2023-07-20 03:00:00,78996
2023-07-21 03:00:00,79167
2023-07-22 03:00:00,79244
2023-07-23 03:00:00,79314
2023-07-24 03:00:00,79381
2023-07-25 03:00:00,79429
2023-07-26 03:00:00,79546
2023-07-27 03:00:00,79708
2023-07-28 03:00:00,79818
2023-07-29 03:00:00,79941
2023-07-30 03:00:00,80109
2023-07-31 03:00:00,80195
2023-08-01 03:00:00,80270
2023-08-02 03:00:00,80321
2023-08-03 03:00:00,80419
2023-08-04 03:00:00,80502
2023-08-05 03:00:00,80599
2023-08-06 03:00:00,80726
2023-08-07 03:00:00,80856
2023-08-08 03:00:00,80949
2023-08-09 03:00:00,81123
2023-08-10 03:00:00,81299
2023-08-11 03:00:00,81490
2023-08-12 03:00:00,81727
2023-08-13 03:00:00,82084
2023-08-14 03:00:00,82300
2023-08-15 03:00:00,82480
2023-08-16 03:00:00,82642
2023-08-17 03:00:00,82884
2023-08-18 03:00:00,82984
2023-08-19 03:00:00,83120
2023-08-20 03:00:00,83274
2023-08-21 03:00:00,83403
2023-08-22 03:00:00,83534
2023-08-23 03:00:00,83768
2023-08-24 03:00:00,84010
2023-08-25 03:00:00,84225
2023-08-26 03:00:00,84524
2023-08-27 03:00:00,84654
2023-08-28 03:00:00,84900
2023-08-29 03:00:00,85111
2023-08-30 03:00:00,85259
2023-08-31 03:00:00,85478
2023-09-01 03:00:00,85629
2023-09-02 03:00:00,85731
2023-09-03 03:00:00,85952
2023-09-04 03:00:00,86120
2023-09-05 03:00:00,86334
2023-09-06 03:00:00,86509
2023-09-07 03:00:00,86639
2023-09-08 03:00:00,86831
2023-09-09 03:00:00,86969
2023-09-10 03:00:00,87142
2023-09-11 03:00:00,87287
2023-09-12 03:00:00,87385
2023-09-13 03:00:00,87529
2023-09-14 03:00:00,87624
2023-09-15 03:00:00,87730
2023-09-16 03:00:00,87938
2023-09-17 03:00:00,88142
2023-09-18 03:00:00,88324
2023-09-19 03:00:00,88532
2023-09-20 03:00:00,88707
2023-09-21 03:00:00,88827
2023-09-22 03:00:00,88984
2023-09-23 03:00:00,89213
2023-09-24 03:00:00,89353
2023-09-25 03:00:00,89479
2023-09-26 03:00:00,89655
2023-09-27 03:00:00,89874
2023-09-28 03:00:00,89993
2023-09-29 03:00:00,90165
2023-09-30 03:00:00,90515
2023-10-01 03:00:00,90880
2023-10-02 03:00:00,91094
2023-10-03 03:00:00,91314
2023-10-04 03:00:00,91487
2023-10-05 03:00:00,91622
2023-10-06 03:00:00,91869
2023-10-07 03:00:00,92175
2023-10-08 03:00:00,92347
2023-10-09 03:00:00,92482
2023-10-10 03:00:00,92628
2023-10-11 03:00:00,92734
2023-10-12 03:00:00,92837
2023-10-13 03:00:00,93039
2023-10-14 03:00:00,93125
2023-10-15 03:00:00,93281
2023-10-16 03:00:00,93441
2023-10-17 03:00:00,93634
2023-10-18 03:00:00,93801
2023-10-19 03:00:00,93934
2023-10-20 03:00:00,94043
2023-10-21 03:00:00,94281
2023-10-22 03:00:00,94467
2023-10-23 03:00:00,94634
2023-10-24 03:00:00,94817
2023-10-25 03:00:00,94976
2023-10-26 03:00:00,95179
2023-10-27 03:00:00,95335
2023-10-28 03:00:00,95493
2023-10-29 03:00:00,95585
2023-10-30 03:00:00,95778
2023-10-31 03:00:00,95862
2023-11-01 03:00:00,96061
2023-11-02 03:00:00,96208
2023-11-03 03:00:00,96455
2023-11-04 03:00:00,96574
2023-11-05 03:00:00,96745
2023-11-06 03:00:00,96921
2023-11-07 03:00:00,97140
2023-11-08 03:00:00,97227
2023-11-09 03:00:00,97311
2023-11-10 03:00:00,97443
2023-11-11 03:00:00,97585
2023-11-12 03:00:00,97782
2023-11-13 03:00:00,97932
2023-11-14 03:00:00,98043
2023-11-15 03:00:00,98178
2023-11-16 03:00:00,98370
2023-11-17 03:00:00,98522
2023-11-18 03:00:00,98712
2023-11-19 03:00:00,98875
2023-11-20 03:00:00,99053
2023-11-21 03:00:00,99178
2023-11-22 03:00:00,99314
2023-11-23 03:00:00,99363
2023-11-24 03:00:00,99423
2023-11-25 03:00:00,99511
2023-11-26 03:00:00,99596
2023-11-27 03:00:00,99689
2023-11-28 03:00:00,99718
2023-11-29 03:00:00,99786
2023-11-30 03:00:00,99898
2023-12-01 03:00:00,100002
2023-12-02 03:00:00,100068
2023-12-03 03:00:00,100080
2023-12-04 03:00:00,100147
2023-12-05 03:00:00,100230
2023-12-06 03:00:00,100474
2023-12-07 03:00:00,100621
2023-12-08 03:00:00,100747
2023-12-09 03:00:00,100866
2023-12-10 03:00:00,100998
2023-12-11 03:00:00,101185
2023-12-12 03:00:00,101330
2023-12-13 03:00:00,101430
2023-12-14 03:00:00,101510
2023-12-15 03:00:00,101599
2023-12-16 03:00:00,101770
2023-12-17 03:00:00,101854
2023-12-18 03:00:00,101930
2023-12-19 03:00:00,102041
2023-12-20 03:00:00,102212
2023-12-21 03:00:00,102290
2023-12-22 03:00:00,102380
2023-12-23 03:00:00,102497
2023-12-24 03:00:00,102603
2023-12-25 03:00:00,102701
2023-12-26 03:00:00,102816
2023-12-27 03:00:00,102867
2023-12-28 03:00:00,103374
2023-12-29 03:00:00,103743
2023-12-30 03:00:00,103916
2023-12-31 03:00:00,104189
2024-01-01 03:00:00,104523
2024-01-02 03:00:00,104608
2024-01-03 03:00:00,104692
2024-01-04 03:00:00,104824
2024-01-05 03:00:00,104891
2024-01-06 03:00:00,104990
2024-01-07 03:00:00,105060
2024-01-08 03:00:00,105255
2024-01-09 03:00:00,105350
2024-01-10 03:00:00,105452
2024-01-11 03:00:00,105553
2024-01-12 03:00:00,105688
2024-01-13 03:00:00,105822
2024-01-14 03:00:00,105900
2024-01-15 03:00:00,105927
2024-01-16 03:00:00,106077
2024-01-17 03:00:00,106210
2024-01-18 03:00:00,106384
2024-01-19 03:00:00,106534
2024-01-20 03:00:00,106583
2024-01-21 03:00:00,106704
2024-01-22 03:00:00,106866
