Time,"53385.cmd, where 0 is IMAGE, 1 is 0, 2 is 85, 3 is 72, 4 is 250, 5 is 255, 6 is 107, 7 is 3, 8 is Image"
2023-02-17 12:48:42,0
2023-02-17 12:48:43,0
2023-02-17 12:48:43,0
2023-02-17 12:48:43,0
2023-02-17 12:48:43,0
2023-02-17 12:48:43,0
2023-02-17 12:48:44,0
2023-02-17 12:48:44,0
2023-02-17 12:48:44,0
2023-02-17 12:48:44,0
2023-02-17 12:48:44,0
2023-02-17 12:48:45,0
2023-02-17 12:48:45,0
2023-02-17 12:48:45,0
2023-02-17 12:48:45,0
2023-02-17 12:48:46,0
2023-02-17 12:48:46,0
2023-02-17 12:48:46,0
2023-02-17 12:48:46,0
2023-02-17 12:48:47,0
2023-02-17 12:48:47,0
2023-02-17 12:48:47,0
2023-02-17 12:48:47,0
2023-02-17 12:48:48,0
2023-02-17 12:48:48,0
2023-02-17 12:48:48,0
2023-02-17 12:48:48,0
2023-02-17 12:48:48,0
2023-02-17 12:48:48,0
2023-02-17 12:48:49,0
2023-02-17 12:48:49,0
2023-02-17 12:48:49,0
2023-02-17 12:48:49,0
2023-02-17 12:48:49,0
2023-02-17 12:48:50,0
2023-02-17 12:48:50,0
2023-02-17 12:48:50,0
2023-02-17 12:48:50,0
2023-02-17 12:48:50,0
2023-02-17 12:48:51,0
2023-02-17 12:48:51,0
2023-02-17 12:48:51,0
2023-02-17 12:48:51,0
2023-02-17 12:48:51,0
2023-02-17 12:48:52,0
2023-02-17 12:48:52,0
2023-02-17 12:48:52,0
2023-02-17 12:48:52,0
2023-02-17 12:48:52,0
2023-02-17 12:48:53,0
2023-02-17 12:48:53,0
2023-02-17 12:48:53,0
2023-02-17 12:48:53,0
2023-02-17 12:48:53,0
2023-02-17 12:48:54,0
2023-02-17 12:48:54,0
2023-02-17 12:48:54,0
2023-02-17 12:48:54,0
2023-02-17 12:48:54,0
2023-02-17 12:48:55,0
2023-02-17 12:48:55,0
2023-02-17 12:48:55,0
2023-02-17 12:48:55,0
2023-02-17 12:48:55,0
2023-02-17 12:48:56,0
2023-02-17 12:48:56,0
2023-02-17 12:48:56,0
2023-02-17 12:48:56,0
2023-02-17 12:48:56,0
2023-02-17 12:48:57,0
2023-02-17 12:48:57,0
2023-02-17 12:48:57,0
2023-02-17 12:48:57,0
2023-02-17 12:48:57,0
2023-02-17 12:48:58,0
2023-02-17 12:48:58,0
2023-02-17 12:48:58,0
2023-02-17 12:48:58,0
2023-02-17 12:48:58,0
2023-02-17 12:48:59,0
2023-02-17 12:48:59,0
2023-02-17 12:48:59,0
2023-02-17 12:48:59,0
2023-02-17 12:49:00,0
2023-02-17 12:49:00,0
2023-02-17 12:49:00,0
2023-02-17 12:49:00,0
2023-02-17 12:49:01,0
2023-02-17 12:49:01,0
2023-02-17 12:49:01,0
2023-02-17 12:49:01,0
2023-02-17 12:49:02,0
2023-02-17 12:49:02,0
2023-02-17 12:49:02,0
2023-02-17 12:49:02,0
2023-02-17 12:49:03,0
2023-02-17 12:49:03,0
2023-02-17 12:49:03,0
2023-02-17 12:49:03,0
2023-02-17 12:49:04,0
2023-02-17 12:49:04,0
2023-02-17 12:49:04,0
2023-02-17 12:49:04,0
2023-02-17 12:49:05,0
2023-02-17 12:49:05,0
2023-02-17 12:49:05,0
2023-02-17 12:49:05,0
2023-02-17 12:49:06,0
2023-02-17 12:49:06,0
2023-02-17 12:49:06,0
2023-02-17 12:49:07,0
2023-02-17 12:49:07,0
2023-02-17 12:49:07,0
2023-02-17 12:49:08,0
2023-02-17 12:49:08,0
2023-02-17 12:49:08,0
2023-02-17 12:49:09,0
2023-02-17 12:49:09,0
2023-02-17 12:49:09,0
2023-02-17 12:49:10,0
2023-02-17 12:49:10,0
2023-02-17 12:49:11,0
2023-02-17 12:49:11,0
2023-02-17 12:49:12,0
2023-02-17 12:49:12,0
2023-02-17 12:49:13,0
2023-02-17 12:49:14,0
2023-02-17 12:49:15,0
2023-02-17 12:49:16,0
2023-02-17 12:49:17,0
2023-02-17 12:49:18,0
2023-02-17 12:49:19,0
2023-02-17 12:49:20,0
2023-02-17 12:50:12,0
2023-02-17 12:50:13,0
2023-02-17 12:50:18,0
2023-02-17 12:50:25,0
2023-02-17 12:50:26,0
2023-02-17 12:50:27,0
2023-02-17 12:50:28,0
2023-02-17 12:50:29,0
2023-02-17 12:50:29,0
2023-02-17 12:50:30,0
2023-02-17 12:50:30,0
2023-02-17 12:50:31,0
2023-02-17 12:50:31,0
2023-02-17 12:50:32,0
2023-02-17 12:50:33,0
2023-02-17 12:50:34,0
2023-02-17 12:50:34,0
2023-02-17 12:50:34,0
2023-02-17 12:50:35,0
2023-02-17 12:50:35,0
2023-02-17 12:50:35,0
2023-02-17 12:50:36,0
2023-02-17 12:50:36,0
2023-02-17 12:50:36,0
2023-02-17 12:50:36,0
2023-02-17 12:50:36,0
2023-02-17 12:50:37,0
2023-02-17 12:50:37,0
2023-02-17 12:50:37,0
2023-02-17 12:50:37,0
2023-02-17 12:50:37,0
2023-02-17 12:50:38,0
2023-02-17 12:50:38,0
2023-02-17 12:50:38,0
2023-02-17 12:50:38,0
2023-02-17 12:50:38,0
2023-02-17 12:50:39,0
2023-02-17 12:50:39,0
2023-02-17 12:50:39,0
2023-02-17 12:50:39,0
2023-02-17 12:50:39,0
2023-02-17 12:50:40,0
2023-02-17 12:50:40,0
2023-02-17 12:50:40,0
2023-02-17 12:50:40,0
2023-02-17 12:50:41,0
2023-02-17 12:50:41,0
2023-02-17 12:50:41,0
2023-02-17 12:50:41,0
2023-02-17 12:50:42,0
2023-02-17 12:50:42,0
2023-02-17 12:50:42,0
2023-02-17 12:50:42,0
2023-02-17 12:50:43,0
2023-02-17 12:50:43,0
2023-02-17 12:50:43,0
2023-02-17 12:50:44,0
2023-02-17 12:50:44,0
2023-02-17 12:50:44,0
2023-02-17 12:50:44,0
2023-02-17 12:50:45,0
2023-02-17 12:50:45,0
2023-02-17 12:50:45,0
2023-02-17 12:50:45,0
2023-02-17 12:50:45,0
2023-02-17 12:50:46,0
2023-02-17 12:50:46,0
2023-02-17 12:50:46,0
2023-02-17 12:50:46,0
2023-02-17 12:50:46,0
2023-02-17 12:50:47,0
2023-02-17 12:50:47,0
2023-02-17 12:50:47,0
2023-02-17 12:50:47,0
2023-02-17 12:50:47,0
2023-02-17 12:50:48,0
2023-02-17 12:50:48,0
2023-02-17 12:50:48,0
2023-02-17 12:50:48,0
2023-02-17 12:50:48,0
2023-02-17 12:50:48,0
2023-02-17 12:50:49,0
2023-02-17 12:50:49,0
2023-02-17 12:50:49,0
2023-02-17 12:50:49,0
2023-02-17 12:50:50,0
2023-02-17 12:50:50,0
2023-02-17 12:50:50,0
2023-02-17 12:50:50,0
2023-02-17 12:50:51,0
2023-02-17 12:50:51,0
2023-02-17 12:50:51,0
2023-02-17 12:50:51,0
2023-02-17 12:50:52,0
2023-02-17 12:50:52,0
2023-02-17 12:50:52,0
2023-02-17 12:50:52,0
2023-02-17 12:50:53,0
2023-02-17 12:50:53,0
2023-02-17 12:50:53,0
2023-02-17 12:50:54,0
2023-02-17 12:50:54,0
2023-02-17 12:50:54,0
2023-02-17 12:50:54,0
2023-02-17 12:50:55,0
2023-02-17 12:50:55,0
2023-02-17 12:50:55,0
2023-02-17 12:50:55,0
2023-02-17 12:50:56,0
2023-02-17 12:50:56,0
2023-02-17 12:50:56,0
2023-02-17 12:50:56,0
2023-02-17 12:50:57,0
2023-02-17 12:50:57,0
2023-02-17 12:50:58,0
2023-02-17 12:50:58,0
2023-02-17 12:50:59,0
2023-02-17 12:50:59,0
2023-02-17 12:51:00,0
2023-02-17 12:51:00,0
2023-02-17 12:51:01,0
2023-02-17 12:51:01,0
2023-02-17 12:51:02,0
2023-02-17 12:51:02,0
2023-02-17 12:51:03,0
2023-02-17 12:51:04,0
2023-02-17 12:51:05,0
2023-02-17 12:51:06,0
2023-02-18 01:37:31,2
2023-02-18 05:56:34,0
2023-02-18 05:56:35,0
2023-02-18 05:56:36,0
2023-02-18 05:56:37,0
2023-02-18 05:56:38,0
2023-02-18 05:56:39,0
2023-02-18 05:56:40,0
2023-02-18 05:56:41,0
2023-02-18 05:56:42,0
2023-02-18 05:56:43,0
2023-02-18 05:56:44,0
2023-02-18 05:56:45,0
2023-02-18 05:56:46,0
2023-02-18 05:56:47,0
2023-02-18 05:56:48,0
2023-02-18 05:56:49,0
2023-02-18 05:56:50,0
2023-02-18 05:56:51,0
2023-02-18 05:56:52,0
2023-02-18 05:56:53,0
2023-02-18 05:56:54,0
2023-02-18 05:56:55,0
2023-02-18 05:56:56,0
2023-02-18 05:56:57,0
2023-02-18 05:56:58,0
2023-02-18 05:56:59,0
2023-02-18 05:57:00,0
2023-02-18 05:57:01,0
2023-02-18 05:57:02,0
2023-02-18 05:57:03,0
2023-02-18 05:57:04,0
2023-02-18 05:57:05,0
2023-02-18 05:57:06,0
2023-02-18 05:57:07,0
2023-02-18 05:57:08,0
2023-02-18 05:57:09,0
2023-02-18 05:57:10,0
2023-02-18 05:57:11,0
2023-02-18 05:57:12,0
2023-02-18 05:57:13,0
2023-02-18 05:57:14,0
2023-02-18 05:57:15,0
2023-02-18 05:57:16,0
2023-02-18 05:57:17,0
2023-02-18 05:57:18,0
2023-02-18 05:57:19,0
2023-02-18 05:57:20,0
2023-02-18 05:57:21,0
2023-02-18 05:57:22,0
2023-02-18 05:57:23,0
2023-02-18 05:57:24,0
2023-02-18 05:57:25,0
2023-02-18 05:57:26,0
2023-02-18 05:57:27,0
2023-02-18 05:57:28,0
2023-02-18 05:57:29,0
2023-02-18 05:57:30,0
2023-02-18 05:57:31,0
2023-02-18 05:57:32,0
2023-02-18 05:57:33,0
2023-02-18 05:57:34,0
2023-02-18 05:57:35,0
2023-02-18 05:57:36,0
2023-02-18 05:57:37,0
2023-02-18 05:57:38,0
2023-02-18 05:57:39,0
2023-02-18 05:57:40,0
2023-02-18 05:57:41,0
2023-02-18 05:57:42,0
2023-02-18 05:57:43,0
2023-02-18 05:57:44,0
2023-02-18 05:57:45,0
2023-02-18 05:57:46,0
2023-02-18 05:57:47,0
2023-02-18 05:57:48,0
2023-02-18 05:57:49,0
2023-02-18 05:57:50,0
2023-02-18 05:57:51,0
2023-02-18 05:57:52,0
2023-02-18 05:57:53,0
2023-02-18 05:57:54,0
2023-02-18 05:57:55,0
2023-02-18 05:57:56,0
2023-02-18 05:59:02,0
2023-02-18 05:59:03,0
2023-02-18 05:59:04,0
2023-02-18 05:59:05,0
2023-02-18 05:59:06,0
2023-02-18 05:59:07,0
2023-02-18 05:59:08,0
2023-02-18 05:59:09,0
2023-02-18 05:59:10,0
2023-02-18 05:59:11,0
2023-02-18 05:59:17,0
2023-02-18 05:59:18,0
2023-02-18 10:48:33,0
2023-02-18 10:48:34,0
2023-02-18 10:48:35,0
2023-02-18 10:48:36,0
2023-02-18 10:48:37,0
2023-02-18 10:48:38,0
2023-02-18 10:48:39,0
2023-02-18 10:48:40,0
2023-02-18 10:48:41,0
2023-02-18 10:48:42,0
2023-02-18 10:48:43,0
2023-02-18 10:48:44,0
2023-02-18 10:48:45,0
2023-02-18 10:48:46,0
2023-02-18 10:48:47,0
2023-02-18 10:48:48,0
2023-02-18 10:48:49,0
2023-02-18 10:48:50,0
2023-02-18 10:48:51,0
2023-02-18 10:48:52,0
2023-02-18 10:48:53,0
2023-02-18 10:48:54,0
2023-02-18 10:48:55,0
2023-02-18 10:48:56,0
2023-02-18 10:48:57,0
2023-02-18 10:48:58,0
2023-02-18 10:48:59,0
2023-02-18 10:49:00,0
2023-02-18 10:49:01,0
2023-02-18 10:49:02,0
2023-02-18 10:49:03,0
2023-02-18 10:49:04,0
2023-02-18 10:49:05,0
2023-02-18 10:49:06,0
2023-02-18 10:49:07,0
2023-02-18 10:49:08,0
2023-02-18 10:49:09,0
2023-02-18 10:49:10,0
2023-02-18 10:49:11,0
2023-02-18 10:49:12,0
2023-02-18 10:49:13,0
2023-02-18 10:49:14,0
2023-02-18 10:49:15,0
2023-02-18 10:49:16,0
2023-02-18 10:49:17,0
2023-02-18 10:49:18,0
2023-02-18 10:49:19,0
2023-02-18 10:49:20,0
2023-02-18 10:49:21,0
2023-02-18 10:49:22,0
2023-02-18 10:49:23,0
2023-02-18 10:49:24,0
2023-02-18 10:49:25,0
2023-02-18 10:49:26,0
2023-02-18 10:49:27,0
2023-02-18 10:49:28,0
2023-02-18 10:49:29,0
2023-02-18 10:49:30,0
2023-02-18 10:49:31,0
2023-02-18 10:49:32,0
2023-02-18 10:49:33,0
2023-02-18 10:49:34,0
2023-02-18 10:49:35,0
2023-02-18 10:49:36,0
2023-02-18 10:49:37,0
2023-02-18 10:49:38,0
2023-02-18 10:49:39,0
2023-02-18 10:50:32,0
2023-02-18 10:50:33,0
2023-02-18 10:50:34,0
2023-02-18 10:50:35,0
2023-02-18 10:50:36,0
2023-02-18 10:50:37,0
2023-02-18 10:50:38,0
2023-02-18 10:50:39,0
2023-02-18 10:50:40,0
2023-02-18 10:50:41,0
2023-02-18 10:50:42,0
2023-02-18 10:50:43,0
2023-02-18 10:50:44,0
2023-02-18 10:50:45,0
2023-02-18 10:50:46,0
2023-02-18 10:50:47,0
2023-02-18 10:50:48,0
2023-02-18 10:50:49,0
2023-02-18 10:50:50,0
2023-02-18 10:50:51,0
2023-02-18 10:50:52,0
2023-02-18 10:50:53,0
2023-02-18 10:50:54,0
2023-02-18 10:50:55,0
2023-02-18 10:50:56,0
2023-02-18 10:50:57,0
2023-02-18 10:50:58,0
2023-02-18 10:50:59,0
2023-02-18 10:51:00,0
2023-02-18 10:51:01,0
2023-02-18 10:51:02,0
2023-02-18 10:51:03,0
2023-02-18 10:51:04,0
2023-02-18 10:51:05,0
2023-02-18 10:51:06,0
2023-02-18 10:51:07,0
2023-02-18 10:51:08,0
2023-02-18 10:51:09,0
2023-02-18 10:51:10,0
2023-02-18 10:51:11,0
2023-02-18 10:51:12,0
2023-02-18 10:51:14,0
2023-02-18 10:51:15,0
2023-02-18 10:51:16,0
2023-02-18 10:51:17,0
2023-02-18 10:51:18,0
2023-02-18 10:51:19,0
2023-02-18 10:51:20,0
2023-02-18 10:51:21,0
2023-02-18 10:51:22,0
2023-02-18 10:51:23,0
2023-02-18 10:51:25,0
2023-02-18 10:51:26,0
2023-02-18 10:51:27,0
2023-02-18 10:51:28,0
2023-02-18 10:51:37,0
2023-02-18 10:51:38,0
2023-02-18 10:51:39,0
2023-02-18 18:33:32,0
2023-02-18 18:33:33,0
2023-02-18 18:33:34,0
2023-02-18 18:33:34,0
2023-02-18 18:33:35,0
2023-02-18 18:33:35,0
2023-02-18 18:33:36,0
2023-02-18 18:33:37,0
2023-02-18 18:33:38,0
2023-02-18 18:33:39,0
2023-02-18 18:33:40,0
2023-02-18 18:33:40,0
2023-02-18 18:33:41,0
2023-02-18 18:33:41,0
2023-02-18 18:33:42,0
2023-02-18 18:33:42,0
2023-02-18 18:33:43,0
2023-02-18 18:33:43,0
2023-02-18 18:33:44,0
2023-02-18 18:33:45,0
2023-02-18 18:33:46,0
2023-02-18 18:33:47,0
2023-02-18 18:33:48,0
2023-02-18 18:33:48,0
2023-02-18 18:33:49,0
2023-02-18 18:33:49,0
2023-02-18 18:33:50,0
2023-02-18 18:33:50,0
2023-02-18 18:33:51,0
2023-02-18 18:33:51,0
2023-02-18 18:33:52,0
2023-02-18 18:33:52,0
2023-02-18 18:33:53,0
2023-02-18 18:33:53,0
2023-02-18 18:33:54,0
2023-02-18 18:33:55,0
2023-02-18 18:33:55,0
2023-02-18 18:33:56,0
2023-02-18 18:33:56,0
2023-02-18 18:33:57,0
2023-02-18 18:33:58,0
2023-02-18 18:33:59,0
2023-02-18 18:34:00,0
2023-02-18 23:34:12,1
2023-02-18 23:34:17,0
2023-02-18 23:34:25,1
2023-02-18 23:34:26,1
2023-02-18 23:35:08,0
2023-02-18 23:35:09,0
2023-02-18 23:35:10,0
2023-02-18 23:35:11,0
2023-02-18 23:35:12,0
2023-02-18 23:35:13,0
2023-02-18 23:35:22,0
2023-02-18 23:35:26,0
2023-02-19 11:52:32,0
2023-02-19 11:52:33,0
2023-02-19 11:52:34,0
2023-02-19 11:52:35,0
2023-02-19 11:52:36,0
2023-02-19 11:52:37,0
2023-02-19 11:52:38,0
2023-02-19 11:52:38,0
2023-02-19 11:52:39,0
2023-02-19 11:52:39,0
2023-02-19 11:52:40,0
2023-02-19 11:52:40,0
2023-02-19 11:52:41,0
2023-02-19 11:52:42,0
2023-02-19 11:52:42,0
2023-02-19 11:52:43,0
2023-02-19 11:52:43,0
2023-02-19 11:52:44,0
2023-02-19 11:52:45,0
2023-02-19 11:52:45,0
2023-02-19 11:52:46,0
2023-02-19 11:52:46,0
2023-02-19 11:52:47,0
2023-02-19 11:52:48,0
2023-02-19 11:52:48,0
2023-02-19 11:52:49,0
2023-02-19 11:52:50,0
2023-02-19 11:52:51,0
2023-02-19 11:52:52,0
2023-02-19 11:52:53,0
2023-02-19 11:52:54,0
2023-02-19 11:52:55,0
2023-02-19 11:52:56,0
2023-02-19 11:52:57,0
2023-02-19 11:52:58,0
2023-02-19 11:52:59,0
2023-02-19 11:53:00,0
2023-02-19 11:53:01,0
2023-02-19 11:53:02,0
2023-02-19 11:53:02,0
2023-02-19 11:53:03,0
2023-02-19 11:53:04,0
2023-02-19 11:53:05,0
2023-02-19 11:53:06,0
2023-02-19 11:53:07,0
2023-02-19 11:53:07,0
2023-02-19 11:53:08,0
2023-02-19 11:53:09,0
2023-02-19 11:53:10,0
2023-02-19 11:53:11,0
2023-02-19 11:53:12,0
2023-02-19 11:53:12,0
2023-02-19 11:53:13,0
2023-02-19 11:53:14,0
2023-02-19 11:53:15,0
2023-02-19 11:53:16,0
2023-02-19 11:53:17,0
2023-02-19 11:53:18,0
2023-02-19 11:53:19,0
2023-02-19 11:53:20,0
2023-02-19 11:53:21,0
2023-02-19 11:53:22,0
2023-02-19 11:53:23,0
2023-02-19 11:53:24,0
2023-02-19 11:53:25,0
2023-02-19 11:53:25,0
2023-02-19 11:53:26,0
2023-02-19 11:53:26,0
2023-02-19 11:53:27,0
2023-02-19 11:53:27,0
2023-02-19 11:53:28,0
2023-02-19 11:53:29,0
2023-02-19 11:53:30,0
2023-02-19 11:53:31,0
2023-02-19 11:53:32,0
2023-02-19 11:53:33,0
2023-02-19 11:53:34,0
2023-02-19 11:53:35,0
2023-02-19 11:53:36,0
2023-02-19 11:53:37,0
2023-02-19 11:53:38,0
2023-02-19 11:53:39,0
2023-02-19 11:53:40,0
2023-02-19 11:53:41,0
2023-02-19 11:53:42,0
2023-02-19 11:53:42,0
2023-02-19 11:53:43,0
2023-02-19 11:53:44,0
2023-02-19 11:53:45,0
2023-02-19 11:53:46,0
2023-02-19 11:53:47,0
2023-02-19 11:53:48,0
2023-02-19 11:53:48,0
2023-02-19 11:53:49,0
2023-02-19 11:53:50,0
2023-02-19 11:53:51,0
2023-02-19 11:53:52,0
2023-02-19 11:53:53,0
2023-02-19 11:53:54,0
2023-02-19 11:53:55,0
2023-02-19 11:53:55,0
2023-02-19 11:53:56,0
2023-02-19 11:53:56,0
2023-02-19 11:53:57,0
2023-02-19 11:53:57,0
2023-02-19 11:53:58,0
2023-02-19 11:53:58,0
2023-02-19 11:53:59,0
2023-02-19 11:53:59,0
2023-02-19 11:54:00,0
2023-02-19 11:54:00,0
2023-02-19 11:54:01,0
2023-02-19 11:54:02,0
2023-02-19 11:54:03,0
2023-02-19 11:54:03,0
2023-02-19 11:54:04,0
2023-02-19 11:54:04,0
2023-02-19 11:54:04,0
2023-02-19 11:54:05,0
2023-02-19 11:54:05,0
2023-02-19 11:54:06,0
2023-02-19 11:54:06,0
2023-02-19 11:54:07,0
2023-02-19 11:54:07,0
2023-02-19 11:54:08,0
2023-02-19 11:54:08,0
2023-02-19 11:54:09,0
2023-02-19 11:54:09,0
2023-02-19 11:54:10,0
2023-02-19 11:54:10,0
2023-02-19 11:54:10,0
2023-02-19 11:54:11,0
2023-02-19 11:54:11,0
2023-02-19 11:54:12,0
2023-02-19 11:54:12,0
2023-02-19 11:54:12,0
2023-02-19 11:54:13,0
2023-02-19 11:54:13,0
2023-02-19 11:54:14,0
2023-02-19 11:54:14,0
2023-02-19 11:54:15,0
2023-02-19 11:54:15,0
2023-02-19 11:54:16,0
2023-02-19 11:54:16,0
2023-02-19 11:54:17,0
2023-02-19 11:54:17,0
2023-02-19 11:54:18,0
2023-02-19 11:54:18,0
2023-02-19 11:54:19,0
2023-02-19 11:54:19,0
2023-02-19 11:54:20,0
2023-02-19 11:54:20,0
2023-02-19 11:54:21,0
2023-02-19 11:54:21,0
2023-02-19 11:54:22,0
2023-02-19 11:54:22,0
2023-02-19 11:54:22,0
2023-02-19 11:54:23,0
2023-02-19 11:54:23,0
2023-02-19 11:54:23,0
2023-02-19 11:54:24,0
2023-02-19 11:54:24,0
2023-02-19 11:54:24,0
2023-02-19 11:54:25,0
2023-02-19 11:54:25,0
2023-02-19 11:54:25,0
2023-02-19 11:54:26,0
2023-02-19 11:54:26,0
2023-02-19 11:54:26,0
2023-02-19 11:54:27,0
2023-02-19 11:54:27,0
2023-02-19 11:54:27,0
2023-02-19 11:54:28,0
2023-02-19 11:54:28,0
2023-02-19 11:54:28,0
2023-02-19 11:54:29,0
2023-02-19 11:54:29,0
2023-02-19 11:54:29,0
2023-02-19 11:54:30,0
2023-02-19 11:54:30,0
2023-02-19 11:54:30,0
2023-02-19 11:54:31,0
2023-02-19 11:54:31,0
2023-02-19 11:54:32,0
2023-02-19 11:54:33,0
2023-02-19 11:54:33,0
2023-02-19 11:54:34,0
2023-02-19 11:54:34,0
2023-02-19 11:54:35,0
2023-02-19 11:54:35,0
2023-02-19 11:54:36,0
2023-02-19 11:54:36,0
2023-02-19 11:54:37,0
2023-02-19 11:54:37,0
2023-02-19 11:54:37,0
2023-02-19 11:54:38,0
2023-02-19 11:54:38,0
2023-02-19 11:54:38,0
2023-02-19 11:54:39,0
2023-02-19 11:54:39,0
2023-02-19 11:54:39,0
2023-02-19 11:54:40,0
2023-02-19 11:54:40,0
2023-02-19 11:54:40,0
2023-02-19 11:54:41,0
2023-02-19 11:54:41,0
2023-02-19 11:54:41,0
2023-02-19 11:54:42,0
2023-02-19 11:54:42,0
2023-02-19 11:54:42,0
2023-02-19 11:54:43,0
2023-02-19 11:54:43,0
2023-02-19 11:54:43,0
2023-02-19 11:54:44,0
2023-02-19 11:54:44,0
2023-02-19 11:54:44,0
2023-02-19 11:54:45,0
2023-02-19 11:54:45,0
2023-02-19 11:54:45,0
2023-02-19 11:54:46,0
2023-02-19 11:54:46,0
2023-02-19 11:54:46,0
2023-02-19 11:54:47,0
2023-02-19 11:54:47,0
2023-02-19 11:54:47,0
2023-02-19 11:54:48,0
2023-02-19 11:54:48,0
2023-02-19 11:54:48,0
2023-02-19 11:54:49,0
2023-02-19 11:54:49,0
2023-02-19 11:54:49,0
2023-02-19 11:54:50,0
2023-02-19 11:54:50,0
2023-02-19 11:54:50,0
2023-02-19 11:54:51,0
2023-02-19 11:54:51,0
2023-02-19 11:54:51,0
2023-02-19 11:54:52,0
2023-02-19 11:54:52,0
2023-02-19 11:54:52,0
2023-02-19 11:54:53,0
2023-02-19 11:54:53,0
2023-02-19 11:54:53,0
2023-02-19 11:54:54,0
2023-02-19 11:54:54,0
2023-02-19 11:54:55,0
2023-02-19 11:54:55,0
2023-02-19 11:54:56,0
2023-02-19 11:54:56,0
2023-02-19 11:54:56,0
2023-02-19 11:54:57,0
2023-02-19 11:54:57,0
2023-02-19 11:54:58,0
2023-02-19 11:54:59,0
2023-02-19 11:54:59,0
2023-02-19 11:55:00,0
2023-02-19 11:55:01,0
2023-02-19 11:55:01,0
2023-02-19 11:55:02,0
2023-02-19 11:55:02,0
2023-02-19 11:55:03,0
2023-02-19 11:55:03,0
2023-02-19 11:55:04,0
2023-02-19 11:55:04,0
2023-02-19 11:55:05,0
2023-02-19 11:55:05,0
2023-02-19 11:55:06,0
2023-02-19 11:55:06,0
2023-02-19 11:55:06,0
