"Time","41460.mode"
2017-05-21 03:00:00,10667237
2017-05-22 03:00:00,10753372
2017-05-23 03:00:00,10839926
2017-05-24 03:00:00,10964903
2017-05-25 03:00:00,11012164
2017-05-26 03:00:00,11098658
2017-05-27 03:00:00,11184912
2017-05-28 03:00:00,11239691
2017-06-05 03:00:00,11932210
2017-06-06 03:00:00,12053865
2017-06-07 03:00:00,12101726
2017-06-08 03:00:00,12188130
2017-06-09 03:00:00,12308554
2017-06-10 03:00:00,12398822
2017-06-11 03:00:00,12446442
2017-06-12 03:00:00,12535781
2017-06-13 03:00:00,12641743
2017-06-14 03:00:00,12705534
2017-06-15 03:00:00,12830005
2017-06-16 03:00:00,12934169
2017-06-17 03:00:00,13001494
2017-06-18 03:00:00,13050672
2017-06-19 03:00:00,13174002
2017-06-20 03:00:00,13259897
2017-06-21 03:00:00,13346271
2017-06-22 03:00:00,13400780
2017-06-23 03:00:00,13515727
2017-06-24 03:00:00,13606114
2017-06-25 03:00:00,13688115
2017-06-26 03:00:00,13768918
2017-06-28 03:00:00,13918154
2017-06-29 03:00:00,14042895
2017-06-30 03:00:00,14128999
2017-07-02 03:00:00,14263473
2017-07-03 03:00:00,14383781
2017-07-04 03:00:00,14435652
2017-07-05 03:00:00,14521996
2017-07-06 03:00:00,14636822
2017-07-07 03:00:00,14694354
2017-07-08 03:00:00,14819004
2017-07-09 03:00:00,14889594
2017-07-10 03:00:00,14975699
2017-07-11 03:00:00,112134
2017-07-12 03:00:00,159872
2017-07-13 03:00:00,255530
2017-07-14 03:00:00,359635
2017-07-15 03:00:00,412437
2017-07-16 03:00:00,498721
2017-07-17 03:00:00,590815
2017-07-18 03:00:00,671199
2017-07-19 03:00:00,763264
2017-07-20 03:00:00,888303
2017-07-21 03:00:00,929842
2017-07-22 03:00:00,1016036
2017-07-23 03:00:00,1152906
2017-07-24 03:00:00,1188577
2017-07-25 03:00:00,1274591
2017-07-26 03:00:00,1372556
2017-07-27 03:00:00,1497563
2017-07-28 03:00:00,1440181
2017-07-29 03:00:00,1658962
2017-07-30 03:00:00,1711432
2017-07-31 03:00:00,1797806
2017-08-01 03:00:00,1883791
2017-08-02 03:00:00,1970195
2017-08-03 03:00:00,2067860
2017-08-04 03:00:00,2187509
2017-08-05 03:00:00,2228720
2017-08-06 03:00:00,2315035
2017-08-07 03:00:00,2401109
2017-08-08 03:00:00,2493323
2017-08-09 03:00:00,2573557
2017-08-10 03:00:00,2640194
2017-08-11 03:00:00,2790871
2017-08-12 03:00:00,2858946
2017-08-13 03:00:00,2924235
2017-08-14 03:00:00,3004589
2017-08-15 03:00:00,3096623
2017-08-16 03:00:00,3157273
2017-08-17 03:00:00,3243467
2017-08-18 03:00:00,3388870
2017-08-19 03:00:00,3441433
2017-08-20 03:00:00,3522086
2017-08-21 03:00:00,3613761
2017-08-22 03:00:00,3700195
2017-08-25 03:00:00,3997833
2017-08-26 03:00:00,4044885
2017-08-27 03:00:00,4125508
2017-08-28 03:00:00,4217393
2017-08-29 03:00:00,4303557
2017-08-30 03:00:00,4377262
2017-08-31 03:00:00,4514791
2017-09-01 03:00:00,4607095
2017-09-02 03:00:00,4648215
2017-09-03 03:00:00,4768043
2017-09-04 03:00:00,4815511
2017-09-05 03:00:00,4906955
2017-09-06 03:00:00,5019866
2017-09-07 03:00:00,5118549
2017-09-08 03:00:00,5177249
2017-09-09 03:00:00,5263353
2017-09-10 03:00:00,5337927
2017-09-11 03:00:00,5424062
2017-09-12 03:00:00,5493965
2017-09-13 03:00:00,5580160
2017-09-14 03:00:00,5709390
2017-09-15 03:00:00,5780492
2017-09-16 03:00:00,5855095
2017-09-17 03:00:00,5941380
2017-09-18 03:00:00,6011566
2017-09-19 03:00:00,6097521
2017-09-20 03:00:00,12814
2017-09-21 03:00:00,19254
2017-09-22 03:00:00,148286
2017-09-23 03:00:00,213575
2017-09-24 03:00:00,277040
2017-09-25 03:00:00,380276
2017-09-26 03:00:00,472610
2017-09-27 03:00:00,552784
2017-09-28 03:00:00,678123
2017-09-29 03:00:00,736503
2017-09-30 03:00:00,843602
2017-10-01 03:00:00,903171
2017-10-02 03:00:00,1000986
2017-10-03 03:00:00,1081372
2017-10-04 03:00:00,1145745
2017-10-05 03:00:00,1231732
2017-10-06 03:00:00,1340449
2017-10-07 03:00:00,1400771
2017-10-08 03:00:00,1486846
2017-10-09 03:00:00,1576517
2017-10-11 03:00:00,1776666
2017-10-12 03:00:00,1895988
2017-10-13 03:00:00,1976645
2017-10-14 03:00:00,2010770
2017-10-15 03:00:00,2154589
2017-10-16 03:00:00,2196037
2017-10-17 03:00:00,2269295
2017-10-18 03:00:00,2196617
2017-10-19 03:00:00,2441684
2017-10-20 03:00:00,2527908
2017-10-21 03:00:00,2614012
2017-10-22 03:00:00,2713234
2017-10-23 03:00:00,2810750
2017-10-24 03:00:00,2902784
2017-10-25 03:00:00,2991973
2017-10-26 03:00:00,3078108
2017-10-27 03:00:00,3149926
2017-10-28 03:00:00,3216205
2017-10-29 03:00:00,3306233
2017-10-30 03:00:00,3408451
2017-10-31 03:00:00,798897
2017-11-01 03:00:00,3600816
2017-11-02 03:00:00,3681350
2017-11-03 03:00:00,3753584
2017-11-04 03:00:00,3839689
2017-11-05 03:00:00,3925584
2017-11-06 03:00:00,4050924
2017-11-07 03:00:00,4098244
2017-11-08 03:00:00,4234682
2017-11-09 03:00:00,4270171
2017-11-11 03:00:00,4469125
2017-11-13 03:00:00,4632439
2017-11-14 03:00:00,4688086
2017-11-15 03:00:00,4773142
2017-11-16 03:00:00,4913355
2017-11-17 03:00:00,5010543
2017-11-18 03:00:00,5032167
2017-11-19 03:00:00,5138121
2017-11-20 03:00:00,5205687
2017-11-21 03:00:00,5290625
2017-11-22 03:00:00,5408001
2017-11-23 03:00:00,5494309
2017-11-24 03:00:00,5569073
2017-11-25 03:00:00,5666500
2017-11-26 03:00:00,5741342
