"Time","41460.mode"
2017-05-18 03:00:00,2
2017-05-19 03:00:00,2
2017-05-20 03:00:00,0
2017-05-21 03:00:00,0
2017-05-22 03:00:00,0
2017-05-23 03:00:00,0
2017-05-24 03:00:00,2
2017-05-25 03:00:00,2
2017-05-26 03:00:00,0
2017-05-27 03:00:00,0
2017-05-28 03:00:00,2
2017-06-05 03:00:00,0
2017-06-06 03:00:00,131
2017-06-07 03:00:00,154
2017-06-08 03:00:00,0
2017-06-09 03:00:00,134
2017-06-10 03:00:00,2
2017-06-11 03:00:00,2
2017-06-12 03:00:00,0
2017-06-13 03:00:00,2
2017-06-14 03:00:00,140
2017-06-15 03:00:00,139
2017-06-16 03:00:00,2
2017-06-17 03:00:00,0
2017-06-18 03:00:00,2
2017-06-19 03:00:00,0
2017-06-20 03:00:00,0
2017-06-21 03:00:00,0
2017-06-22 03:00:00,2
2017-06-23 03:00:00,157
2017-06-24 03:00:00,138
2017-06-25 03:00:00,2
2017-06-26 03:00:00,132
2017-06-28 03:00:00,2
2017-06-29 03:00:00,153
2017-06-30 03:00:00,157
2017-07-02 03:00:00,155
2017-07-03 03:00:00,0
2017-07-04 03:00:00,193
2017-07-05 03:00:00,0
2017-07-06 03:00:00,145
2017-07-07 03:00:00,2
2017-07-08 03:00:00,121
2017-07-09 03:00:00,212
2017-07-10 03:00:00,2
2017-07-11 03:00:00,162
2017-07-12 03:00:00,140
2017-07-13 03:00:00,110
2017-07-14 03:00:00,120
2017-07-15 03:00:00,0
2017-07-16 03:00:00,2
2017-07-17 03:00:00,153
2017-07-18 03:00:00,122
2017-07-19 03:00:00,2
2017-07-20 03:00:00,112
2017-07-21 03:00:00,2
2017-07-22 03:00:00,147
2017-07-23 03:00:00,2
2017-07-24 03:00:00,2
2017-07-25 03:00:00,2
2017-07-26 03:00:00,2
2017-07-27 03:00:00,153
2017-07-28 03:00:00,164
2017-07-29 03:00:00,132
2017-07-30 03:00:00,2
2017-07-31 03:00:00,2
2017-08-01 03:00:00,0
2017-08-02 03:00:00,0
2017-08-03 03:00:00,2
2017-08-04 03:00:00,0
2017-08-05 03:00:00,167
2017-08-06 03:00:00,2
2017-08-07 03:00:00,2
2017-08-08 03:00:00,0
2017-08-09 03:00:00,0
2017-08-10 03:00:00,0
2017-08-11 03:00:00,150
2017-08-12 03:00:00,0
2017-08-13 03:00:00,0
2017-08-14 03:00:00,0
2017-08-15 03:00:00,0
2017-08-16 03:00:00,0
2017-08-17 03:00:00,0
2017-08-18 03:00:00,0
2017-08-19 03:00:00,0
2017-08-20 03:00:00,2
2017-08-21 03:00:00,2
2017-08-22 03:00:00,2
2017-08-25 03:00:00,94
2017-08-26 03:00:00,2
2017-08-27 03:00:00,2
2017-08-28 03:00:00,2
2017-08-29 03:00:00,2
2017-08-30 03:00:00,115
2017-08-31 03:00:00,0
2017-09-01 03:00:00,0
2017-09-02 03:00:00,2
2017-09-03 03:00:00,128
2017-09-04 03:00:00,0
2017-09-05 03:00:00,0
2017-09-06 03:00:00,0
2017-09-07 03:00:00,151
2017-09-08 03:00:00,0
2017-09-09 03:00:00,2
2017-09-10 03:00:00,2
2017-09-11 03:00:00,2
2017-09-12 03:00:00,0
2017-09-13 03:00:00,2
2017-09-14 03:00:00,0
2017-09-15 03:00:00,2
2017-09-16 03:00:00,2
2017-09-17 03:00:00,155
2017-09-18 03:00:00,0
2017-09-19 03:00:00,0
2017-09-20 03:00:00,2
2017-09-21 03:00:00,0
2017-09-22 03:00:00,0
2017-09-23 03:00:00,0
2017-09-24 03:00:00,138
2017-09-25 03:00:00,2
2017-09-26 03:00:00,0
2017-09-27 03:00:00,0
2017-09-28 03:00:00,3
2017-09-29 03:00:00,2
2017-09-30 03:00:00,0
2017-10-01 03:00:00,3
2017-10-02 03:00:00,2
2017-10-03 03:00:00,2
2017-10-04 03:00:00,2
2017-10-05 03:00:00,0
2017-10-06 03:00:00,0
2017-10-07 03:00:00,0
2017-10-08 03:00:00,0
2017-10-09 03:00:00,2
2017-10-11 03:00:00,158
2017-10-12 03:00:00,0
2017-10-13 03:00:00,2
2017-10-14 03:00:00,0
2017-10-15 03:00:00,0
2017-10-16 03:00:00,3
2017-10-17 03:00:00,0
2017-10-18 03:00:00,0
2017-10-19 03:00:00,0
2017-10-20 03:00:00,0
2017-10-21 03:00:00,0
2017-10-22 03:00:00,0
2017-10-23 03:00:00,0
2017-10-24 03:00:00,2
2017-10-25 03:00:00,0
2017-10-26 03:00:00,0
2017-10-27 03:00:00,0
2017-10-28 03:00:00,0
2017-10-29 03:00:00,0
2017-10-30 03:00:00,0
2017-10-31 03:00:00,2
2017-11-01 03:00:00,0
2017-11-02 03:00:00,0
2017-11-03 03:00:00,0
2017-11-04 03:00:00,0
2017-11-05 03:00:00,0
2017-11-06 03:00:00,0
2017-11-07 03:00:00,3
2017-11-08 03:00:00,0
2017-11-09 03:00:00,3
2017-11-11 03:00:00,0
2017-11-13 03:00:00,0
2017-11-14 03:00:00,0
2017-11-15 03:00:00,0
2017-11-16 03:00:00,0
2017-11-17 03:00:00,0
2017-11-18 03:00:00,0
2017-11-19 03:00:00,3
2017-11-20 03:00:00,0
2017-11-21 03:00:00,0
2017-11-22 03:00:00,3
2017-11-23 03:00:00,0
2017-11-24 03:00:00,0
2017-11-25 03:00:00,0
2017-11-26 03:00:00,0
2017-11-27 03:00:00,0
2017-11-28 03:00:00,0
2017-11-29 03:00:00,2
2017-11-30 03:00:00,0
2017-12-01 03:00:00,2
2017-12-02 03:00:00,2
2017-12-03 03:00:00,0
2017-12-04 03:00:00,3
2017-12-05 03:00:00,0
2017-12-06 03:00:00,0
2017-12-07 03:00:00,0
2017-12-08 03:00:00,0
2017-12-09 03:00:00,0
2017-12-10 03:00:00,0
2017-12-11 03:00:00,0
2017-12-12 03:00:00,0
2017-12-13 03:00:00,0
2017-12-14 03:00:00,0
2017-12-15 03:00:00,3
2017-12-16 03:00:00,0
2017-12-17 03:00:00,0
2017-12-18 03:00:00,3
2017-12-19 03:00:00,3
2017-12-20 03:00:00,0
2017-12-21 03:00:00,3
2017-12-22 03:00:00,2
2017-12-23 03:00:00,0
2017-12-24 03:00:00,0
2017-12-25 03:00:00,0
2017-12-26 03:00:00,0
2017-12-27 03:00:00,0
2017-12-28 03:00:00,3
2017-12-29 03:00:00,170
2017-12-30 03:00:00,0
2017-12-31 03:00:00,0
2018-01-01 03:00:00,0
2018-01-02 03:00:00,0
2018-01-03 03:00:00,0
2018-01-04 03:00:00,0
2018-01-05 03:00:00,0
2018-01-06 03:00:00,0
2018-01-07 03:00:00,0
2018-01-08 03:00:00,0
2018-01-09 03:00:00,0
2018-01-10 03:00:00,0
2018-01-11 03:00:00,0
2018-01-12 03:00:00,0
2018-01-13 03:00:00,0
2018-01-14 03:00:00,147
2018-01-15 03:00:00,136
2018-01-16 03:00:00,0
2018-01-18 03:00:00,0
2018-01-19 03:00:00,0
2018-01-20 03:00:00,0
2018-01-21 03:00:00,155
2018-01-22 03:00:00,0
2018-01-23 03:00:00,0
2018-01-24 03:00:00,0
2018-01-25 03:00:00,0
2018-01-26 03:00:00,0
2018-01-27 03:00:00,0
