"Time","Text"
2020-12-04 13:13:03,1.30 day
2020-12-04 13:13:18,1.30 day
2020-12-05 01:07:19,1.79 day
2020-12-05 01:08:19,1.79 day
2020-12-05 13:00:28,6.40 hour
2020-12-05 13:00:52,6.41 hour
2020-12-05 13:01:07,6.41 hour
2020-12-05 13:01:52,6.42 hour
2020-12-06 00:54:53,18.31 hour
2020-12-06 00:57:08,18.34 hour
2020-12-06 12:50:24,1.26 day
2020-12-07 00:42:56,1.75 day
2020-12-07 00:43:10,1.75 day
2020-12-07 00:43:55,1.76 day
2020-12-08 00:29:10,17.39 hour
2020-12-08 00:29:24,17.40 hour
2020-12-08 00:29:39,17.40 hour
2020-12-08 00:29:54,17.41 hour
2020-12-08 00:30:09,17.41 hour
2020-12-08 00:30:24,17.41 hour
2020-12-08 00:30:39,17.42 hour
2020-12-08 00:30:54,17.42 hour
2020-12-09 22:23:20,14.78 hour
2020-12-10 00:04:49,16.47 hour
2020-12-10 00:05:04,16.47 hour
2020-12-10 10:18:35,1.112 day
2020-12-10 13:50:13,1.26 day
2020-12-10 13:50:28,1.26 day
2020-12-10 13:50:43,1.26 day
2020-12-10 22:09:21,1.61 day
2020-12-10 22:10:06,1.61 day
2020-12-10 22:10:07,1.61 day
2020-12-10 22:10:21,1.61 day
2020-12-10 22:10:21,1.61 day
2020-12-10 22:10:51,1.61 day
2020-12-10 22:11:06,1.61 day
2020-12-10 22:11:06,1.61 day
2020-12-10 22:11:21,1.61 day
2020-12-10 22:11:21,1.61 day
2020-12-10 22:11:36,1.61 day
2020-12-10 22:12:06,1.61 day
2020-12-10 22:12:06,1.61 day
2020-12-11 10:04:29,1.9389 hour
2020-12-11 10:04:43,1.9431 hour
2020-12-11 10:04:58,1.9472 hour
2020-12-11 10:05:13,1.9514 hour
2020-12-11 10:05:58,1.9639 hour
2020-12-11 10:06:13,1.9681 hour
2020-12-11 10:06:28,1.9722 hour
2020-12-11 10:06:43,1.9764 hour
2020-12-11 10:11:37,1.9889 hour
2020-12-11 10:11:45,1.9889 hour
2020-12-11 21:57:16,13.82 hour
2020-12-11 21:57:30,13.82 hour
2020-12-11 21:57:45,13.83 hour
2020-12-11 21:58:00,13.83 hour
2020-12-11 21:58:15,13.83 hour
2020-12-11 21:58:29,13.84 hour
2020-12-11 21:58:45,13.84 hour
2020-12-11 21:59:00,13.85 hour
2020-12-12 09:52:31,1.072 day
2020-12-12 09:52:46,1.073 day
2020-12-12 09:53:01,1.073 day
2020-12-12 09:53:16,1.073 day
2020-12-12 09:53:16,1.073 day
2020-12-12 09:53:31,1.073 day
2020-12-12 09:53:31,1.073 day
2020-12-12 09:53:46,1.073 day
2020-12-12 09:54:31,1.074 day
2020-12-12 09:54:31,1.074 day
2020-12-12 09:54:46,1.074 day
2020-12-12 21:42:47,1.57 day
2020-12-12 21:43:02,1.57 day
2020-12-12 21:43:47,1.57 day
2020-12-12 21:44:02,1.57 day
2020-12-12 21:44:17,1.57 day
2020-12-12 21:44:32,1.57 day
2020-12-12 21:46:47,1.57 day
2020-12-13 09:38:40,1.0094 hour
2020-12-13 09:38:54,1.0136 hour
2020-12-13 09:40:54,1.0469 hour
2020-12-13 09:41:09,1.0511 hour
2020-12-13 21:30:25,12.87 hour
2020-12-13 21:33:55,12.93 hour
2020-12-14 21:18:28,1.53 day
2020-12-14 21:18:58,1.53 day
2020-12-14 21:18:58,1.53 day
2020-12-14 21:19:28,1.53 day
2020-12-14 21:19:28,1.53 day
2020-12-14 21:19:58,1.53 day
2020-12-14 21:20:28,1.53 day
2020-12-14 21:22:43,1.53 day
2020-12-14 21:23:13,1.53 day
2020-12-14 21:23:28,1.53 day
2020-12-14 21:23:43,1.53 day
2020-12-14 21:23:58,1.53 day
2020-12-14 21:24:28,1.53 day
2020-12-15 19:26:03,10.29 hour
2020-12-15 19:26:29,10.30 hour
2020-12-16 07:22:17,22.23 hour
2020-12-16 07:22:31,22.23 hour
2020-12-18 06:54:31,21.24 hour
2020-12-18 18:51:16,1.38 day
2020-12-18 18:51:31,1.38 day
2020-12-18 18:52:01,1.38 day
2020-12-19 06:40:33,1.88 day
2020-12-22 04:22:08,17.76 hour
2020-12-22 04:22:23,17.76 hour
2020-12-23 15:59:25,4.94 hour
2020-12-23 16:00:40,4.96 hour
2020-12-23 16:00:55,4.97 hour
2020-12-30 00:51:35,12.57 hour
2020-12-30 00:51:46,12.57 hour
2020-12-30 12:47:17,1.021 day
2020-12-30 12:47:47,1.021 day
2021-01-01 00:23:03,11.66 hour
2021-01-01 00:23:04,11.66 hour
2021-01-01 00:23:18,11.67 hour
2021-01-01 00:23:18,11.67 hour
2021-01-01 00:23:33,11.67 hour
2021-01-01 00:23:48,11.68 hour
2021-01-01 00:23:48,11.68 hour
2021-01-01 00:24:03,11.68 hour
2021-01-01 00:24:33,11.69 hour
2021-01-03 22:00:21,1.37 day
2021-01-03 22:01:50,1.37 day
2021-01-03 22:02:05,1.37 day
2021-01-03 22:02:20,1.37 day
2021-01-03 22:02:35,1.37 day
2021-01-03 22:02:50,1.37 day
2021-01-03 22:03:05,1.37 day
2021-01-03 22:03:20,1.37 day
2021-01-03 22:03:50,1.37 day
2021-01-04 21:49:04,8.16 hour
2021-01-04 23:38:31,9.98 hour
2021-01-04 23:38:46,9.98 hour
2021-01-04 23:39:01,9.99 hour
2021-01-04 23:39:16,9.99 hour
2021-01-04 23:39:31,10.00 hour
2021-01-04 23:39:46,10.00 hour
2021-01-05 21:36:06,1.33 day
2021-01-06 09:28:22,1.83 day
2021-01-06 09:28:37,1.83 day
2021-01-06 09:29:07,1.83 day
2021-01-07 23:45:48,1.40 day
2021-01-07 23:46:03,1.40 day
2021-01-07 23:46:18,1.40 day
2021-01-07 23:46:33,1.40 day
2021-01-07 23:46:47,1.40 day
2021-01-07 23:47:03,1.40 day
2021-01-07 23:47:18,1.40 day
2021-01-08 19:11:28,4.52 hour
2021-01-08 19:12:43,4.54 hour
2021-01-08 19:12:58,4.54 hour
2021-01-08 19:13:28,4.55 hour
2021-01-09 07:06:14,16.43 hour
2021-01-09 07:06:29,16.43 hour
2021-01-09 18:58:16,1.18 day
2021-01-09 18:58:30,1.18 day
2021-01-09 18:58:45,1.18 day
2021-01-09 18:59:00,1.18 day
2021-01-09 18:59:15,1.18 day
2021-01-09 18:59:30,1.18 day
2021-01-09 18:59:45,1.18 day
2021-01-09 19:00:00,1.18 day
2021-01-09 19:00:45,1.18 day
2021-01-10 06:25:45,1.66 day
2021-01-10 06:26:00,1.66 day
2021-01-10 06:50:16,1.67 day
2021-01-10 06:51:01,1.67 day
2021-01-10 06:51:16,1.67 day
2021-01-10 06:52:16,1.67 day
2021-01-11 01:37:09,10.44 hour
2021-01-11 01:37:39,10.45 hour
2021-01-11 01:37:54,10.45 hour
2021-01-11 01:38:09,10.46 hour
2021-01-11 01:38:24,10.46 hour
2021-01-11 01:38:39,10.46 hour
2021-01-11 01:38:54,10.47 hour
2021-01-11 01:39:09,10.47 hour
2021-01-11 01:39:24,10.48 hour
2021-01-11 01:39:39,10.48 hour
2021-01-11 01:39:54,10.48 hour
2021-01-11 17:50:39,1.111 day
2021-01-11 17:50:54,1.111 day
2021-01-11 17:51:09,1.111 day
2021-01-11 17:51:24,1.112 day
2021-01-11 17:51:39,1.112 day
2021-01-13 04:35:45,12.88 hour
2021-01-13 06:09:15,14.44 hour
2021-01-13 06:10:30,14.46 hour
2021-01-13 19:00:46,1.138 day
2021-01-13 19:01:01,1.138 day
2021-01-13 19:01:16,1.138 day
2021-01-13 19:01:31,1.138 day
2021-01-15 14:19:42,22.09 hour
2021-01-15 14:20:41,22.11 hour
2021-01-21 15:25:41,21.64 hour
2021-01-21 15:25:56,21.64 hour
2021-01-21 15:26:11,21.64 hour
2021-01-21 15:26:41,21.65 hour
2021-01-22 12:33:58,1.78 day
2021-01-22 12:34:28,1.78 day
2021-01-22 12:34:43,1.78 day
2021-01-22 12:35:13,1.78 day
2021-01-22 12:35:43,1.78 day
2021-01-22 12:35:58,1.78 day
2021-01-23 12:20:53,18.06 hour
2021-01-23 12:21:38,18.07 hour
2021-01-23 12:23:23,18.10 hour
2021-01-23 18:20:08,1.002 day
2021-01-23 21:55:34,1.150 day
2021-01-23 21:57:10,1.150 day
2021-01-24 00:12:10,1.25 day
2021-01-24 00:12:39,1.25 day
2021-01-24 00:13:09,1.25 day
2021-01-24 00:13:39,1.25 day
2021-01-24 00:13:54,1.25 day
2021-01-24 00:14:09,1.25 day
2021-01-24 00:14:24,1.25 day
2021-01-24 00:14:39,1.25 day
2021-01-24 00:16:39,1.25 day
2021-01-24 00:17:09,1.25 day
2021-01-24 00:17:39,1.25 day
2021-01-24 00:18:24,1.25 day
2021-01-24 00:18:39,1.25 day
2021-01-24 00:19:09,1.25 day
2021-01-26 21:49:34,2.5931 hour
2021-01-26 21:49:49,2.5972 hour
2021-01-26 21:50:04,2.6014 hour
2021-01-26 21:50:19,2.6056 hour
2021-01-29 07:33:51,11.84 hour
2021-01-30 08:58:36,1.55 day
2021-01-30 08:58:51,1.55 day
2021-01-30 08:59:06,1.55 day
2021-01-30 09:00:51,1.55 day
2021-01-30 16:45:37,1.88 day
2021-01-30 16:45:52,1.88 day
2021-01-30 16:46:07,1.88 day
2021-01-30 16:46:22,1.88 day
2021-01-30 16:46:37,1.88 day
2021-02-02 15:10:08,18.42 hour
2021-02-02 15:10:23,18.43 hour
2021-02-02 15:10:38,18.43 hour
2021-02-02 15:10:53,18.43 hour
2021-02-02 15:11:08,18.44 hour
2021-02-02 15:11:23,18.44 hour
2021-02-02 15:11:38,18.45 hour
2021-02-02 15:11:53,18.45 hour
2021-02-04 19:55:50,22.68 hour
2021-02-08 16:27:40,18.26 hour
2021-02-08 16:27:55,18.26 hour
2021-02-08 16:28:10,18.27 hour
2021-02-08 16:32:10,18.34 hour
2021-02-08 16:32:25,18.34 hour
2021-02-08 16:32:40,18.34 hour
2021-02-08 16:32:55,18.35 hour
2021-02-08 16:33:10,18.35 hour
2021-02-08 16:33:25,18.36 hour
2021-02-08 16:33:40,18.36 hour
2021-02-08 16:33:55,18.36 hour
2021-02-08 16:34:10,18.37 hour
2021-02-10 14:51:21,16.20 hour
2021-02-10 14:51:51,16.21 hour
2021-02-11 02:42:24,1.17 day
2021-02-11 02:42:52,1.17 day
2021-02-11 14:33:54,1.66 day
2021-02-11 14:34:53,1.66 day
2021-02-11 14:35:08,1.66 day
2021-02-11 14:35:23,1.66 day
2021-02-13 13:59:19,1.62 day
2021-02-13 14:05:05,1.62 day
2021-02-13 14:05:19,1.62 day
2021-02-13 14:05:34,1.62 day
2021-02-13 14:05:49,1.62 day
2021-02-14 03:34:14,4.00 hour
2021-02-14 03:34:29,4.00 hour
2021-02-14 03:34:44,4.01 hour
2021-02-14 03:36:29,4.03 hour
2021-02-14 03:36:59,4.04 hour
2021-02-14 19:41:01,20.11 hour
2021-02-14 19:41:16,20.11 hour
2021-02-14 19:41:31,20.12 hour
2021-02-14 19:41:46,20.12 hour
2021-02-14 19:42:31,20.14 hour
2021-02-14 19:43:01,20.14 hour
2021-02-14 21:23:16,21.81 hour
2021-02-14 21:23:46,21.82 hour
2021-02-14 21:24:46,21.84 hour
2021-02-15 23:47:34,2.01 day
2021-02-15 23:48:19,2.01 day
2021-02-15 23:48:34,2.01 day
2021-02-15 23:48:49,2.01 day
2021-02-15 23:49:04,2.01 day
2021-02-15 23:49:34,2.01 day
2021-02-15 23:49:49,2.01 day
2021-02-17 23:18:39,1.97 day
2021-02-17 23:18:53,1.97 day
2021-02-17 23:19:08,1.97 day
2021-02-17 23:19:23,1.97 day
2021-02-18 23:02:38,22.51 hour
2021-02-18 23:03:38,22.52 hour
2021-02-18 23:03:55,22.53 hour
2021-02-18 23:04:08,22.53 hour
2021-02-18 23:04:23,22.54 hour
2021-02-18 23:04:53,22.54 hour
2021-02-18 23:05:23,22.55 hour
2021-02-18 23:05:38,22.56 hour
2021-02-19 10:53:55,1.43 day
2021-02-19 10:54:09,1.43 day
2021-02-19 10:54:24,1.43 day
2021-02-19 10:54:39,1.43 day
2021-02-19 22:47:55,1.93 day
2021-02-19 22:48:10,1.93 day
2021-02-19 22:48:40,1.93 day
2021-02-19 22:48:55,1.93 day
2021-02-19 22:49:10,1.93 day
2021-02-19 22:49:25,1.93 day
2021-02-19 22:49:55,1.93 day
2021-02-19 22:50:10,1.93 day
2021-02-19 22:51:10,1.93 day
2021-02-19 22:51:10,1.93 day
2021-02-20 18:12:34,17.19 hour
2021-02-20 18:13:34,17.21 hour
2021-02-20 18:13:49,17.21 hour
2021-02-20 18:14:04,17.22 hour
2021-02-20 18:14:19,17.22 hour
2021-02-20 18:14:34,17.23 hour
2021-02-20 19:53:34,18.88 hour
2021-02-20 19:54:19,18.89 hour
2021-02-22 00:09:07,1.96 day
2021-02-22 00:09:22,1.96 day
2021-02-22 00:09:37,1.96 day
2021-02-22 00:09:52,1.96 day
2021-02-22 00:10:07,1.96 day
2021-02-22 00:10:22,1.96 day
2021-02-22 00:10:37,1.97 day
2021-02-22 00:10:52,1.97 day
2021-02-22 00:11:07,1.97 day
2021-02-22 00:11:22,1.97 day
2021-02-22 00:11:37,1.97 day
2021-02-22 00:11:52,1.97 day
2021-02-22 00:12:07,1.97 day
2021-02-22 00:12:22,1.97 day
2021-02-22 00:12:37,1.97 day
2021-02-22 00:12:52,1.97 day
2021-02-22 20:20:32,18.81 hour
2021-02-22 20:20:59,18.81 hour
2021-02-22 20:21:14,18.82 hour
2021-02-22 20:21:44,18.83 hour
2021-02-22 20:22:14,18.84 hour
2021-02-22 20:22:29,18.84 hour
2021-02-22 20:23:29,18.86 hour
2021-02-23 23:38:43,1.92 day
2021-02-23 23:38:57,1.92 day
2021-02-23 23:39:12,1.92 day
2021-02-23 23:39:42,1.92 day
2021-02-23 23:39:57,1.92 day
2021-02-23 23:40:12,1.92 day
2021-02-23 23:40:27,1.92 day
2021-02-23 23:40:42,1.92 day
2021-02-23 23:40:57,1.92 day
2021-02-24 19:50:37,17.80 hour
2021-02-24 19:51:06,17.81 hour
2021-02-24 19:51:36,17.82 hour
2021-02-24 19:52:36,17.84 hour
2021-02-24 19:52:51,17.84 hour
2021-02-24 23:22:15,21.33 hour
2021-02-24 23:22:30,21.34 hour
2021-02-24 23:23:00,21.34 hour
2021-02-24 23:23:15,21.35 hour
2021-02-24 23:23:30,21.35 hour
2021-02-24 23:23:45,21.36 hour
2021-02-24 23:24:00,21.36 hour
2021-02-24 23:24:15,21.36 hour
2021-02-24 23:25:00,21.38 hour
2021-02-25 07:43:23,1.24 day
2021-02-25 07:43:38,1.24 day
2021-02-25 07:44:23,1.24 day
2021-02-25 07:44:38,1.24 day
2021-02-25 07:44:53,1.24 day
2021-02-25 19:35:10,1.73 day
2021-02-25 19:35:39,1.73 day
2021-02-25 19:36:54,1.73 day
2021-02-25 19:37:09,1.73 day
2021-02-26 07:28:07,4.89 hour
2021-02-26 07:28:21,4.89 hour
2021-02-26 07:29:06,4.91 hour
2021-03-02 04:45:34,1.1889 hour
2021-03-02 04:46:49,1.2097 hour
2021-03-02 04:47:19,1.2181 hour
2021-03-02 04:47:49,1.2264 hour
2021-03-09 01:13:05,20.15 hour
2021-03-09 01:13:20,20.15 hour
2021-03-09 01:13:35,20.16 hour
2021-03-09 01:14:20,20.17 hour
2021-03-09 01:14:35,20.17 hour
2021-03-09 01:15:05,20.18 hour
2021-03-09 01:15:20,20.18 hour
2021-03-09 01:15:35,20.19 hour
2021-03-09 01:15:50,20.19 hour
2021-03-09 01:16:05,20.20 hour
2021-03-09 01:16:35,20.21 hour
2021-03-09 01:17:20,20.22 hour
2021-03-09 13:05:36,1.33 day
2021-03-09 13:05:51,1.33 day
2021-03-09 13:06:07,1.33 day
2021-03-09 13:06:21,1.33 day
2021-03-15 21:42:30,1.63 day
2021-03-24 17:26:44,8.18 hour
2021-03-25 05:20:15,20.07 hour
2021-03-25 05:20:30,20.07 hour
2021-03-26 15:17:47,5.48 hour
2021-03-26 15:18:17,5.49 hour
2021-03-26 15:18:32,5.49 hour
2021-04-15 07:49:01,1.72 day
2021-04-16 07:30:21,16.46 hour
2021-04-16 07:30:36,16.46 hour
2021-04-16 07:30:51,16.46 hour
2021-04-20 06:15:31,14.16 hour
2021-04-20 06:15:46,14.16 hour
2021-04-20 06:16:01,14.17 hour
2021-04-20 06:16:31,14.18 hour
2021-04-20 06:16:46,14.18 hour
2021-04-20 06:17:01,14.19 hour
2021-04-20 07:57:01,15.85 hour
2021-04-23 01:58:46,1.39 day
2021-04-23 01:59:01,1.39 day
2021-04-24 11:39:07,18.54 hour
2021-04-24 11:40:07,18.55 hour
2021-04-24 20:57:23,1.16 day
2021-04-24 20:57:53,1.16 day
2021-04-24 20:58:08,1.16 day
2021-04-24 20:58:23,1.16 day
2021-04-24 20:58:38,1.16 day
2021-04-24 20:58:53,1.16 day
2021-04-24 20:59:23,1.16 day
2021-04-24 20:59:38,1.16 day
2021-04-25 04:40:39,1.48 day
2021-04-25 13:52:56,1.87 day
2021-04-25 13:53:25,1.87 day
2021-04-25 13:53:40,1.87 day
2021-04-25 13:54:10,1.87 day
2021-04-25 13:54:25,1.87 day
2021-04-25 13:54:40,1.87 day
2021-04-25 13:54:55,1.87 day
2021-04-25 13:55:10,1.87 day
2021-04-25 13:55:55,1.87 day
2021-04-25 13:56:25,1.87 day
2021-05-02 07:26:05,12.21 hour
2021-05-02 18:30:54,23.29 hour
2021-05-02 18:31:54,23.30 hour
2021-05-02 21:06:22,1.078 day
2021-05-03 22:26:07,2.6597 hour
2021-05-03 22:26:37,2.6681 hour
2021-05-03 22:26:52,2.6722 hour
2021-05-05 21:47:55,1.4597 hour
2021-05-06 06:06:26,9.77 hour
2021-05-06 06:08:11,9.80 hour
2021-05-06 23:08:28,1.117 day
2021-05-06 23:08:58,1.117 day
2021-05-06 23:09:13,1.117 day
2021-05-08 20:49:40,23.92 hour
2021-05-08 20:49:55,23.92 hour
2021-05-08 20:50:10,23.93 hour
2021-05-08 20:50:25,23.93 hour
2021-05-10 18:30:24,21.06 hour
2021-05-10 18:30:39,21.06 hour
2021-05-10 18:31:09,21.07 hour
2021-05-11 18:11:57,1.86 day
2021-05-11 19:50:57,1.93 day
2021-05-11 19:51:12,1.93 day
2021-05-11 19:51:42,1.93 day
2021-05-11 19:51:57,1.93 day
2021-05-11 19:52:12,1.93 day
2021-05-11 19:52:27,1.93 day
2021-05-12 17:52:02,19.86 hour
2021-05-12 17:52:17,19.86 hour
2021-05-13 17:32:49,1.81 day
2021-05-13 17:33:04,1.81 day
2021-05-13 17:33:19,1.81 day
2021-05-14 17:13:09,18.66 hour
2021-05-14 17:13:53,18.67 hour
2021-05-15 16:53:41,1.76 day
2021-05-17 00:06:29,1.043 day
2021-05-17 00:06:44,1.043 day
2021-05-17 00:06:59,1.043 day
2021-05-17 00:07:14,1.043 day
2021-05-17 00:07:29,1.043 day
2021-05-17 00:07:44,1.043 day
2021-05-17 00:08:59,1.044 day
2021-05-17 17:54:31,1.78 day
2021-05-17 17:55:01,1.78 day
2021-05-17 17:55:16,1.78 day
2021-05-17 17:55:31,1.78 day
2021-05-17 17:55:46,1.79 day
2021-05-17 17:56:01,1.79 day
2021-05-19 17:15:24,1.73 day
2021-05-19 17:15:39,1.73 day
2021-05-19 17:15:54,1.73 day
2021-05-19 17:16:09,1.73 day
2021-05-19 17:16:39,1.73 day
2021-05-19 17:16:54,1.74 day
2021-05-20 15:15:11,15.10 hour
2021-05-20 15:15:26,15.10 hour
2021-05-20 15:15:41,15.11 hour
2021-05-20 15:15:56,15.11 hour
2021-05-20 16:55:27,16.77 hour
2021-05-20 16:55:42,16.77 hour
2021-05-20 16:56:12,16.78 hour
2021-05-20 16:56:42,16.79 hour
2021-05-20 16:56:57,16.79 hour
2021-05-21 14:55:44,1.62 day
2021-05-21 14:56:14,1.62 day
2021-05-21 21:33:59,1.89 day
2021-05-21 21:34:29,1.89 day
2021-05-21 21:34:59,1.89 day
2021-05-21 21:35:14,1.89 day
2021-05-26 11:35:36,9.70 hour
2021-05-30 16:53:45,13.85 hour
2021-05-31 11:37:32,1.36 day
2021-06-01 07:52:50,4.26 hour
2021-06-01 07:53:20,4.27 hour
2021-06-01 07:53:35,4.28 hour
2021-06-05 04:50:49,8.3 min
2021-06-05 04:51:03,8.6 min
2021-06-05 04:51:33,9.1 min
2021-06-05 04:52:03,9.6 min
2021-06-05 04:52:18,9.8 min
2021-06-05 04:52:34,10.1 min
2021-06-06 02:42:51,22.01 hour
2021-06-06 02:43:21,22.01 hour
2021-06-06 02:43:36,22.02 hour
2021-06-06 02:43:51,22.02 hour
2021-06-06 02:44:06,22.03 hour
2021-06-06 14:26:51,1.41 day
2021-06-06 14:27:06,1.41 day
2021-06-06 14:27:21,1.41 day
2021-06-07 05:51:19,39.1 min
2021-06-07 05:51:34,39.3 min
2021-06-07 05:51:49,39.6 min
2021-06-07 06:32:19,1.3347 hour
2021-06-07 08:12:49,3.01 hour
2021-06-07 08:13:04,3.01 hour
2021-06-07 08:13:19,3.02 hour
2021-06-07 08:13:49,3.03 hour
2021-06-08 05:31:06,1.013 day
2021-06-08 05:31:21,1.013 day
2021-06-08 05:31:36,1.013 day
2021-06-08 05:32:06,1.014 day
2021-06-08 09:33:36,1.18 day
2021-06-09 03:30:23,1.93 day
2021-06-09 03:30:38,1.93 day
2021-06-09 03:30:53,1.93 day
2021-06-10 04:50:18,23.15 hour
2021-06-10 04:50:33,23.16 hour
2021-06-10 04:50:48,23.16 hour
2021-06-11 08:32:15,2.3806 hour
2021-06-12 08:11:47,1.085 day
2021-06-13 03:49:19,1.90 day
2021-06-13 03:49:49,1.90 day
2021-06-15 01:27:39,1.79 day
2021-06-15 01:27:54,1.79 day
2021-06-15 01:28:09,1.79 day
2021-06-15 01:28:24,1.79 day
2021-06-15 01:28:39,1.79 day
2021-06-15 01:28:54,1.79 day
2021-06-16 11:12:25,1.17 day
2021-06-16 11:12:40,1.17 day
2021-06-16 12:50:55,1.24 day
2021-06-16 12:51:10,1.24 day
2021-06-16 12:51:25,1.24 day
2021-06-16 12:51:40,1.24 day
2021-06-16 12:51:55,1.24 day
2021-06-16 12:52:10,1.24 day
2021-06-16 12:52:25,1.24 day
2021-06-16 12:53:25,1.24 day
2021-06-16 12:53:55,1.24 day
2021-06-16 12:54:25,1.24 day
2021-06-16 12:54:55,1.24 day
2021-06-16 12:55:25,1.24 day
2021-06-16 23:06:56,1.67 day
2021-06-16 23:07:11,1.67 day
2021-06-16 23:07:26,1.67 day
2021-06-16 23:07:41,1.67 day
2021-06-16 23:07:56,1.67 day
2021-06-19 22:04:37,13.86 hour
2021-06-19 22:04:52,13.86 hour
2021-06-19 22:05:07,13.87 hour
2021-06-19 22:05:22,13.87 hour
2021-06-19 22:05:37,13.88 hour
2021-06-20 02:03:37,17.84 hour
2021-06-20 21:44:09,1.56 day
2021-06-20 21:44:24,1.56 day
2021-06-20 21:44:39,1.56 day
2021-06-20 23:54:39,1.65 day
2021-06-22 07:14:45,22.49 hour
2021-06-22 07:14:59,22.49 hour
2021-06-22 07:15:14,22.50 hour
2021-06-22 07:15:44,22.51 hour
2021-06-22 10:43:15,1.082 day
2021-06-22 10:44:00,1.082 day
2021-06-22 22:42:31,1.58 day
2021-06-22 22:43:01,1.58 day
2021-06-22 22:43:16,1.58 day
2021-06-23 13:43:39,4.39 hour
2021-06-23 22:21:10,13.01 hour
2021-06-23 22:21:25,13.01 hour
2021-06-23 22:21:40,13.02 hour
2021-06-23 22:21:55,13.02 hour
2021-06-23 22:22:10,13.03 hour
2021-06-23 22:22:25,13.03 hour
2021-06-24 16:48:57,1.31 day
2021-06-24 22:00:27,1.53 day
2021-06-24 22:01:12,1.53 day
2021-06-25 13:57:41,4.03 hour
2021-06-25 13:58:11,4.03 hour
2021-06-25 13:58:26,4.04 hour
2021-06-25 13:58:41,4.04 hour
2021-06-25 13:58:56,4.05 hour
2021-06-25 13:59:11,4.05 hour
2021-06-25 13:59:26,4.06 hour
2021-06-26 07:40:13,21.74 hour
2021-06-26 16:07:29,1.26 day
2021-06-26 17:44:29,1.33 day
2021-06-26 17:44:44,1.33 day
2021-06-27 20:56:53,10.43 hour
2021-06-28 11:56:10,1.059 day
2021-06-28 11:56:40,1.059 day
2021-06-28 11:57:55,1.060 day
2021-06-28 11:58:10,1.060 day
2021-06-28 11:58:25,1.060 day
2021-06-28 11:59:10,1.061 day
2021-06-28 11:59:40,1.061 day
2021-06-29 09:53:58,1.97 day
2021-06-29 09:54:13,1.97 day
2021-06-29 09:54:28,1.97 day
2021-06-29 09:54:43,1.97 day
2021-06-29 09:54:58,1.97 day
2021-06-29 09:55:13,1.97 day
2021-06-29 09:55:28,1.98 day
2021-06-29 09:55:43,1.98 day
2021-06-29 09:55:58,1.98 day
2021-06-29 09:56:13,1.98 day
2021-06-29 09:56:28,1.98 day
2021-06-29 09:56:42,1.98 day
2021-06-29 09:56:57,1.98 day
2021-06-29 09:57:12,1.98 day
2021-06-29 09:57:57,1.98 day
2021-06-29 09:58:12,1.98 day
2021-06-29 09:58:28,1.98 day
2021-06-29 09:58:42,1.98 day
2021-06-29 09:58:58,1.98 day
2021-06-29 09:59:13,1.98 day
2021-06-29 09:59:28,1.98 day
2021-06-29 09:59:43,1.98 day
2021-06-29 09:59:58,1.98 day
2021-06-29 16:37:19,5.54 hour
2021-06-29 16:37:34,5.54 hour
2021-06-29 16:37:49,5.55 hour
2021-06-29 18:33:05,7.47 hour
2021-06-29 20:16:35,9.19 hour
2021-06-30 01:10:50,14.10 hour
2021-06-30 01:12:20,14.12 hour
2021-06-30 16:16:52,1.22 day
2021-06-30 16:17:07,1.22 day
2021-06-30 16:17:22,1.22 day
2021-06-30 16:17:37,1.22 day
2021-06-30 16:17:52,1.22 day
2021-06-30 16:18:22,1.22 day
2021-07-03 17:07:12,4.90 hour
2021-07-03 17:07:27,4.91 hour
2021-07-04 03:06:58,14.90 hour
2021-07-04 03:07:13,14.90 hour
2021-07-04 03:07:28,14.91 hour
2021-07-04 03:08:43,14.93 hour
2021-07-04 03:08:58,14.93 hour
2021-07-04 03:09:13,14.94 hour
2021-07-05 02:47:00,1.61 day
2021-07-05 02:47:45,1.61 day
2021-07-07 02:00:40,1.55 day
2021-07-07 02:00:55,1.55 day
2021-07-07 02:01:10,1.55 day
2021-07-07 02:01:25,1.55 day
2021-07-07 02:02:40,1.55 day
2021-07-07 02:02:55,1.55 day
2021-07-07 02:03:10,1.55 day
2021-07-07 02:04:10,1.55 day
2021-07-07 02:04:25,1.55 day
2021-07-07 02:04:40,1.55 day
2021-07-07 02:04:55,1.55 day
2021-07-07 02:05:10,1.55 day
2021-07-13 18:24:02,3.38 hour
2021-07-13 18:24:17,3.38 hour
2021-07-13 18:24:32,3.38 hour
2021-07-16 10:39:12,19.08 hour
2021-07-16 10:39:42,19.09 hour
2021-07-16 10:39:57,19.09 hour
2021-07-16 10:40:42,19.10 hour
2021-07-17 08:36:59,1.71 day
2021-07-17 08:37:29,1.71 day
2021-07-17 08:37:44,1.71 day
2021-07-17 08:37:59,1.71 day
2021-07-17 08:38:14,1.71 day
2021-07-17 10:16:59,1.78 day
2021-07-17 10:17:14,1.78 day
2021-07-17 10:17:29,1.78 day
2021-07-17 10:17:44,1.78 day
2021-07-17 10:17:59,1.78 day
2021-07-17 10:18:14,1.78 day
2021-07-17 10:18:29,1.78 day
2021-07-17 10:56:29,1.81 day
2021-07-17 10:56:44,1.81 day
2021-07-17 10:57:14,1.81 day
2021-07-18 03:40:19,9.18 hour
2021-07-18 03:40:34,9.19 hour
2021-07-18 03:40:49,9.19 hour
2021-07-18 03:41:04,9.19 hour
