"Time","Text"
2020-03-14 14:50:45,ADCS Off
2020-03-14 16:27:15,ADCS Off
2020-03-14 16:27:30,ADCS Off
2020-03-14 16:28:15,ADCS Off
2020-03-14 16:28:30,ADCS Off
2020-03-14 16:28:45,ADCS Off
2020-03-14 16:29:30,ADCS Off
2020-03-14 16:30:00,ADCS Off
2020-03-14 16:30:30,ADCS Off
2020-03-14 16:30:45,ADCS Off
2020-03-14 16:31:00,ADCS Off
2020-03-14 16:31:15,ADCS Off
2020-03-14 16:31:30,ADCS Off
2020-03-14 16:31:45,ADCS Off
2020-03-14 16:32:30,ADCS Off
2020-03-14 16:32:45,ADCS Off
2020-03-14 16:33:15,ADCS Off
2020-03-14 16:33:45,ADCS Off
2020-03-14 16:34:00,ADCS Off
2020-03-14 16:34:15,ADCS Off
2020-03-14 16:34:30,ADCS Off
2020-03-14 16:34:45,ADCS Off
2020-03-14 16:35:00,ADCS Off
2020-03-14 16:35:15,ADCS Off
2020-03-14 16:35:30,ADCS Off
2020-03-14 16:35:45,ADCS Off
2020-03-14 16:36:00,ADCS Off
2020-03-15 16:15:03,ADCS Off
2020-03-17 21:58:03,ADCS Off
2020-03-17 21:58:03,ADCS Off
2020-03-17 21:59:03,ADCS Off
2020-03-18 21:59:50,ADCS Off
2020-03-19 16:47:22,ADCS Off
2020-03-19 20:08:23,ADCS Off
2020-03-19 20:09:53,ADCS Off
2020-03-19 20:10:23,ADCS Off
2020-03-19 20:10:53,ADCS Off
2020-03-19 20:11:38,ADCS Off
2020-03-19 21:50:38,ADCS Off
2020-03-19 21:53:23,ADCS Off
2020-03-19 21:54:08,ADCS Off
2020-03-20 02:17:08,ADCS Off
2020-03-20 02:17:38,ADCS Off
2020-03-21 12:34:13,ADCS Off
2020-03-21 12:34:28,ADCS Off
2020-03-21 12:34:58,ADCS Off
