"Time","tlm_trx_cmn_mcu_temp"
2023-08-06 03:00:00,12
2023-08-06 03:00:00,13
2023-08-07 03:00:00,-5
2023-08-07 03:00:00,-6
2023-08-07 03:00:00,-4
2023-08-07 03:00:00,21
2023-08-07 03:00:00,22
2023-08-07 03:00:00,6
2023-08-07 03:00:00,8
2023-08-07 03:00:00,9
2023-08-07 03:00:00,12
2023-08-07 03:00:00,10
2023-08-07 03:00:00,7
2023-08-07 03:00:00,11
2023-08-07 03:00:00,13
2023-08-07 03:00:00,14
2023-08-07 03:00:00,15
2023-08-07 03:00:00,16
2023-08-07 03:00:00,17
2023-08-07 03:00:00,-2
2023-08-07 03:00:00,-3
2023-08-07 03:00:00,-1
2023-08-07 03:00:00,23
2023-08-07 03:00:00,24
2023-08-07 03:00:00,20
2023-08-08 03:00:00,-5
2023-08-08 03:00:00,-4
2023-08-08 03:00:00,19
2023-08-08 03:00:00,1
2023-08-08 03:00:00,9
2023-08-08 03:00:00,10
2023-08-08 03:00:00,11
2023-08-08 03:00:00,12
2023-08-08 03:00:00,8
2023-08-08 03:00:00,-1
2023-08-08 03:00:00,-2
2023-08-08 03:00:00,-3
2023-08-08 03:00:00,-7
2023-08-08 03:00:00,-6
2023-08-08 03:00:00,14
2023-08-08 03:00:00,16
2023-08-08 03:00:00,23
2023-08-08 03:00:00,20
2023-08-08 03:00:00,21
2023-08-08 03:00:00,22
2023-08-09 03:00:00,-4
2023-08-09 03:00:00,20
2023-08-09 03:00:00,-6
2023-08-09 03:00:00,9
2023-08-09 03:00:00,11
2023-08-09 03:00:00,10
2023-08-09 03:00:00,12
2023-08-09 03:00:00,-1
2023-08-09 03:00:00,-2
2023-08-09 03:00:00,-3
2023-08-09 03:00:00,6
2023-08-09 03:00:00,7
2023-08-09 03:00:00,8
2023-08-09 03:00:00,13
2023-08-09 03:00:00,14
2023-08-09 03:00:00,15
2023-08-09 03:00:00,16
2023-08-09 03:00:00,18
2023-08-09 03:00:00,4
2023-08-09 03:00:00,0
2023-08-09 03:00:00,1
2023-08-09 03:00:00,-5
2023-08-09 03:00:00,21
2023-08-09 03:00:00,22
2023-08-09 03:00:00,17
2023-08-10 03:00:00,14
2023-08-10 03:00:00,13
2023-08-10 03:00:00,12
2023-08-10 03:00:00,11
2023-08-10 03:00:00,10
2023-08-10 03:00:00,9
2023-08-10 03:00:00,8
2023-08-10 03:00:00,1
2023-08-10 03:00:00,0
2023-08-10 03:00:00,-1
2023-08-10 03:00:00,-5
2023-08-10 03:00:00,-4
2023-08-10 03:00:00,15
2023-08-10 03:00:00,16
2023-08-10 03:00:00,22
2023-08-10 03:00:00,7
2023-08-10 03:00:00,-2
2023-08-10 03:00:00,19
2023-08-10 03:00:00,-3
2023-08-10 03:00:00,2
2023-08-10 03:00:00,18
2023-08-10 03:00:00,23
2023-08-10 03:00:00,24
2023-08-11 03:00:00,2
2023-08-11 03:00:00,1
2023-08-11 03:00:00,-5
2023-08-11 03:00:00,-4
2023-08-11 03:00:00,-3
2023-08-11 03:00:00,18
2023-08-11 03:00:00,19
2023-08-11 03:00:00,20
2023-08-11 03:00:00,21
2023-08-11 03:00:00,9
2023-08-11 03:00:00,10
2023-08-11 03:00:00,11
2023-08-11 03:00:00,12
2023-08-11 03:00:00,13
2023-08-11 03:00:00,0
2023-08-11 03:00:00,14
2023-08-11 03:00:00,7
2023-08-11 03:00:00,8
2023-08-11 03:00:00,22
2023-08-11 03:00:00,3
2023-08-11 03:00:00,15
2023-08-11 03:00:00,-2
2023-08-11 03:00:00,-1
2023-08-11 03:00:00,23
2023-08-11 03:00:00,16
2023-08-11 03:00:00,17
2023-08-12 03:00:00,13
2023-08-12 03:00:00,12
2023-08-12 03:00:00,11
2023-08-12 03:00:00,10
2023-08-12 03:00:00,9
2023-08-12 03:00:00,8
2023-08-12 03:00:00,7
2023-08-12 03:00:00,-4
2023-08-12 03:00:00,-3
2023-08-12 03:00:00,-2
2023-08-12 03:00:00,14
2023-08-12 03:00:00,15
2023-08-12 03:00:00,16
2023-08-12 03:00:00,18
2023-08-12 03:00:00,24
2023-08-12 03:00:00,-5
2023-08-12 03:00:00,23
2023-08-12 03:00:00,22
2023-08-12 03:00:00,21
2023-08-12 03:00:00,20
2023-08-12 03:00:00,0
2023-08-12 03:00:00,-1
2023-08-12 03:00:00,1
2023-08-12 03:00:00,2
2023-08-12 03:00:00,19
2023-08-12 03:00:00,-6
2023-08-12 03:00:00,25
2023-08-12 03:00:00,26
2023-08-12 03:00:00,17
2023-08-13 03:00:00,15
2023-08-13 03:00:00,14
2023-08-13 03:00:00,13
2023-08-13 03:00:00,12
2023-08-13 03:00:00,11
2023-08-13 03:00:00,25
2023-08-13 03:00:00,17
2023-08-13 03:00:00,-3
2023-08-13 03:00:00,-1
2023-08-13 03:00:00,-2
2023-08-13 03:00:00,2
2023-08-13 03:00:00,16
2023-08-13 03:00:00,9
2023-08-13 03:00:00,18
2023-08-13 03:00:00,20
2023-08-13 03:00:00,21
2023-08-13 03:00:00,27
2023-08-13 03:00:00,22
2023-08-13 03:00:00,23
2023-08-13 03:00:00,24
2023-08-13 03:00:00,26
2023-08-13 03:00:00,19
2023-08-13 03:00:00,0
2023-08-13 03:00:00,1
2023-08-13 03:00:00,3
2023-08-13 03:00:00,-4
2023-08-14 03:00:00,18
2023-08-14 03:00:00,17
2023-08-14 03:00:00,15
2023-08-14 03:00:00,11
2023-08-14 03:00:00,10
2023-08-14 03:00:00,9
2023-08-14 03:00:00,8
2023-08-14 03:00:00,-2
2023-08-14 03:00:00,27
2023-08-14 03:00:00,24
2023-08-14 03:00:00,25
2023-08-14 03:00:00,-1
2023-08-14 03:00:00,-4
2023-08-14 03:00:00,16
2023-08-14 03:00:00,12
2023-08-14 03:00:00,13
2023-08-14 03:00:00,14
2023-08-14 03:00:00,26
2023-08-14 03:00:00,19
2023-08-14 03:00:00,21
2023-08-14 03:00:00,1
2023-08-14 03:00:00,2
2023-08-14 03:00:00,-3
2023-08-14 03:00:00,0
2023-08-14 03:00:00,3
2023-08-14 03:00:00,4
2023-08-14 03:00:00,20
2023-08-14 03:00:00,28
2023-08-15 03:00:00,16
2023-08-15 03:00:00,15
2023-08-15 03:00:00,14
2023-08-15 03:00:00,13
2023-08-15 03:00:00,12
2023-08-15 03:00:00,11
2023-08-15 03:00:00,10
2023-08-15 03:00:00,9
2023-08-15 03:00:00,7
2023-08-15 03:00:00,3
2023-08-15 03:00:00,-3
2023-08-15 03:00:00,-2
2023-08-15 03:00:00,17
2023-08-15 03:00:00,18
2023-08-15 03:00:00,19
2023-08-15 03:00:00,20
2023-08-15 03:00:00,21
2023-08-15 03:00:00,26
2023-08-15 03:00:00,-4
2023-08-15 03:00:00,2
2023-08-15 03:00:00,1
2023-08-15 03:00:00,27
2023-08-15 03:00:00,28
2023-08-15 03:00:00,22
2023-08-15 03:00:00,24
2023-08-15 03:00:00,25
2023-08-15 03:00:00,-1
2023-08-15 03:00:00,0
2023-08-15 03:00:00,4
2023-08-15 03:00:00,23
2023-08-16 03:00:00,18
2023-08-16 03:00:00,16
2023-08-16 03:00:00,15
2023-08-16 03:00:00,14
2023-08-16 03:00:00,12
2023-08-16 03:00:00,11
2023-08-16 03:00:00,-3
2023-08-16 03:00:00,-2
2023-08-16 03:00:00,1
2023-08-16 03:00:00,17
2023-08-16 03:00:00,19
2023-08-16 03:00:00,27
2023-08-16 03:00:00,28
2023-08-16 03:00:00,-1
2023-08-16 03:00:00,0
2023-08-16 03:00:00,2
2023-08-16 03:00:00,13
2023-08-16 03:00:00,25
2023-08-16 03:00:00,26
2023-08-16 03:00:00,23
2023-08-16 03:00:00,4
2023-08-16 03:00:00,3
2023-08-16 03:00:00,-4
2023-08-17 03:00:00,17
2023-08-17 03:00:00,16
2023-08-17 03:00:00,15
2023-08-17 03:00:00,14
2023-08-17 03:00:00,13
2023-08-17 03:00:00,9
2023-08-17 03:00:00,-1
2023-08-17 03:00:00,1
2023-08-17 03:00:00,2
2023-08-17 03:00:00,28
2023-08-17 03:00:00,18
2023-08-17 03:00:00,0
2023-08-17 03:00:00,-2
2023-08-17 03:00:00,4
2023-08-17 03:00:00,3
2023-08-17 03:00:00,12
2023-08-17 03:00:00,26
2023-08-17 03:00:00,27
2023-08-17 03:00:00,-4
2023-08-17 03:00:00,25
2023-08-17 03:00:00,19
2023-08-17 03:00:00,-3
2023-08-18 03:00:00,19
2023-08-18 03:00:00,18
2023-08-18 03:00:00,17
2023-08-18 03:00:00,12
2023-08-18 03:00:00,11
2023-08-18 03:00:00,-1
2023-08-18 03:00:00,28
2023-08-18 03:00:00,25
2023-08-18 03:00:00,27
2023-08-18 03:00:00,15
2023-08-18 03:00:00,14
2023-08-18 03:00:00,0
2023-08-18 03:00:00,-4
2023-08-18 03:00:00,-3
2023-08-18 03:00:00,-2
2023-08-18 03:00:00,2
2023-08-18 03:00:00,1
2023-08-18 03:00:00,13
2023-08-18 03:00:00,16
2023-08-18 03:00:00,26
2023-08-18 03:00:00,3
2023-08-18 03:00:00,4
2023-08-18 03:00:00,24
2023-08-19 03:00:00,17
2023-08-19 03:00:00,16
2023-08-19 03:00:00,15
2023-08-19 03:00:00,14
2023-08-19 03:00:00,13
2023-08-19 03:00:00,12
2023-08-19 03:00:00,11
2023-08-19 03:00:00,-2
2023-08-19 03:00:00,26
2023-08-19 03:00:00,27
2023-08-19 03:00:00,18
2023-08-19 03:00:00,-3
2023-08-19 03:00:00,0
2023-08-19 03:00:00,-1
2023-08-19 03:00:00,1
2023-08-19 03:00:00,2
2023-08-19 03:00:00,28
2023-08-19 03:00:00,24
2023-08-19 03:00:00,25
2023-08-19 03:00:00,3
2023-08-19 03:00:00,20
2023-08-19 03:00:00,22
2023-08-20 03:00:00,16
2023-08-20 03:00:00,15
2023-08-20 03:00:00,12
2023-08-20 03:00:00,17
2023-08-20 03:00:00,18
2023-08-20 03:00:00,-1
2023-08-20 03:00:00,4
2023-08-20 03:00:00,3
2023-08-20 03:00:00,2
2023-08-20 03:00:00,-2
2023-08-20 03:00:00,13
2023-08-20 03:00:00,14
2023-08-20 03:00:00,11
2023-08-20 03:00:00,25
2023-08-20 03:00:00,27
2023-08-20 03:00:00,23
2023-08-20 03:00:00,24
2023-08-20 03:00:00,26
2023-08-20 03:00:00,6
2023-08-20 03:00:00,0
2023-08-20 03:00:00,1
2023-08-20 03:00:00,-3
2023-08-20 03:00:00,20
2023-08-20 03:00:00,21
2023-08-21 03:00:00,16
2023-08-21 03:00:00,11
2023-08-21 03:00:00,10
2023-08-21 03:00:00,26
2023-08-21 03:00:00,27
2023-08-21 03:00:00,25
2023-08-21 03:00:00,20
2023-08-21 03:00:00,19
2023-08-21 03:00:00,17
2023-08-21 03:00:00,14
2023-08-21 03:00:00,13
2023-08-21 03:00:00,1
2023-08-21 03:00:00,0
2023-08-21 03:00:00,-1
2023-08-21 03:00:00,24
2023-08-21 03:00:00,-4
2023-08-21 03:00:00,18
2023-08-21 03:00:00,15
2023-08-21 03:00:00,12
2023-08-21 03:00:00,28
2023-08-21 03:00:00,8
2023-08-21 03:00:00,-2
2023-08-21 03:00:00,2
2023-08-21 03:00:00,-3
2023-08-21 03:00:00,3
2023-08-21 03:00:00,4
2023-08-21 03:00:00,5
2023-08-21 03:00:00,21
2023-08-21 03:00:00,22
2023-08-22 03:00:00,12
2023-08-22 03:00:00,11
2023-08-22 03:00:00,25
2023-08-22 03:00:00,26
2023-08-22 03:00:00,27
2023-08-22 03:00:00,22
2023-08-22 03:00:00,18
2023-08-22 03:00:00,17
2023-08-22 03:00:00,16
2023-08-22 03:00:00,15
2023-08-22 03:00:00,14
2023-08-22 03:00:00,-4
2023-08-22 03:00:00,13
2023-08-22 03:00:00,2
2023-08-22 03:00:00,28
2023-08-22 03:00:00,23
2023-08-22 03:00:00,1
2023-08-22 03:00:00,4
2023-08-22 03:00:00,-1
2023-08-22 03:00:00,-2
2023-08-22 03:00:00,0
2023-08-22 03:00:00,3
2023-08-23 03:00:00,-4
2023-08-23 03:00:00,-2
2023-08-23 03:00:00,-1
2023-08-23 03:00:00,27
2023-08-23 03:00:00,26
2023-08-23 03:00:00,28
2023-08-23 03:00:00,18
2023-08-23 03:00:00,17
2023-08-23 03:00:00,16
2023-08-23 03:00:00,15
2023-08-23 03:00:00,4
2023-08-23 03:00:00,3
2023-08-23 03:00:00,2
2023-08-23 03:00:00,12
2023-08-23 03:00:00,13
2023-08-23 03:00:00,14
2023-08-23 03:00:00,11
2023-08-23 03:00:00,25
2023-08-23 03:00:00,19
2023-08-23 03:00:00,24
2023-08-23 03:00:00,0
2023-08-23 03:00:00,1
2023-08-23 03:00:00,-3
2023-08-24 03:00:00,-1
2023-08-24 03:00:00,20
2023-08-24 03:00:00,21
2023-08-24 03:00:00,27
2023-08-24 03:00:00,28
2023-08-24 03:00:00,19
2023-08-24 03:00:00,18
2023-08-24 03:00:00,1
2023-08-24 03:00:00,0
2023-08-24 03:00:00,14
2023-08-24 03:00:00,4
2023-08-24 03:00:00,2
2023-08-24 03:00:00,11
2023-08-24 03:00:00,12
2023-08-24 03:00:00,13
2023-08-24 03:00:00,15
2023-08-24 03:00:00,16
2023-08-24 03:00:00,17
2023-08-25 03:00:00,0
2023-08-25 03:00:00,17
2023-08-25 03:00:00,18
2023-08-25 03:00:00,20
2023-08-25 03:00:00,27
2023-08-25 03:00:00,28
2023-08-25 03:00:00,25
2023-08-25 03:00:00,26
2023-08-25 03:00:00,-1
2023-08-25 03:00:00,24
2023-08-25 03:00:00,2
2023-08-25 03:00:00,3
2023-08-25 03:00:00,1
2023-08-25 03:00:00,-4
2023-08-25 03:00:00,6
2023-08-25 03:00:00,5
2023-08-25 03:00:00,4
2023-08-25 03:00:00,14
2023-08-25 03:00:00,15
2023-08-25 03:00:00,16
2023-08-25 03:00:00,19
2023-08-25 03:00:00,21
2023-08-25 03:00:00,22
2023-08-25 03:00:00,13
2023-08-25 03:00:00,12
2023-08-26 03:00:00,21
2023-08-26 03:00:00,25
2023-08-26 03:00:00,26
2023-08-26 03:00:00,27
2023-08-26 03:00:00,18
2023-08-26 03:00:00,17
2023-08-26 03:00:00,16
2023-08-26 03:00:00,15
2023-08-26 03:00:00,2
2023-08-26 03:00:00,1
2023-08-26 03:00:00,-4
2023-08-26 03:00:00,-3
2023-08-26 03:00:00,4
2023-08-26 03:00:00,-1
2023-08-26 03:00:00,22
2023-08-26 03:00:00,14
2023-08-26 03:00:00,9
2023-08-26 03:00:00,0
2023-08-26 03:00:00,20
2023-08-26 03:00:00,23
2023-08-26 03:00:00,24
2023-08-27 03:00:00,15
2023-08-27 03:00:00,16
2023-08-27 03:00:00,17
2023-08-27 03:00:00,18
2023-08-27 03:00:00,19
2023-08-27 03:00:00,25
2023-08-27 03:00:00,26
2023-08-27 03:00:00,27
2023-08-27 03:00:00,2
2023-08-27 03:00:00,-2
2023-08-27 03:00:00,22
2023-08-27 03:00:00,0
2023-08-27 03:00:00,-1
2023-08-27 03:00:00,3
2023-08-27 03:00:00,23
2023-08-27 03:00:00,24
2023-08-27 03:00:00,12
2023-08-27 03:00:00,1
2023-08-27 03:00:00,21
2023-08-27 03:00:00,20
2023-08-28 03:00:00,26
2023-08-28 03:00:00,27
2023-08-28 03:00:00,28
2023-08-28 03:00:00,-2
2023-08-28 03:00:00,1
2023-08-28 03:00:00,0
2023-08-28 03:00:00,-1
2023-08-28 03:00:00,11
2023-08-28 03:00:00,12
2023-08-28 03:00:00,14
2023-08-28 03:00:00,13
2023-08-28 03:00:00,19
2023-08-28 03:00:00,16
2023-08-28 03:00:00,15
2023-08-28 03:00:00,22
2023-08-28 03:00:00,23
2023-08-28 03:00:00,24
2023-08-28 03:00:00,25
2023-08-28 03:00:00,9
2023-08-28 03:00:00,6
2023-08-28 03:00:00,17
2023-08-28 03:00:00,-4
2023-08-28 03:00:00,-3
2023-08-28 03:00:00,20
2023-08-28 03:00:00,18
2023-08-29 03:00:00,25
2023-08-29 03:00:00,26
2023-08-29 03:00:00,27
2023-08-29 03:00:00,24
2023-08-29 03:00:00,20
2023-08-29 03:00:00,19
2023-08-29 03:00:00,18
2023-08-29 03:00:00,17
2023-08-29 03:00:00,14
2023-08-29 03:00:00,13
2023-08-29 03:00:00,12
2023-08-29 03:00:00,11
2023-08-29 03:00:00,1
2023-08-29 03:00:00,-1
2023-08-29 03:00:00,-2
2023-08-29 03:00:00,22
2023-08-29 03:00:00,0
2023-08-29 03:00:00,15
2023-08-29 03:00:00,16
2023-08-29 03:00:00,2
2023-08-29 03:00:00,-4
2023-08-29 03:00:00,23
2023-08-29 03:00:00,-3
2023-08-30 03:00:00,18
2023-08-30 03:00:00,19
2023-08-30 03:00:00,20
2023-08-30 03:00:00,17
2023-08-30 03:00:00,23
2023-08-30 03:00:00,24
2023-08-30 03:00:00,22
2023-08-30 03:00:00,21
2023-08-30 03:00:00,16
2023-08-30 03:00:00,15
2023-08-30 03:00:00,-1
2023-08-30 03:00:00,-4
2023-08-30 03:00:00,12
2023-08-30 03:00:00,13
2023-08-30 03:00:00,3
2023-08-30 03:00:00,11
2023-08-30 03:00:00,14
2023-08-30 03:00:00,25
2023-08-30 03:00:00,26
2023-08-30 03:00:00,27
2023-08-30 03:00:00,6
2023-08-30 03:00:00,-2
2023-08-30 03:00:00,0
2023-08-31 03:00:00,16
2023-08-31 03:00:00,17
2023-08-31 03:00:00,23
2023-08-31 03:00:00,19
2023-08-31 03:00:00,18
2023-08-31 03:00:00,15
2023-08-31 03:00:00,13
2023-08-31 03:00:00,14
2023-08-31 03:00:00,1
2023-08-31 03:00:00,22
2023-08-31 03:00:00,-4
2023-08-31 03:00:00,-3
2023-08-31 03:00:00,8
2023-08-31 03:00:00,9
2023-08-31 03:00:00,10
2023-08-31 03:00:00,11
2023-08-31 03:00:00,3
2023-08-31 03:00:00,2
2023-08-31 03:00:00,12
2023-08-31 03:00:00,21
2023-08-31 03:00:00,24
2023-08-31 03:00:00,25
2023-08-31 03:00:00,-1
2023-08-31 03:00:00,0
2023-09-01 03:00:00,15
2023-09-01 03:00:00,16
2023-09-01 03:00:00,13
2023-09-01 03:00:00,14
2023-09-01 03:00:00,21
2023-09-01 03:00:00,22
2023-09-01 03:00:00,23
2023-09-01 03:00:00,24
2023-09-01 03:00:00,25
2023-09-01 03:00:00,19
2023-09-01 03:00:00,18
2023-09-01 03:00:00,12
2023-09-01 03:00:00,8
2023-09-01 03:00:00,-4
2023-09-01 03:00:00,-2
2023-09-01 03:00:00,9
2023-09-01 03:00:00,3
2023-09-01 03:00:00,7
2023-09-01 03:00:00,11
2023-09-01 03:00:00,17
2023-09-01 03:00:00,10
2023-09-01 03:00:00,20
2023-09-01 03:00:00,-5
2023-09-01 03:00:00,-1
2023-09-01 03:00:00,-3
2023-09-02 03:00:00,11
2023-09-02 03:00:00,12
2023-09-02 03:00:00,13
2023-09-02 03:00:00,14
2023-09-02 03:00:00,15
2023-09-02 03:00:00,16
2023-09-02 03:00:00,17
2023-09-02 03:00:00,19
2023-09-02 03:00:00,22
2023-09-02 03:00:00,23
2023-09-02 03:00:00,24
2023-09-02 03:00:00,-4
2023-09-02 03:00:00,-3
2023-09-02 03:00:00,18
2023-09-02 03:00:00,21
2023-09-02 03:00:00,3
2023-09-02 03:00:00,6
2023-09-02 03:00:00,7
2023-09-02 03:00:00,8
2023-09-02 03:00:00,20
2023-09-02 03:00:00,4
2023-09-02 03:00:00,10
2023-09-02 03:00:00,-2
2023-09-02 03:00:00,-1
2023-09-02 03:00:00,-7
2023-09-02 03:00:00,-6
2023-09-02 03:00:00,-5
2023-09-03 03:00:00,9
2023-09-03 03:00:00,10
2023-09-03 03:00:00,11
2023-09-03 03:00:00,12
2023-09-03 03:00:00,13
2023-09-03 03:00:00,14
2023-09-03 03:00:00,15
2023-09-03 03:00:00,17
2023-09-03 03:00:00,18
2023-09-03 03:00:00,19
2023-09-03 03:00:00,20
2023-09-03 03:00:00,16
2023-09-03 03:00:00,-2
2023-09-03 03:00:00,-3
2023-09-03 03:00:00,-4
2023-09-03 03:00:00,-7
2023-09-03 03:00:00,-1
2023-09-03 03:00:00,6
2023-09-03 03:00:00,8
2023-09-03 03:00:00,7
2023-09-03 03:00:00,21
2023-09-03 03:00:00,22
2023-09-03 03:00:00,4
2023-09-03 03:00:00,-5
2023-09-03 03:00:00,-6
2023-09-04 03:00:00,18
2023-09-04 03:00:00,19
2023-09-04 03:00:00,14
2023-09-04 03:00:00,13
2023-09-04 03:00:00,12
2023-09-04 03:00:00,11
2023-09-04 03:00:00,10
2023-09-04 03:00:00,9
2023-09-04 03:00:00,8
2023-09-04 03:00:00,-4
2023-09-04 03:00:00,-6
2023-09-04 03:00:00,4
2023-09-04 03:00:00,5
2023-09-04 03:00:00,6
2023-09-04 03:00:00,7
2023-09-04 03:00:00,17
2023-09-04 03:00:00,20
2023-09-04 03:00:00,21
2023-09-04 03:00:00,-3
2023-09-04 03:00:00,-5
2023-09-04 03:00:00,15
2023-09-05 03:00:00,18
2023-09-05 03:00:00,19
2023-09-05 03:00:00,15
2023-09-05 03:00:00,14
2023-09-05 03:00:00,13
2023-09-05 03:00:00,11
2023-09-05 03:00:00,10
2023-09-05 03:00:00,9
2023-09-05 03:00:00,8
2023-09-05 03:00:00,-7
2023-09-05 03:00:00,4
2023-09-05 03:00:00,5
2023-09-05 03:00:00,7
2023-09-05 03:00:00,6
2023-09-05 03:00:00,12
2023-09-05 03:00:00,-5
2023-09-05 03:00:00,-6
2023-09-05 03:00:00,16
2023-09-05 03:00:00,17
2023-09-06 03:00:00,18
2023-09-06 03:00:00,6
2023-09-06 03:00:00,5
2023-09-06 03:00:00,-7
2023-09-06 03:00:00,-6
2023-09-06 03:00:00,3
2023-09-06 03:00:00,4
2023-09-06 03:00:00,7
2023-09-06 03:00:00,8
2023-09-06 03:00:00,9
2023-09-06 03:00:00,10
2023-09-06 03:00:00,12
2023-09-06 03:00:00,16
2023-09-06 03:00:00,17
2023-09-07 03:00:00,5
2023-09-07 03:00:00,6
2023-09-07 03:00:00,7
2023-09-07 03:00:00,9
2023-09-07 03:00:00,11
2023-09-07 03:00:00,14
2023-09-07 03:00:00,15
2023-09-07 03:00:00,4
2023-09-07 03:00:00,-6
2023-09-07 03:00:00,-7
2023-09-07 03:00:00,-3
2023-09-07 03:00:00,-4
2023-09-07 03:00:00,-5
2023-09-07 03:00:00,0
2023-09-07 03:00:00,2
2023-09-07 03:00:00,3
2023-09-07 03:00:00,8
2023-09-07 03:00:00,10
2023-09-07 03:00:00,-9
2023-09-07 03:00:00,-8
2023-09-07 03:00:00,13
2023-09-08 03:00:00,9
2023-09-08 03:00:00,14
2023-09-08 03:00:00,15
2023-09-08 03:00:00,4
2023-09-08 03:00:00,-7
2023-09-08 03:00:00,-4
2023-09-08 03:00:00,0
2023-09-08 03:00:00,1
2023-09-08 03:00:00,5
2023-09-08 03:00:00,3
2023-09-08 03:00:00,8
2023-09-08 03:00:00,11
2023-09-08 03:00:00,7
2023-09-08 03:00:00,13
2023-09-08 03:00:00,16
2023-09-08 03:00:00,17
2023-09-08 03:00:00,6
2023-09-08 03:00:00,-6
2023-09-08 03:00:00,-9
2023-09-08 03:00:00,10
2023-09-08 03:00:00,12
2023-09-08 03:00:00,-8
2023-09-09 03:00:00,14
2023-09-09 03:00:00,15
2023-09-09 03:00:00,11
2023-09-09 03:00:00,9
2023-09-09 03:00:00,7
2023-09-09 03:00:00,6
2023-09-09 03:00:00,5
2023-09-09 03:00:00,-10
2023-09-09 03:00:00,-9
2023-09-09 03:00:00,10
2023-09-09 03:00:00,3
2023-09-09 03:00:00,0
2023-09-09 03:00:00,1
2023-09-09 03:00:00,2
2023-09-09 03:00:00,4
2023-09-09 03:00:00,16
2023-09-09 03:00:00,12
2023-09-09 03:00:00,13
2023-09-09 03:00:00,8
2023-09-09 03:00:00,-8
2023-09-09 03:00:00,-7
2023-09-09 03:00:00,-6
2023-09-10 03:00:00,6
2023-09-10 03:00:00,4
2023-09-10 03:00:00,5
2023-09-10 03:00:00,7
2023-09-10 03:00:00,8
2023-09-10 03:00:00,15
2023-09-10 03:00:00,14
2023-09-10 03:00:00,12
2023-09-10 03:00:00,9
2023-09-10 03:00:00,2
2023-09-10 03:00:00,3
2023-09-10 03:00:00,-9
2023-09-10 03:00:00,-8
2023-09-10 03:00:00,13
2023-09-10 03:00:00,-7
2023-09-10 03:00:00,-10
2023-09-10 03:00:00,1
2023-09-11 03:00:00,5
2023-09-11 03:00:00,6
2023-09-11 03:00:00,7
2023-09-11 03:00:00,9
2023-09-11 03:00:00,11
2023-09-11 03:00:00,10
2023-09-11 03:00:00,8
2023-09-11 03:00:00,4
2023-09-11 03:00:00,3
2023-09-11 03:00:00,0
2023-09-11 03:00:00,1
2023-09-11 03:00:00,2
2023-09-11 03:00:00,12
2023-09-11 03:00:00,13
2023-09-11 03:00:00,14
2023-09-11 03:00:00,15
2023-09-11 03:00:00,-7
2023-09-11 03:00:00,-11
2023-09-11 03:00:00,-9
2023-09-11 03:00:00,-8
2023-09-12 03:00:00,11
2023-09-12 03:00:00,8
2023-09-12 03:00:00,7
2023-09-12 03:00:00,6
2023-09-12 03:00:00,5
2023-09-12 03:00:00,4
2023-09-12 03:00:00,-8
2023-09-12 03:00:00,-4
2023-09-12 03:00:00,-5
2023-09-12 03:00:00,2
2023-09-12 03:00:00,0
2023-09-12 03:00:00,3
2023-09-12 03:00:00,1
2023-09-12 03:00:00,10
2023-09-12 03:00:00,13
2023-09-12 03:00:00,14
2023-09-12 03:00:00,15
2023-09-12 03:00:00,9
2023-09-12 03:00:00,-9
2023-09-12 03:00:00,-7
2023-09-12 03:00:00,12
2023-09-13 03:00:00,13
2023-09-13 03:00:00,11
2023-09-13 03:00:00,9
2023-09-13 03:00:00,8
2023-09-13 03:00:00,7
2023-09-13 03:00:00,6
2023-09-13 03:00:00,5
2023-09-13 03:00:00,4
2023-09-13 03:00:00,1
2023-09-13 03:00:00,-4
2023-09-13 03:00:00,-2
2023-09-13 03:00:00,-1
2023-09-13 03:00:00,3
2023-09-13 03:00:00,2
2023-09-13 03:00:00,14
2023-09-13 03:00:00,12
2023-09-13 03:00:00,-7
2023-09-13 03:00:00,-9
2023-09-13 03:00:00,-8
2023-09-14 03:00:00,11
2023-09-14 03:00:00,9
2023-09-14 03:00:00,8
2023-09-14 03:00:00,7
2023-09-14 03:00:00,6
2023-09-14 03:00:00,5
2023-09-14 03:00:00,-8
2023-09-14 03:00:00,-1
2023-09-14 03:00:00,-2
2023-09-14 03:00:00,-3
2023-09-14 03:00:00,-4
2023-09-14 03:00:00,0
2023-09-14 03:00:00,2
2023-09-14 03:00:00,4
2023-09-14 03:00:00,3
2023-09-14 03:00:00,12
2023-09-14 03:00:00,13
2023-09-14 03:00:00,-10
2023-09-14 03:00:00,-7
2023-09-14 03:00:00,-9
2023-09-14 03:00:00,14
2023-09-15 03:00:00,10
2023-09-15 03:00:00,9
2023-09-15 03:00:00,8
2023-09-15 03:00:00,7
2023-09-15 03:00:00,3
2023-09-15 03:00:00,-8
2023-09-15 03:00:00,-6
2023-09-15 03:00:00,-7
2023-09-15 03:00:00,4
2023-09-15 03:00:00,-1
2023-09-15 03:00:00,-2
2023-09-15 03:00:00,-3
2023-09-15 03:00:00,2
2023-09-15 03:00:00,0
2023-09-15 03:00:00,1
2023-09-15 03:00:00,12
2023-09-15 03:00:00,13
2023-09-15 03:00:00,14
2023-09-15 03:00:00,6
2023-09-15 03:00:00,5
2023-09-15 03:00:00,-9
2023-09-15 03:00:00,-11
2023-09-16 03:00:00,11
2023-09-16 03:00:00,10
2023-09-16 03:00:00,9
2023-09-16 03:00:00,6
