"Time","tlm_mb_solarpanel_0_volt_pos"
2023-07-01 03:00:00,4.7 
2023-07-01 03:00:00,5.3 
2023-07-01 03:00:00,5.5 
2023-07-01 03:00:00,5.2 
2023-07-01 03:00:00,5.2 
2023-07-01 03:00:00,5.2 
2023-07-01 03:00:00,5.3 
2023-07-01 03:00:00,5.1 
2023-07-01 03:00:00,4.7 
2023-07-01 03:00:00,5.4 
2023-07-01 03:00:00,5.4 
2023-07-01 03:00:00,5.4 
2023-07-01 03:00:00,5.2 
2023-07-01 03:00:00,5.3 
2023-07-01 03:00:00,5.4 
2023-07-01 03:00:00,5.0 
2023-07-01 03:00:00,5.3 
2023-07-01 03:00:00,5.2 
2023-07-01 03:00:00,5.4 
2023-07-01 03:00:00,5.4 
2023-07-01 03:00:00,2.4 
2023-07-01 03:00:00,5.4 
2023-07-01 03:00:00,5.6 
2023-07-01 03:00:00,3.0 
2023-07-01 03:00:00,2.4 
2023-07-01 03:00:00,1.9 
2023-07-01 03:00:00,1.9 
2023-07-01 03:00:00,1.9 
2023-07-01 03:00:00,5.7 
2023-07-01 03:00:00,5.5 
2023-07-01 03:00:00,4.7 
2023-07-01 03:00:00,5.6 
2023-07-02 03:00:00,5.7 
2023-07-02 03:00:00,0.034 
2023-07-02 03:00:00,5.5 
2023-07-02 03:00:00,5.3 
2023-07-02 03:00:00,5.2 
2023-07-02 03:00:00,4.8 
2023-07-02 03:00:00,5.2 
2023-07-02 03:00:00,5.1 
2023-07-02 03:00:00,5.4 
2023-07-02 03:00:00,5.3 
2023-07-02 03:00:00,5.2 
2023-07-02 03:00:00,5.1 
2023-07-02 03:00:00,5.5 
2023-07-02 03:00:00,5.4 
2023-07-02 03:00:00,5.1 
2023-07-02 03:00:00,5.3 
2023-07-02 03:00:00,5.3 
2023-07-02 03:00:00,2.4 
2023-07-02 03:00:00,4.9 
2023-07-02 03:00:00,4.9 
2023-07-02 03:00:00,5.2 
2023-07-02 03:00:00,2.8 
2023-07-02 03:00:00,5.0 
2023-07-02 03:00:00,5.2 
2023-07-02 03:00:00,5.1 
2023-07-02 03:00:00,5.3 
2023-07-02 03:00:00,0.19 
2023-07-02 03:00:00,5.5 
2023-07-02 03:00:00,5.3 
2023-07-02 03:00:00,5.2 
2023-07-02 03:00:00,5.0 
2023-07-02 03:00:00,5.4 
2023-07-02 03:00:00,5.5 
2023-07-02 03:00:00,0.90 
2023-07-02 03:00:00,2.0 
2023-07-02 03:00:00,1.4 
2023-07-02 03:00:00,5.3 
2023-07-02 03:00:00,4.7 
2023-07-02 03:00:00,0.031 
2023-07-03 03:00:00,0.0014 
2023-07-03 03:00:00,5.3 
2023-07-03 03:00:00,5.4 
2023-07-03 03:00:00,5.3 
2023-07-03 03:00:00,5.3 
2023-07-03 03:00:00,5.5 
2023-07-03 03:00:00,5.1 
2023-07-03 03:00:00,5.5 
2023-07-03 03:00:00,5.5 
2023-07-03 03:00:00,5.5 
2023-07-03 03:00:00,5.4 
2023-07-03 03:00:00,5.3 
2023-07-03 03:00:00,5.2 
2023-07-03 03:00:00,5.1 
2023-07-03 03:00:00,4.9 
2023-07-03 03:00:00,5.2 
2023-07-03 03:00:00,5.2 
2023-07-03 03:00:00,5.4 
2023-07-03 03:00:00,2.7 
2023-07-03 03:00:00,2.3 
2023-07-03 03:00:00,5.2 
2023-07-03 03:00:00,4.1 
2023-07-03 03:00:00,0.022 
2023-07-03 03:00:00,0.23 
2023-07-04 03:00:00,3.0 
2023-07-04 03:00:00,5.7 
2023-07-04 03:00:00,5.7 
2023-07-04 03:00:00,5.1 
2023-07-04 03:00:00,5.0 
2023-07-04 03:00:00,0.0042 
2023-07-04 03:00:00,5.3 
2023-07-04 03:00:00,5.2 
2023-07-04 03:00:00,5.1 
2023-07-04 03:00:00,5.1 
2023-07-04 03:00:00,5.2 
2023-07-04 03:00:00,5.5 
2023-07-04 03:00:00,5.3 
2023-07-04 03:00:00,5.4 
2023-07-04 03:00:00,0.0056 
2023-07-04 03:00:00,5.5 
2023-07-04 03:00:00,5.5 
2023-07-04 03:00:00,2.6 
2023-07-04 03:00:00,1.7 
2023-07-04 03:00:00,5.5 
2023-07-04 03:00:00,1.4 
2023-07-05 03:00:00,4.9 
2023-07-05 03:00:00,4.5 
2023-07-05 03:00:00,0.015 
2023-07-05 03:00:00,5.2 
2023-07-05 03:00:00,4.8 
2023-07-05 03:00:00,5.2 
2023-07-05 03:00:00,4.8 
2023-07-05 03:00:00,4.9 
2023-07-05 03:00:00,5.1 
2023-07-05 03:00:00,5.0 
2023-07-05 03:00:00,5.4 
2023-07-05 03:00:00,5.3 
2023-07-05 03:00:00,5.3 
2023-07-05 03:00:00,5.1 
2023-07-05 03:00:00,5.1 
2023-07-05 03:00:00,5.3 
2023-07-05 03:00:00,5.4 
2023-07-05 03:00:00,5.0 
2023-07-05 03:00:00,5.4 
2023-07-05 03:00:00,4.8 
2023-07-05 03:00:00,4.8 
2023-07-05 03:00:00,1.0 
2023-07-05 03:00:00,4.9 
2023-07-05 03:00:00,5.0 
2023-07-05 03:00:00,2.7 
2023-07-05 03:00:00,2.5 
2023-07-05 03:00:00,5.7 
2023-07-05 03:00:00,2.1 
2023-07-05 03:00:00,1.9 
2023-07-05 03:00:00,5.6 
2023-07-05 03:00:00,1.8 
2023-07-05 03:00:00,5.0 
2023-07-05 03:00:00,2.8 
2023-07-05 03:00:00,1.5 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,5.1 
2023-07-06 03:00:00,5.0 
2023-07-06 03:00:00,5.3 
2023-07-06 03:00:00,5.4 
2023-07-06 03:00:00,4.4 
2023-07-06 03:00:00,1.9 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,5.6 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,5.1 
2023-07-06 03:00:00,5.1 
2023-07-06 03:00:00,5.3 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,4.8 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,5.4 
2023-07-06 03:00:00,1.3 
2023-07-06 03:00:00,5.7 
2023-07-06 03:00:00,5.5 
2023-07-06 03:00:00,5.3 
2023-07-06 03:00:00,5.1 
2023-07-06 03:00:00,5.6 
2023-07-06 03:00:00,2.9 
2023-07-07 03:00:00,5.5 
2023-07-07 03:00:00,5.5 
2023-07-07 03:00:00,5.1 
2023-07-07 03:00:00,5.0 
2023-07-07 03:00:00,5.4 
2023-07-07 03:00:00,5.3 
2023-07-07 03:00:00,5.6 
2023-07-07 03:00:00,5.2 
2023-07-07 03:00:00,5.0 
2023-07-07 03:00:00,4.8 
2023-07-07 03:00:00,5.5 
2023-07-07 03:00:00,5.4 
2023-07-07 03:00:00,5.2 
2023-07-07 03:00:00,5.2 
2023-07-07 03:00:00,5.2 
2023-07-07 03:00:00,5.3 
2023-07-07 03:00:00,5.5 
2023-07-07 03:00:00,5.2 
2023-07-07 03:00:00,5.7 
2023-07-08 03:00:00,5.2 
2023-07-08 03:00:00,5.0 
2023-07-08 03:00:00,5.2 
2023-07-08 03:00:00,5.3 
2023-07-08 03:00:00,5.3 
2023-07-08 03:00:00,5.1 
2023-07-08 03:00:00,5.5 
2023-07-08 03:00:00,0.0098 
2023-07-08 03:00:00,5.7 
2023-07-08 03:00:00,0.027 
2023-07-08 03:00:00,5.5 
2023-07-08 03:00:00,5.5 
2023-07-08 03:00:00,5.4 
2023-07-08 03:00:00,5.4 
2023-07-08 03:00:00,5.6 
2023-07-08 03:00:00,4.9 
2023-07-09 03:00:00,5.1 
2023-07-09 03:00:00,5.2 
2023-07-09 03:00:00,5.3 
2023-07-09 03:00:00,0.0028 
2023-07-09 03:00:00,5.4 
2023-07-09 03:00:00,5.2 
2023-07-09 03:00:00,5.3 
2023-07-09 03:00:00,5.4 
2023-07-09 03:00:00,4.7 
2023-07-09 03:00:00,4.9 
2023-07-09 03:00:00,5.4 
2023-07-09 03:00:00,5.4 
2023-07-09 03:00:00,5.5 
2023-07-09 03:00:00,5.4 
2023-07-09 03:00:00,4.9 
2023-07-09 03:00:00,5.4 
2023-07-09 03:00:00,5.3 
2023-07-09 03:00:00,4.6 
2023-07-09 03:00:00,2.3 
2023-07-09 03:00:00,5.5 
2023-07-09 03:00:00,5.6 
2023-07-09 03:00:00,5.6 
2023-07-09 03:00:00,0.85 
2023-07-09 03:00:00,5.6 
2023-07-09 03:00:00,2.1 
2023-07-09 03:00:00,5.0 
2023-07-09 03:00:00,5.2 
2023-07-10 03:00:00,5.2 
2023-07-10 03:00:00,5.5 
2023-07-10 03:00:00,5.5 
2023-07-10 03:00:00,4.7 
2023-07-10 03:00:00,5.5 
2023-07-10 03:00:00,0 
2023-07-10 03:00:00,5.4 
2023-07-10 03:00:00,5.3 
2023-07-10 03:00:00,5.2 
2023-07-10 03:00:00,5.2 
2023-07-10 03:00:00,5.3 
2023-07-10 03:00:00,5.4 
2023-07-10 03:00:00,5.5 
2023-07-10 03:00:00,5.3 
2023-07-10 03:00:00,5.5 
2023-07-10 03:00:00,4.9 
2023-07-10 03:00:00,0.0028 
2023-07-10 03:00:00,5.7 
2023-07-10 03:00:00,0.015 
2023-07-10 03:00:00,5.1 
2023-07-11 03:00:00,4.8 
2023-07-11 03:00:00,5.5 
2023-07-11 03:00:00,5.2 
2023-07-11 03:00:00,4.8 
2023-07-11 03:00:00,5.4 
2023-07-11 03:00:00,5.2 
2023-07-11 03:00:00,5.3 
2023-07-11 03:00:00,5.2 
2023-07-11 03:00:00,5.5 
2023-07-11 03:00:00,5.5 
2023-07-11 03:00:00,4.9 
2023-07-11 03:00:00,5.1 
2023-07-11 03:00:00,5.5 
2023-07-11 03:00:00,5.4 
2023-07-11 03:00:00,5.5 
2023-07-11 03:00:00,0 
2023-07-11 03:00:00,0.11 
2023-07-11 03:00:00,5.7 
2023-07-11 03:00:00,1.1 
2023-07-11 03:00:00,5.7 
2023-07-11 03:00:00,5.4 
2023-07-11 03:00:00,3.9 
2023-07-11 03:00:00,5.4 
2023-07-11 03:00:00,5.1 
2023-07-11 03:00:00,4.8 
2023-07-11 03:00:00,5.7 
2023-07-11 03:00:00,3.0 
2023-07-11 03:00:00,4.8 
2023-07-11 03:00:00,1.1 
2023-07-12 03:00:00,5.4 
2023-07-12 03:00:00,5.3 
2023-07-12 03:00:00,5.1 
2023-07-12 03:00:00,5.4 
2023-07-12 03:00:00,5.2 
2023-07-12 03:00:00,5.2 
2023-07-12 03:00:00,5.0 
2023-07-12 03:00:00,5.3 
2023-07-12 03:00:00,5.2 
2023-07-12 03:00:00,5.5 
2023-07-12 03:00:00,5.2 
2023-07-12 03:00:00,4.8 
2023-07-12 03:00:00,5.3 
2023-07-12 03:00:00,5.5 
2023-07-12 03:00:00,4.9 
2023-07-12 03:00:00,5.5 
2023-07-12 03:00:00,0.94 
2023-07-12 03:00:00,5.6 
2023-07-12 03:00:00,2.3 
2023-07-12 03:00:00,5.7 
2023-07-12 03:00:00,5.5 
2023-07-13 03:00:00,5.5 
2023-07-13 03:00:00,5.2 
2023-07-13 03:00:00,5.5 
2023-07-13 03:00:00,5.5 
2023-07-13 03:00:00,5.0 
2023-07-13 03:00:00,4.3 
2023-07-13 03:00:00,5.3 
2023-07-13 03:00:00,4.9 
2023-07-13 03:00:00,5.3 
2023-07-13 03:00:00,5.4 
2023-07-13 03:00:00,5.5 
2023-07-13 03:00:00,5.5 
2023-07-13 03:00:00,5.5 
2023-07-13 03:00:00,5.2 
2023-07-13 03:00:00,5.3 
2023-07-13 03:00:00,5.6 
2023-07-13 03:00:00,5.7 
2023-07-13 03:00:00,1.9 
2023-07-13 03:00:00,0.0070 
2023-07-13 03:00:00,2.0 
2023-07-13 03:00:00,1.3 
2023-07-13 03:00:00,0.050 
2023-07-13 03:00:00,5.0 
2023-07-13 03:00:00,0.018 
2023-07-13 03:00:00,0.0056 
2023-07-14 03:00:00,5.5 
2023-07-14 03:00:00,5.6 
2023-07-14 03:00:00,5.5 
2023-07-14 03:00:00,4.8 
2023-07-14 03:00:00,5.5 
2023-07-14 03:00:00,0.0014 
2023-07-14 03:00:00,5.1 
2023-07-14 03:00:00,5.3 
2023-07-14 03:00:00,5.4 
2023-07-14 03:00:00,0 
2023-07-14 03:00:00,1.1 
2023-07-14 03:00:00,3.0 
2023-07-14 03:00:00,5.7 
2023-07-15 03:00:00,5.4 
2023-07-15 03:00:00,5.1 
2023-07-15 03:00:00,2.2 
2023-07-15 03:00:00,5.4 
2023-07-15 03:00:00,5.1 
2023-07-15 03:00:00,4.7 
2023-07-15 03:00:00,4.8 
2023-07-15 03:00:00,5.6 
2023-07-15 03:00:00,0 
2023-07-15 03:00:00,5.1 
2023-07-15 03:00:00,5.0 
2023-07-15 03:00:00,5.5 
2023-07-15 03:00:00,5.2 
2023-07-15 03:00:00,5.3 
2023-07-15 03:00:00,0.0028 
2023-07-15 03:00:00,5.5 
2023-07-15 03:00:00,5.2 
2023-07-15 03:00:00,5.5 
2023-07-15 03:00:00,1.9 
2023-07-15 03:00:00,5.5 
2023-07-15 03:00:00,2.4 
2023-07-16 03:00:00,5.1 
2023-07-16 03:00:00,5.4 
2023-07-16 03:00:00,5.2 
2023-07-16 03:00:00,5.0 
2023-07-16 03:00:00,5.0 
2023-07-16 03:00:00,5.2 
2023-07-16 03:00:00,5.4 
2023-07-16 03:00:00,4.9 
2023-07-16 03:00:00,5.0 
2023-07-16 03:00:00,5.1 
2023-07-16 03:00:00,5.3 
2023-07-16 03:00:00,5.0 
2023-07-16 03:00:00,4.8 
2023-07-16 03:00:00,0 
2023-07-16 03:00:00,5.3 
2023-07-16 03:00:00,5.4 
2023-07-16 03:00:00,5.0 
2023-07-16 03:00:00,4.3 
2023-07-16 03:00:00,4.8 
2023-07-16 03:00:00,3.5 
2023-07-16 03:00:00,5.7 
2023-07-16 03:00:00,5.3 
2023-07-16 03:00:00,4.7 
2023-07-16 03:00:00,2.6 
2023-07-16 03:00:00,4.8 
2023-07-16 03:00:00,5.4 
2023-07-16 03:00:00,5.4 
2023-07-16 03:00:00,4.6 
2023-07-17 03:00:00,5.4 
2023-07-17 03:00:00,4.6 
2023-07-17 03:00:00,5.7 
2023-07-17 03:00:00,2.0 
2023-07-17 03:00:00,5.7 
2023-07-17 03:00:00,0 
2023-07-17 03:00:00,5.5 
2023-07-17 03:00:00,5.1 
2023-07-17 03:00:00,5.4 
2023-07-17 03:00:00,5.3 
2023-07-17 03:00:00,5.0 
2023-07-17 03:00:00,5.3 
2023-07-17 03:00:00,5.5 
2023-07-17 03:00:00,5.4 
2023-07-17 03:00:00,5.6 
2023-07-17 03:00:00,5.4 
2023-07-17 03:00:00,5.2 
2023-07-17 03:00:00,5.1 
2023-07-17 03:00:00,5.2 
2023-07-17 03:00:00,4.8 
2023-07-17 03:00:00,5.5 
2023-07-17 03:00:00,5.2 
2023-07-17 03:00:00,5.3 
2023-07-17 03:00:00,5.5 
2023-07-17 03:00:00,5.1 
2023-07-17 03:00:00,2.2 
2023-07-17 03:00:00,5.6 
2023-07-17 03:00:00,5.5 
2023-07-17 03:00:00,2.1 
2023-07-17 03:00:00,0.0042 
2023-07-17 03:00:00,4.8 
2023-07-17 03:00:00,2.0 
2023-07-17 03:00:00,4.8 
2023-07-17 03:00:00,5.5 
2023-07-17 03:00:00,5.4 
2023-07-17 03:00:00,5.0 
2023-07-17 03:00:00,5.3 
2023-07-17 03:00:00,4.7 
2023-07-18 03:00:00,5.5 
2023-07-18 03:00:00,5.0 
2023-07-18 03:00:00,4.8 
2023-07-18 03:00:00,5.0 
2023-07-18 03:00:00,5.4 
2023-07-18 03:00:00,5.7 
2023-07-18 03:00:00,4.8 
2023-07-18 03:00:00,5.6 
2023-07-18 03:00:00,5.5 
2023-07-18 03:00:00,5.5 
2023-07-18 03:00:00,4.7 
2023-07-18 03:00:00,5.4 
2023-07-18 03:00:00,5.2 
2023-07-18 03:00:00,5.4 
2023-07-18 03:00:00,5.3 
2023-07-18 03:00:00,5.0 
2023-07-18 03:00:00,5.4 
2023-07-18 03:00:00,4.8 
2023-07-18 03:00:00,5.2 
2023-07-18 03:00:00,5.2 
2023-07-18 03:00:00,5.5 
2023-07-18 03:00:00,5.2 
2023-07-18 03:00:00,0 
2023-07-18 03:00:00,5.5 
2023-07-18 03:00:00,5.4 
2023-07-18 03:00:00,2.7 
2023-07-18 03:00:00,0.0042 
2023-07-18 03:00:00,3.0 
2023-07-18 03:00:00,1.9 
2023-07-18 03:00:00,2.5 
2023-07-18 03:00:00,5.1 
2023-07-18 03:00:00,5.1 
2023-07-18 03:00:00,5.0 
2023-07-18 03:00:00,4.6 
2023-07-18 03:00:00,4.8 
2023-07-18 03:00:00,1.2 
2023-07-19 03:00:00,5.4 
2023-07-19 03:00:00,5.2 
2023-07-19 03:00:00,5.4 
2023-07-19 03:00:00,4.8 
2023-07-19 03:00:00,4.9 
2023-07-19 03:00:00,4.7 
2023-07-19 03:00:00,0.0014 
2023-07-19 03:00:00,0.0028 
2023-07-19 03:00:00,4.7 
2023-07-19 03:00:00,5.3 
2023-07-19 03:00:00,5.2 
2023-07-19 03:00:00,4.8 
2023-07-19 03:00:00,5.1 
2023-07-19 03:00:00,5.2 
2023-07-19 03:00:00,5.1 
2023-07-19 03:00:00,5.5 
2023-07-19 03:00:00,5.6 
2023-07-19 03:00:00,5.1 
2023-07-19 03:00:00,5.2 
2023-07-19 03:00:00,5.1 
2023-07-19 03:00:00,5.0 
2023-07-19 03:00:00,5.0 
2023-07-19 03:00:00,5.2 
2023-07-19 03:00:00,0 
2023-07-19 03:00:00,4.9 
2023-07-19 03:00:00,5.0 
2023-07-19 03:00:00,5.0 
2023-07-19 03:00:00,5.0 
2023-07-19 03:00:00,5.6 
2023-07-19 03:00:00,5.5 
2023-07-19 03:00:00,5.7 
2023-07-19 03:00:00,2.8 
2023-07-19 03:00:00,5.4 
2023-07-19 03:00:00,5.6 
2023-07-19 03:00:00,5.4 
2023-07-19 03:00:00,5.3 
2023-07-19 03:00:00,5.3 
2023-07-19 03:00:00,4.6 
2023-07-19 03:00:00,4.6 
2023-07-20 03:00:00,5.2 
2023-07-20 03:00:00,5.0 
2023-07-20 03:00:00,5.0 
2023-07-20 03:00:00,5.0 
2023-07-20 03:00:00,5.0 
2023-07-20 03:00:00,5.0 
2023-07-20 03:00:00,4.7 
2023-07-20 03:00:00,4.5 
2023-07-20 03:00:00,0 
2023-07-20 03:00:00,5.2 
2023-07-20 03:00:00,5.1 
2023-07-20 03:00:00,5.1 
2023-07-20 03:00:00,5.2 
2023-07-20 03:00:00,5.2 
2023-07-20 03:00:00,5.2 
2023-07-20 03:00:00,4.9 
2023-07-20 03:00:00,4.9 
2023-07-20 03:00:00,5.2 
2023-07-20 03:00:00,4.9 
2023-07-20 03:00:00,5.3 
2023-07-20 03:00:00,5.0 
2023-07-20 03:00:00,5.0 
2023-07-20 03:00:00,5.5 
2023-07-20 03:00:00,5.6 
2023-07-20 03:00:00,5.3 
2023-07-20 03:00:00,5.2 
2023-07-20 03:00:00,5.4 
2023-07-20 03:00:00,5.5 
2023-07-20 03:00:00,5.4 
2023-07-20 03:00:00,5.3 
2023-07-20 03:00:00,4.8 
2023-07-20 03:00:00,1.8 
2023-07-20 03:00:00,5.5 
2023-07-20 03:00:00,1.6 
2023-07-20 03:00:00,2.9 
2023-07-20 03:00:00,5.7 
2023-07-20 03:00:00,5.6 
2023-07-20 03:00:00,4.7 
2023-07-20 03:00:00,5.3 
2023-07-20 03:00:00,5.5 
2023-07-21 03:00:00,5.2 
2023-07-21 03:00:00,5.2 
2023-07-21 03:00:00,5.5 
2023-07-21 03:00:00,5.4 
