Time,57175.tlm_mb_time
2023-08-10 02:37:05,59010
2023-08-10 02:38:04,59070
2023-08-10 02:39:04,59130
2023-08-10 03:20:53,61640
2023-08-10 03:23:43,61810
2023-08-10 03:24:43,61870
2023-08-10 03:48:03,63270
2023-08-10 04:11:23,64670
2023-08-10 04:12:23,64730
2023-08-10 04:13:23,64790
2023-08-10 05:19:24,3215
2023-08-10 08:51:24,15935
2023-08-10 08:53:24,16055
2023-08-10 09:59:24,20015
2023-08-10 10:00:24,20075
2023-08-10 10:01:24,20135
2023-08-10 10:02:24,20195
2023-08-10 10:03:24,20255
2023-08-10 10:24:44,21535
2023-08-10 10:26:38,21655
2023-08-10 10:26:44,21655
2023-08-10 10:26:44,21655
2023-08-10 10:28:35,21765
2023-08-10 10:30:34,21885
2023-08-10 10:30:34,21885
2023-08-10 10:31:34,21945
2023-08-10 10:31:35,21945
2023-08-10 10:32:34,22005
2023-08-10 12:02:55,27425
2023-08-10 12:03:54,27485
2023-08-10 12:04:54,27545
2023-08-10 12:04:55,27545
2023-08-10 13:36:14,33025
2023-08-10 14:33:34,36465
2023-08-10 14:34:34,36525
2023-08-10 14:35:34,36585
2023-08-10 16:10:54,42305
2023-08-10 16:12:44,42415
2023-08-10 16:54:34,44925
2023-08-10 16:55:34,44985
2023-08-10 16:56:34,45045
2023-08-10 18:32:44,50815
2023-08-10 19:45:44,55195
2023-08-10 19:46:38,55255
2023-08-10 19:46:44,55255
2023-08-10 19:48:34,55365
2023-08-10 19:49:34,55425
2023-08-10 20:02:14,56185
2023-08-10 20:03:14,56245
2023-08-10 20:04:14,56305
2023-08-10 20:06:04,56415
2023-08-10 20:07:04,56475
2023-08-10 20:08:04,56535
2023-08-10 20:09:04,56595
2023-08-10 20:10:04,56655
2023-08-10 21:18:04,60735
2023-08-10 21:18:04,60735
2023-08-10 21:19:04,60795
2023-08-10 21:20:04,60855
2023-08-10 21:23:14,61056
2023-08-10 21:23:25,61056
2023-08-10 21:23:25,61056
2023-08-10 21:24:13,61116
2023-08-10 21:24:25,61116
2023-08-10 21:24:25,61116
2023-08-10 21:25:14,61176
2023-08-10 21:25:24,61176
2023-08-10 21:25:25,61176
2023-08-10 21:26:25,61236
2023-08-10 21:52:03,62775
2023-08-10 22:58:56,1251
2023-08-10 22:59:56,1311
2023-08-11 01:15:15,9430
2023-08-11 01:16:15,9490
2023-08-11 03:30:10,17540
2023-08-11 03:30:10,17540
2023-08-11 03:30:24,17540
2023-08-11 03:41:04,18180
2023-08-11 04:17:04,20340
2023-08-11 04:19:04,20460
2023-08-11 04:27:44,20980
2023-08-11 05:14:23,23780
2023-08-11 05:16:24,23900
2023-08-11 08:50:15,36730
2023-08-11 08:51:15,36790
2023-08-11 09:58:24,40820
2023-08-11 10:24:29,42390
2023-08-11 10:24:34,42390
2023-08-11 10:25:29,42450
2023-08-11 10:25:35,42450
2023-08-11 10:26:35,42510
2023-08-11 10:27:34,42570
2023-08-11 10:27:34,42570
2023-08-11 10:27:35,42570
2023-08-11 10:29:24,42680
2023-08-11 10:29:24,42680
2023-08-11 10:29:25,42680
2023-08-11 10:30:24,42740
2023-08-11 10:30:25,42740
2023-08-11 12:02:45,48280
2023-08-11 12:03:45,48340
2023-08-11 12:04:44,48400
2023-08-11 13:39:04,54060
2023-08-11 14:31:35,57210
2023-08-11 14:32:35,57270
2023-08-11 15:38:36,61230
2023-08-11 16:08:44,63040
2023-08-11 16:09:44,63100
2023-08-11 16:14:34,63390
2023-08-11 16:16:34,63510
2023-08-11 16:19:24,63680
2023-08-11 16:53:47,1695
2023-08-11 18:28:57,7405
2023-08-11 18:34:46,7755
2023-08-11 19:45:47,12015
2023-08-11 19:48:47,12195
2023-08-11 21:18:07,17555
2023-08-11 21:19:06,17615
2023-08-11 21:19:07,17615
2023-08-11 21:20:07,17675
2023-08-11 21:21:06,17735
2023-08-11 21:21:07,17735
2023-08-11 21:21:51,17795
2023-08-11 21:21:55,17795
2023-08-11 21:22:06,17795
2023-08-11 21:22:06,17795
2023-08-11 21:22:07,17795
2023-08-11 21:23:46,17905
2023-08-11 21:23:57,17905
2023-08-11 21:23:57,17905
2023-08-11 21:49:16,19425
2023-08-11 22:51:27,23155
2023-08-11 22:53:27,23275
2023-08-11 22:54:26,23335
2023-08-11 22:54:27,23335
2023-08-11 22:55:22,23395
2023-08-11 22:55:22,23395
2023-08-11 22:55:26,23395
2023-08-11 22:55:27,23395
2023-08-11 22:55:27,23395
2023-08-11 22:58:17,23565
2023-08-12 00:25:46,28815
2023-08-12 00:26:46,28875
2023-08-12 01:15:26,31795
2023-08-12 02:27:17,36105
2023-08-12 02:28:17,36165
2023-08-12 02:29:17,36225
2023-08-12 02:30:17,36285
2023-08-12 02:31:17,36345
2023-08-12 02:34:07,36515
2023-08-12 02:35:07,36575
2023-08-12 03:19:46,39255
2023-08-12 03:21:46,39375
2023-08-12 03:23:46,39495
2023-08-12 04:03:35,41885
2023-08-12 04:04:35,41945
2023-08-12 04:06:25,42055
2023-08-12 04:07:25,42115
2023-08-12 04:08:25,42175
2023-08-12 04:23:57,43105
2023-08-12 04:53:06,44855
2023-08-12 06:49:46,51855
2023-08-12 08:46:26,58855
2023-08-12 08:50:26,59095
2023-08-12 08:52:17,59205
2023-08-12 10:23:41,64695
2023-08-12 10:23:46,64695
2023-08-12 10:25:37,64805
2023-08-12 10:25:37,64805
2023-08-12 10:26:37,64865
2023-08-12 10:27:36,64925
2023-08-12 10:27:36,64925
2023-08-12 12:00:58,4990
2023-08-12 12:01:57,5050
2023-08-12 12:02:58,5110
2023-08-12 12:04:47,5220
2023-08-12 12:07:47,5400
2023-08-12 14:03:28,12340
2023-08-12 14:30:37,13970
2023-08-12 14:31:37,14030
2023-08-12 15:31:58,17650
2023-08-12 15:31:58,17650
2023-08-12 15:32:58,17710
2023-08-12 15:34:47,17820
2023-08-12 15:35:48,17880
2023-08-12 15:35:48,17880
2023-08-12 15:36:48,17940
2023-08-12 15:37:48,18000
2023-08-12 15:38:48,18060
2023-08-12 19:40:47,32580
2023-08-12 19:42:47,32700
2023-08-12 19:46:37,32930
2023-08-12 21:13:07,38120
2023-08-12 21:13:07,38120
2023-08-12 21:14:07,38180
2023-08-12 21:15:07,38240
2023-08-12 21:16:07,38300
2023-08-12 21:17:07,38360
2023-08-12 21:18:57,38470
2023-08-12 21:21:58,38650
2023-08-12 21:45:17,40050
2023-08-12 21:48:07,40220
2023-08-12 22:47:27,43780
2023-08-12 22:49:27,43900
2023-08-12 22:53:07,44125
2023-08-12 22:53:07,44125
2023-08-12 22:53:12,44125
2023-08-12 22:54:12,44185
2023-08-13 00:26:27,49720
2023-08-13 00:26:27,49720
2023-08-13 01:10:27,52360
2023-08-13 01:12:17,52470
2023-08-13 02:29:05,57080
2023-08-13 02:29:07,57080
2023-08-13 02:30:05,57140
2023-08-13 02:30:08,57140
2023-08-13 02:31:05,57200
2023-08-13 02:32:05,57260
2023-08-13 02:33:56,57370
2023-08-13 03:14:48,59820
2023-08-13 03:16:48,59940
2023-08-13 03:17:48,60000
2023-08-13 03:18:48,60060
2023-08-13 04:20:57,63790
2023-08-13 04:22:57,63910
2023-08-13 06:44:48,6885
2023-08-13 06:45:48,6945
2023-08-13 06:46:48,7005
2023-08-13 06:47:48,7065
2023-08-13 08:47:18,14235
2023-08-13 09:54:28,18265
2023-08-13 09:55:28,18325
2023-08-13 10:18:47,19725
2023-08-13 10:20:33,19835
2023-08-13 10:20:38,19835
2023-08-13 10:20:38,19835
2023-08-13 10:21:38,19895
2023-08-13 10:22:38,19955
2023-08-13 10:22:38,19955
2023-08-13 10:24:38,20075
2023-08-13 10:24:38,20075
2023-08-13 10:26:28,20185
2023-08-13 11:53:58,25435
2023-08-13 11:55:58,25555
2023-08-13 11:56:58,25615
2023-08-13 11:57:58,25675
2023-08-13 11:57:58,25675
2023-08-13 11:59:48,25785
2023-08-13 11:59:48,25785
2023-08-13 12:00:43,25845
2023-08-13 12:00:43,25845
2023-08-13 12:00:48,25845
2023-08-13 12:00:48,25845
2023-08-13 12:05:38,26135
2023-08-13 13:30:18,31215
2023-08-13 13:35:07,31505
2023-08-13 13:59:29,32965
2023-08-13 14:02:20,33135
2023-08-13 14:27:38,34655
2023-08-13 14:28:38,34715
2023-08-13 15:27:58,38275
2023-08-13 15:29:49,38385
2023-08-13 15:30:48,38445
2023-08-13 15:30:49,38445
2023-08-13 15:31:49,38505
2023-08-13 15:32:48,38565
2023-08-13 15:32:49,38565
2023-08-13 15:33:48,38625
2023-08-13 15:33:49,38625
2023-08-13 15:35:40,38735
2023-08-13 15:36:40,38795
2023-08-13 16:04:48,40485
2023-08-13 16:48:38,43115
2023-08-13 18:26:47,49005
2023-08-13 18:27:47,49065
2023-08-13 19:40:38,53435
2023-08-13 19:42:38,53555
2023-08-13 19:43:38,53615
2023-08-13 21:12:08,58925
2023-08-13 21:12:08,58925
2023-08-13 21:13:58,59035
2023-08-13 21:15:58,59155
2023-08-13 21:17:47,59275
2023-08-13 21:17:57,59275
2023-08-13 21:43:07,60785
2023-08-13 21:44:07,60845
2023-08-13 21:46:07,60965
2023-08-13 22:47:48,64665
2023-08-13 22:49:18,64756
2023-08-13 22:49:18,64756
2023-08-13 22:50:53,64851
2023-08-13 22:51:53,64911
2023-08-13 22:51:54,64911
2023-08-13 22:53:07,64985
2023-08-14 00:24:29,4931
2023-08-14 00:25:29,4991
2023-08-14 00:26:28,5050
2023-08-14 01:09:18,7620
2023-08-14 03:12:48,15030
2023-08-14 03:15:38,15200
2023-08-14 03:17:38,15320
2023-08-14 03:37:08,16490
2023-08-14 04:19:48,19050
2023-08-14 05:10:28,22090
2023-08-14 05:10:28,22090
2023-08-14 06:43:48,27690
2023-08-14 08:44:19,34920
2023-08-14 10:18:33,40580
2023-08-14 10:18:38,40580
2023-08-14 10:19:33,40640
2023-08-14 10:19:39,40640
2023-08-14 10:19:39,40640
2023-08-14 10:21:28,40750
2023-08-14 10:21:29,40750
2023-08-14 10:22:28,40810
2023-08-14 10:22:29,40810
2023-08-14 10:23:29,40870
2023-08-14 10:25:29,40990
2023-08-14 11:51:59,46180
2023-08-14 11:52:59,46240
2023-08-14 11:54:49,46350
2023-08-14 11:55:48,46410
2023-08-14 11:55:49,46410
2023-08-14 11:56:48,46470
2023-08-14 11:56:49,46470
2023-08-14 11:58:48,46590
2023-08-14 13:32:09,52190
2023-08-14 13:58:18,53760
2023-08-14 14:24:38,55340
2023-08-14 14:26:28,55450
2023-08-14 15:28:49,59190
2023-08-14 15:30:39,59300
2023-08-14 15:31:39,59360
2023-08-14 15:32:39,59420
2023-08-14 16:01:48,61170
2023-08-14 16:44:38,63740
2023-08-14 16:46:28,63850
2023-08-14 16:47:28,63910
2023-08-14 16:48:28,63970
2023-08-14 18:27:39,4385
2023-08-14 18:28:39,4445
2023-08-14 21:10:54,14180
2023-08-14 21:10:55,14180
2023-08-14 21:11:54,14240
2023-08-14 21:11:55,14240
2023-08-14 21:12:55,14300
2023-08-14 21:14:49,14415
2023-08-14 21:14:49,14415
2023-08-14 21:15:39,14475
2023-08-14 21:15:49,14475
2023-08-14 21:15:49,14475
2023-08-14 21:16:39,14535
2023-08-14 21:16:49,14535
2023-08-14 21:16:49,14535
2023-08-14 22:47:06,19956
2023-08-14 22:47:06,19956
2023-08-14 22:47:10,19956
2023-08-14 22:49:09,20075
2023-08-14 22:50:09,20135
2023-08-14 22:51:09,20195
2023-08-14 22:52:09,20255
2023-08-15 00:21:29,25615
2023-08-15 03:11:40,35825
2023-08-15 03:12:40,35885
2023-08-15 03:14:40,36005
2023-08-15 03:17:30,36175
2023-08-15 03:35:14,37240
2023-08-15 03:59:20,38685
2023-08-15 04:16:49,39735
2023-08-15 05:09:44,42910
2023-08-15 06:40:39,48365
2023-08-15 08:41:19,55605
2023-08-15 08:43:09,55715
2023-08-15 08:44:09,55775
2023-08-15 09:48:19,59625
2023-08-15 10:16:23,61315
2023-08-15 10:16:29,61315
2023-08-15 10:16:29,61315
2023-08-15 10:17:29,61375
2023-08-15 10:18:29,61435
2023-08-15 10:19:29,61495
2023-08-15 10:19:29,61495
2023-08-15 10:20:29,61555
2023-08-15 10:20:29,61555
2023-08-15 10:22:19,61665
2023-08-15 10:22:20,61665
2023-08-15 11:51:50,1500
2023-08-15 11:53:50,1620
2023-08-15 11:55:36,1730
2023-08-15 11:55:36,1730
2023-08-15 11:55:39,1730
2023-08-15 11:55:39,1730
2023-08-15 11:55:40,1730
2023-08-15 11:55:40,1730
2023-08-15 11:55:40,1730
2023-08-15 13:31:00,7450
2023-08-15 13:33:00,7570
2023-08-15 14:22:30,10540
2023-08-15 14:23:30,10600
2023-08-15 14:24:30,10660
2023-08-15 15:27:41,14450
2023-08-15 15:28:41,14510
2023-08-15 15:29:41,14570
2023-08-15 19:34:30,29260
2023-08-15 21:06:41,34791
2023-08-15 21:09:50,34980
2023-08-15 21:09:50,34980
2023-08-15 21:10:50,35040
2023-08-15 21:11:50,35100
2023-08-15 21:12:50,35160
2023-08-15 21:13:50,35220
2023-08-15 22:43:10,40580
2023-08-15 22:45:05,40700
2023-08-15 22:45:05,40700
2023-08-15 22:45:09,40700
2023-08-15 22:45:10,40700
2023-08-15 22:46:05,40760
2023-08-15 22:46:05,40760
2023-08-15 22:46:10,40760
2023-08-15 22:46:10,40760
2023-08-15 22:46:10,40760
2023-08-15 22:47:05,40820
2023-08-15 22:47:05,40820
2023-08-15 22:47:09,40820
2023-08-15 22:47:10,40820
2023-08-15 22:49:01,40930
2023-08-15 22:50:00,40990
2023-08-15 22:51:01,41050
2023-08-16 00:22:19,46530
2023-08-16 01:04:09,49040
2023-08-16 01:05:09,49100
2023-08-16 02:22:58,53770
2023-08-16 02:24:48,53880
2023-08-16 02:25:48,53940
2023-08-16 02:26:48,54000
2023-08-16 03:07:39,56450
2023-08-16 03:09:40,56570
2023-08-16 03:56:21,59370
2023-08-16 04:15:40,60530
2023-08-16 06:41:30,3745
2023-08-16 06:42:30,3805
2023-08-16 09:48:10,14945
2023-08-16 09:49:10,15005
2023-08-16 09:50:10,15065
2023-08-16 09:51:10,15125
2023-08-16 09:52:10,15185
2023-08-16 10:17:21,16695
2023-08-16 10:17:21,16695
2023-08-16 10:18:20,16755
2023-08-16 10:18:21,16755
2023-08-16 10:19:21,16815
2023-08-16 10:19:21,16815
2023-08-16 10:20:21,16875
2023-08-16 11:51:41,22355
2023-08-16 11:52:36,22415
2023-08-16 11:52:36,22415
2023-08-16 11:52:41,22415
2023-08-16 11:52:41,22415
2023-08-16 11:52:41,22415
2023-08-16 11:52:41,22415
2023-08-16 11:53:36,22475
2023-08-16 11:53:36,22475
2023-08-16 11:53:39,22475
2023-08-16 11:53:39,22475
2023-08-16 11:53:40,22475
2023-08-16 11:53:40,22475
2023-08-16 11:53:41,22475
2023-08-16 11:53:41,22475
2023-08-16 11:54:41,22535
2023-08-16 11:54:41,22535
2023-08-16 14:20:30,31285
2023-08-16 14:22:20,31395
2023-08-16 14:37:01,32275
2023-08-16 14:39:50,32445
2023-08-16 15:22:40,35015
2023-08-16 15:26:30,35245
2023-08-16 15:27:30,35305
2023-08-16 15:28:30,35365
2023-08-16 15:29:30,35425
2023-08-16 18:19:41,45635
2023-08-16 19:35:25,50185
2023-08-16 19:35:30,50185
2023-08-16 21:04:51,55545
2023-08-16 21:05:51,55605
2023-08-16 21:06:50,55665
2023-08-16 21:06:51,55665
2023-08-16 21:07:50,55725
2023-08-16 21:07:51,55725
2023-08-16 21:08:50,55785
2023-08-16 21:08:51,55785
2023-08-16 21:10:30,55895
2023-08-16 21:10:40,55895
2023-08-16 21:10:41,55895
2023-08-16 21:11:41,55955
2023-08-16 21:12:41,56015
2023-08-16 21:13:41,56075
2023-08-16 22:41:11,61325
2023-08-16 22:42:11,61385
2023-08-16 22:43:56,61495
2023-08-16 22:43:56,61495
2023-08-16 22:44:00,61495
2023-08-16 22:44:00,61495
2023-08-16 22:44:01,61495
2023-08-16 22:45:00,61555
2023-08-16 22:45:00,61555
2023-08-16 22:45:01,61555
2023-08-16 22:46:01,61615
2023-08-16 22:47:01,61675
2023-08-17 00:17:21,1560
2023-08-17 00:18:21,1620
2023-08-17 00:20:21,1740
2023-08-17 01:04:01,4360
2023-08-17 03:07:31,11770
2023-08-17 03:10:31,11950
2023-08-17 03:16:21,12300
2023-08-17 03:29:51,13110
2023-08-17 04:13:41,15740
2023-08-17 04:14:41,15800
2023-08-17 04:59:20,18480
2023-08-17 05:00:20,18540
2023-08-17 06:34:41,24200
2023-08-17 06:36:31,24310
2023-08-17 06:37:31,24370
2023-08-17 06:38:31,24430
2023-08-17 06:39:31,24490
2023-08-17 06:39:31,24490
2023-08-17 08:39:02,31660
2023-08-17 08:40:02,31720
2023-08-17 08:41:01,31780
2023-08-17 08:42:02,31840
2023-08-17 09:46:11,35690
2023-08-17 09:47:11,35750
2023-08-17 10:10:26,37150
2023-08-17 10:10:31,37150
2023-08-17 10:12:16,37260
2023-08-17 10:12:22,37260
2023-08-17 10:13:16,37320
2023-08-17 10:13:21,37320
2023-08-17 10:14:16,37380
2023-08-17 10:14:21,37380
2023-08-17 10:14:22,37380
2023-08-17 10:15:22,37440
2023-08-17 10:16:22,37500
2023-08-17 11:46:41,42920
2023-08-17 11:47:42,42980
2023-08-17 11:48:41,43040
2023-08-17 11:48:42,43040
2023-08-17 11:49:41,43100
2023-08-17 11:49:42,43100
2023-08-17 11:51:31,43210
2023-08-17 11:51:31,43210
2023-08-17 11:52:31,43270
2023-08-17 13:26:51,48930
2023-08-17 13:28:51,49050
2023-08-17 14:19:21,52080
2023-08-17 14:20:21,52140
2023-08-17 14:36:49,53130
2023-08-17 14:36:51,53130
2023-08-17 14:37:49,53190
2023-08-17 15:24:31,55990
2023-08-17 15:25:31,56050
2023-08-17 16:39:21,60480
2023-08-17 16:40:21,60540
2023-08-17 18:17:32,835
2023-08-17 21:03:52,10815
2023-08-17 21:05:42,10925
2023-08-17 21:06:43,10985
2023-08-17 21:08:32,11105
2023-08-17 21:08:42,11105
2023-08-17 22:41:12,16660
2023-08-17 22:41:13,16660
2023-08-17 22:41:16,16660
2023-08-17 22:41:16,16660
2023-08-17 22:41:17,16660
2023-08-17 22:41:17,16660
2023-08-17 22:41:17,16660
2023-08-17 22:42:12,16720
2023-08-17 22:42:12,16720
2023-08-17 22:42:16,16720
2023-08-17 22:42:16,16720
2023-08-17 22:42:17,16720
2023-08-17 22:42:17,16720
2023-08-17 22:42:17,16720
2023-08-18 00:18:12,22475
2023-08-18 01:01:02,25045
2023-08-18 01:03:02,25165
2023-08-18 03:04:32,32455
2023-08-18 03:10:23,32805
2023-08-18 03:28:52,33915
2023-08-18 04:12:32,36535
2023-08-18 04:40:42,38225
2023-08-18 05:01:12,39455
2023-08-18 05:02:12,39515
2023-08-18 05:04:02,39625
2023-08-18 06:37:55,4751
2023-08-18 09:42:09,15805
2023-08-18 09:44:09,15925
2023-08-18 09:45:09,15985
2023-08-18 10:09:23,17445
2023-08-18 10:09:29,17445
2023-08-18 10:11:14,17555
2023-08-18 10:11:19,17555
2023-08-18 10:12:13,17615
2023-08-18 10:12:19,17615
2023-08-18 10:13:19,17675
2023-08-18 10:14:19,17735
2023-08-18 10:15:19,17795
2023-08-18 11:45:29,23215
2023-08-18 11:45:39,23215
2023-08-18 11:46:39,23275
2023-08-18 11:47:39,23335
2023-08-18 11:50:29,23505
2023-08-18 13:24:49,29165
2023-08-18 13:49:10,30625
2023-08-18 14:17:19,32315
2023-08-18 14:18:19,32375
2023-08-18 14:19:19,32435
2023-08-18 15:22:30,36225
2023-08-18 15:23:30,36285
2023-08-18 18:15:29,46605
2023-08-18 18:16:29,46665
2023-08-18 21:00:24,56500
2023-08-18 21:03:24,56680
2023-08-18 21:07:28,56935
2023-08-18 21:07:39,56935
2023-08-18 21:08:28,56995
2023-08-18 21:08:39,56995
2023-08-18 21:33:49,58505
2023-08-18 21:34:49,58565
2023-08-18 22:38:59,62415
2023-08-18 22:38:59,62415
2023-08-18 22:38:59,62415
2023-08-18 22:39:59,62475
2023-08-18 22:40:59,62535
2023-08-18 22:40:59,62535
2023-08-18 22:43:49,62705
2023-08-19 00:59:00,5280
2023-08-19 03:02:31,12690
2023-08-19 03:03:31,12750
2023-08-19 03:04:31,12810
2023-08-19 03:07:21,12980
2023-08-19 03:08:21,13040
2023-08-19 03:09:21,13100
2023-08-19 04:10:30,16770
2023-08-19 04:39:41,18520
2023-08-19 04:59:48,19731
2023-08-19 05:01:25,19826
2023-08-19 06:40:20,25760
2023-08-19 09:43:00,36720
2023-08-19 09:43:59,36780
2023-08-19 10:09:14,38300
2023-08-19 10:09:19,38300
2023-08-19 10:10:20,38360
2023-08-19 10:12:10,38470
2023-08-19 10:13:10,38530
2023-08-19 11:42:19,43900
2023-08-19 11:42:39,43900
2023-08-19 11:43:39,43960
2023-08-19 11:45:30,44070
2023-08-19 11:46:30,44130
2023-08-19 11:47:25,44190
2023-08-19 11:47:25,44190
2023-08-19 11:47:29,44190
2023-08-19 11:47:29,44190
2023-08-19 13:20:49,49790
2023-08-19 13:22:50,49910
2023-08-19 14:15:19,53060
2023-08-19 15:15:31,56670
2023-08-19 16:35:19,61460
2023-08-19 18:13:30,1815
2023-08-19 18:13:30,1815
2023-08-20 00:13:10,23395
2023-08-20 00:57:00,26025
2023-08-20 03:01:20,33485
2023-08-20 03:48:01,36285
2023-08-20 03:49:00,36345
2023-08-20 03:50:00,36405
2023-08-20 04:37:40,39265
2023-08-20 04:53:09,40195
2023-08-20 06:32:20,46145
2023-08-20 06:33:20,46205
2023-08-20 09:36:11,57175
2023-08-20 09:39:00,57345
2023-08-20 09:40:00,57405
2023-08-20 09:41:00,57465
2023-08-20 10:05:15,58925
2023-08-20 10:07:05,59035
2023-08-20 10:07:11,59035
2023-08-20 10:07:11,59035
2023-08-20 10:09:11,59155
2023-08-20 10:11:10,59275
2023-08-20 11:38:40,64525
2023-08-20 11:40:31,64635
2023-08-20 11:41:30,64695
2023-08-20 11:42:31,64755
2023-08-20 11:43:30,64815
2023-08-20 13:19:41,5050
2023-08-20 14:13:11,8260
2023-08-20 14:14:11,8320
2023-08-20 15:10:27,11700
2023-08-20 15:10:27,11700
2023-08-20 15:10:31,11700
2023-08-20 15:13:32,11880
2023-08-20 15:14:32,11940
2023-08-20 18:11:21,22550
2023-08-20 19:46:41,28270
2023-08-20 20:56:41,32470
2023-08-20 20:58:41,32590
2023-08-20 21:00:31,32700
2023-08-20 21:01:32,32760
2023-08-20 21:02:13,32820
2023-08-20 21:02:31,32820
2023-08-20 21:03:13,32880
2023-08-20 21:03:31,32880
2023-08-20 21:03:31,32880
2023-08-20 21:04:32,32940
2023-08-20 22:32:01,38190
2023-08-20 22:34:27,38335
2023-08-20 22:36:27,38455
2023-08-20 22:38:27,38575
2023-08-20 22:39:41,38650
2023-08-21 02:57:22,54110
2023-08-21 02:58:22,54170
2023-08-21 02:59:22,54230
2023-08-21 04:03:31,58080
2023-08-21 04:31:42,59770
2023-08-21 04:35:32,60000
2023-08-21 04:51:10,60940
2023-08-21 04:53:00,61050
2023-08-21 04:54:00,61110
2023-08-21 04:55:00,61170
2023-08-21 08:28:28,1105
2023-08-21 10:03:42,6825
2023-08-21 10:03:47,6825
2023-08-21 10:03:48,6825
2023-08-21 10:04:43,6885
2023-08-21 10:04:48,6885
2023-08-21 10:04:48,6885
2023-08-21 10:05:48,6945
2023-08-21 10:07:38,7055
2023-08-21 10:08:38,7115
2023-08-21 10:09:38,7175
2023-08-21 11:38:57,12545
2023-08-21 11:39:07,12545
2023-08-21 11:39:08,12545
2023-08-21 11:41:58,12715
2023-08-21 11:42:58,12775
2023-08-21 13:17:17,18435
2023-08-21 14:10:47,21645
2023-08-21 15:13:59,25435
2023-08-21 15:14:59,25495
2023-08-21 18:07:57,35875
2023-08-21 19:24:43,40485
2023-08-21 19:24:48,40485
2023-08-21 20:56:43,46000
2023-08-21 20:57:43,46060
2023-08-21 20:58:43,46120
2023-08-21 21:00:46,46255
2023-08-21 21:00:57,46255
2023-08-21 21:00:58,46255
2023-08-21 21:01:58,46315
2023-08-21 22:31:48,51706
2023-08-21 22:32:35,51766
2023-08-21 22:32:35,51766
2023-08-21 22:32:48,51766
2023-08-21 22:34:18,51855
2023-08-21 22:35:18,51915
2023-08-21 22:36:18,51975
2023-08-21 23:00:37,53435
2023-08-22 00:51:28,60085
2023-08-22 02:10:06,64805
2023-08-22 02:11:06,64865
2023-08-22 02:12:06,64925
2023-08-22 02:14:06,65045
2023-08-22 02:59:48,2250
2023-08-22 03:00:48,2310
2023-08-22 04:02:58,6040
2023-08-22 04:31:08,7730
2023-08-22 04:32:09,7790
2023-08-22 04:33:09,7850
2023-08-22 09:33:28,25870
2023-08-22 10:00:48,27510
2023-08-22 10:00:49,27510
2023-08-22 10:02:39,27620
2023-08-22 10:03:39,27680
2023-08-22 10:04:39,27740
2023-08-22 10:05:39,27800
2023-08-22 10:06:39,27860
2023-08-22 10:08:29,27970
2023-08-22 11:36:48,33280
2023-08-22 11:36:58,33280
2023-08-22 11:36:58,33280
2023-08-22 11:37:58,33340
2023-08-22 11:38:59,33400
2023-08-22 11:39:58,33460
2023-08-22 11:41:49,33570
2023-08-22 11:42:49,33630
2023-08-22 13:11:18,38940
2023-08-22 13:15:08,39170
2023-08-22 13:15:09,39170
2023-08-22 13:16:08,39230
2023-08-22 13:16:08,39230
2023-08-22 13:40:28,40690
2023-08-22 14:09:38,42440
2023-08-22 14:10:38,42500
2023-08-22 15:11:49,46170
2023-08-22 15:12:49,46230
2023-08-22 18:02:58,56440
2023-08-22 19:22:38,61220
2023-08-22 19:23:38,61280
2023-08-22 19:24:38,61340
2023-08-22 19:41:08,62330
2023-08-22 20:51:05,990
2023-08-22 20:52:05,1050
2023-08-22 20:53:05,1110
2023-08-22 20:54:05,1170
2023-08-22 20:55:59,1285
2023-08-22 20:55:59,1285
2023-08-22 20:56:59,1345
2023-08-22 20:57:59,1405
2023-08-22 20:59:59,1525
2023-08-22 22:30:19,6945
2023-08-22 22:31:15,7005
2023-08-22 22:31:15,7005
2023-08-22 22:31:19,7005
2023-08-22 22:32:19,7065
2023-08-22 22:33:19,7125
2023-08-22 22:35:10,7235
2023-08-23 02:55:49,22875
2023-08-23 02:59:40,23105
2023-08-23 04:01:49,26835
2023-08-23 04:31:00,28585
2023-08-23 04:51:49,29836
2023-08-23 06:26:34,35520
2023-08-23 09:30:29,46555
2023-08-23 09:57:33,48185
2023-08-23 09:57:39,48185
2023-08-23 09:59:33,48305
2023-08-23 09:59:39,48305
2023-08-23 10:00:33,48365
2023-08-23 10:00:39,48365
2023-08-23 11:33:59,53965
2023-08-23 11:34:47,54025
2023-08-23 11:34:59,54025
2023-08-23 11:34:59,54025
2023-08-23 11:36:49,54135
2023-08-23 11:37:49,54195
2023-08-23 11:39:49,54315
2023-08-23 11:40:49,54375
2023-08-23 13:13:09,59915
2023-08-23 13:37:30,61375
2023-08-23 14:06:39,63125
2023-08-23 15:06:51,1200
2023-08-23 15:09:51,1380
2023-08-23 15:10:51,1440
2023-08-23 19:17:40,16250
2023-08-23 19:20:40,16430
2023-08-23 19:39:10,17540
2023-08-23 20:49:05,21735
2023-08-23 20:51:00,21850
2023-08-23 20:52:00,21910
2023-08-23 20:53:00,21970
2023-08-23 20:55:00,22090
2023-08-23 20:56:50,22200
2023-08-23 20:57:50,22260
2023-08-23 22:26:20,27570
2023-08-23 22:27:20,27630
2023-08-23 22:28:18,27690
2023-08-23 22:28:18,27690
2023-08-23 22:28:19,27690
2023-08-23 22:28:19,27690
2023-08-23 22:28:20,27690
2023-08-23 22:30:10,27800
2023-08-23 22:31:10,27860
